strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
all,1,"Region-stratified Cox model, with no further adjustment",(Intercept),-10.664943778292228,-10.877311833832032,-10.452575722752425,0.10835303975733047,-98.4277303357399,0,2.3349294736910306e-5,1.8881804323485366e-5,2.8873806516096312e-5,0.9999766507052631,0.9999711261934839,0.9999811181956765
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-1.1666945545085907,-1.3398352528805815,-0.9935538561366001,0.08833871425072219,-13.207058359455948,7.98857631679212e-40,0.31139453967180747,0.2618888104536089,0.3702585046282211,0.6886054603281926,0.6297414953717789,0.7381111895463911
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-1.0662156709228636,-1.2208009245123075,-0.9116304173334198,0.07887147662344446,-13.518393677517789,1.2180646698065505e-41,0.3443090337637162,0.2949938045134115,0.401868476278166,0.6556909662362838,0.598131523721834,0.7050061954865885
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-0.711094158285586,-0.838866732044625,-0.5833215845265469,0.06519128655775963,-10.90780985976638,1.057739507447419e-27,0.49110655507532636,0.43220004445813703,0.5580417020556689,0.5088934449246736,0.44195829794433106,0.5677999555418629
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-0.8503018201756274,-1.0139539029410982,-0.6866497374101567,0.08349749488069041,-10.18356085282108,2.3480839930056316e-24,0.4272859489647127,0.3627817363095818,0.5032592986623647,0.5727140510352873,0.49674070133763526,0.6372182636904182
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.2160205890139633,-1.4403235391515854,-0.9917176388763411,0.11444238358811452,-10.625613963009538,2.265166957152819e-26,0.29640734978743044,0.23685111567526598,0.3709390042665648,0.7035926502125696,0.6290609957334352,0.763148884324734
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.3393038210212318,-1.6020858026947313,-1.0765218393477323,0.13407490328714725,-9.989220862258275,1.6991198148411367e-23,0.26202802349893856,0.20147584057093293,0.34077874996921953,0.7379719765010615,0.6592212500307805,0.7985241594290671
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 4)1",1.580479471677264,1.3649728045180747,1.7959861388364535,0.10995440164160088,14.37395363969945,7.540102640544972e-47,4.8572841831928875,3.915616563465247,6.025413687446518,-3.8572841831928875,-5.025413687446518,-2.915616563465247
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 4)2",0.6703797274047911,0.4158530374754562,0.924906417334126,0.1298629423484355,5.162209597916656,2.440518054808424e-7,1.9549795390134612,1.5156631068255966,2.5216322682459187,-0.9549795390134612,-1.5216322682459187,-0.5156631068255966
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 4)3",2.0275223812861953,1.5100585162375104,2.5449862463348802,0.26401702742008215,7.679513708258554,1.5969362757186425e-14,7.595244906534611,4.526995689318812,12.743052821179154,-6.595244906534611,-11.743052821179154,-3.526995689318812
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 4)4",-0.28852787746742975,-0.5957677993074026,0.01871204437254309,0.15675794262723305,-1.8405949493324412,0.06568093844724592,0.7493659144324414,0.5511392390475834,1.0188882117767102,0.2506340855675586,-0.018888211776710184,0.44886076095241656
all,1,"Region-stratified Cox model, with no further adjustment",regionEast Midlands,0.716350614545844,0.4194410964244969,1.0132601326671913,0.15148723163452574,4.7287854350265865,2.258669229694494e-6,2.046949455827142,1.5211111635291465,2.754566645208075,-1.046949455827142,-1.754566645208075,-0.5211111635291465
all,1,"Region-stratified Cox model, with no further adjustment",regionLondon,1.7245830350579043,1.2095464454230473,2.2396196246927613,0.2627785988402849,6.562874764798082,5.2780174616357156e-11,5.610181293014983,3.3519640091095835,9.389758975621001,-4.610181293014983,-8.389758975621001,-2.3519640091095835
all,1,"Region-stratified Cox model, with no further adjustment",regionNorth East,1.4375596474949364,1.0036462328397708,1.871473062150102,0.22138846329719283,6.4933810284646585,8.393105191766411e-11,4.210408388967225,2.7282114087093654,6.497861106105391,-3.210408388967225,-5.497861106105391,-1.7282114087093654
all,1,"Region-stratified Cox model, with no further adjustment",regionNorth West,1.1430964703453623,0.757188535795573,1.5290044048951517,0.1968954213413012,5.80560209352915,6.413511025744048e-9,3.136465316118306,2.1322729763510293,4.6135812760934245,-2.136465316118306,-3.6135812760934245,-1.1322729763510293
all,1,"Region-stratified Cox model, with no further adjustment",regionSouth East,0.834476298356677,0.31187449168779446,1.3570781050255596,0.2666384743756003,3.1296169853612046,0.0017503436147158413,2.3036073293902852,1.3659832400193601,3.884825649797454,-1.3036073293902852,-2.884825649797454,-0.3659832400193601
all,1,"Region-stratified Cox model, with no further adjustment",regionSouth West,2.712901054648,2.2857521333551825,3.1400499759408174,0.2179371277544454,12.44809033963541,1.4323129505420662e-35,15.072939569745085,9.833079230278788,23.105021525057495,-14.072939569745085,-22.105021525057495,-8.833079230278788
all,1,"Region-stratified Cox model, with no further adjustment",regionWest Midlands,4.9506212480624345,4.472798463502885,5.428444032621984,0.2437916147074919,20.3067741029663,1.1202477192853734e-91,141.2626958430988,87.60152999646432,227.7945286762144,-140.2626958430988,-226.7945286762144,-86.60152999646432
all,1,"Region-stratified Cox model, with no further adjustment",regionYorkshire and The Humber,-0.7451708833885049,-1.1161411993006949,-0.374200567476315,0.1892740472979894,-3.93699450096992,8.250849695634496e-5,0.474653182665094,0.3275412756593291,0.687838939872817,0.5253468173349061,0.31216106012718303,0.6724587243406709
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 4)1:regionEast Midlands",-0.613880547742803,-0.9321599523903855,-0.29560114309522045,0.16239043531316388,-3.7802752764284255,1.5665505958571157e-4,0.5412464558647295,0.39370241285377267,0.7440841519427926,0.4587535441352705,0.25591584805720735,0.6062975871462273
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 4)2:regionEast Midlands",-0.2332503211197599,-0.5924573136529034,0.12595667141338368,0.1832722414118436,-1.2726985784803448,0.2031250222613445,0.7919553055711309,0.5529668009817964,1.1342330225045654,0.20804469442886908,-0.13423302250456537,0.4470331990182036
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 4)3:regionEast Midlands",-0.9362201684369261,-1.6534434799628137,-0.21899685691103843,0.36593698516057127,-2.5584190896312857,0.010514928598229516,0.39210713677386816,0.1913897259238485,0.8033242430692195,0.6078928632261318,0.19667575693078054,0.8086102740761515
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 4)4:regionEast Midlands",0.5247568167748725,0.15599335963398508,0.8935202739157599,0.1881480782553387,2.7890628575154346,0.0052860804378907205,1.6900478071255918,1.1688184416818421,2.44371708086679,-0.6900478071255918,-1.44371708086679,-0.16881844168184212
