variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
age,Age,continuous,NA,label,Age,8426501,age,integer,NA,NA,NA,NA,8426501,43790,-0.19217885189191758,0.03370286734085476,-5.702151391106049,0.8251592739960109,0.7724134942332485,0.8815069034203249,-0.2582352580557241,-0.12612244572811104,"-0.26, -0.13",1.1830468369195621e-8
I(age * age),Age-squared,continuous,NA,label,Age-squared,8426501,I(age * age),integer,NA,NA,NA,NA,8426501,43790,0.0011867002590897533,1.9279111631038764e-4,6.155367953672736,1.0011874046664548,1.000809163811127,1.001565788472257,8.08836614582121e-4,0.0015645639035973854,"0.00, 0.00",7.490338304198317e-10
sex,Sex,dichotomous,NA,label,Sex,8426501,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,8426501,sexFemale,factor,2,FALSE,contr.treatment,treatment,4809209,27712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,8426501,sexMale,factor,2,FALSE,contr.treatment,treatment,3617292,16078,-0.10244304153987482,0.009721017459671986,-10.53830444856865,0.9026295606786078,0.8855946969844445,0.9199920986260913,-0.12149588565391696,-0.08339019742583269,"-0.12, -0.08",5.752668497964209e-26
imd,Deprivation,categorical,NA,label,Deprivation,8426501,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,8426501,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,1064914,6530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,8426501,imd2,factor,5,FALSE,contr.treatment,treatment,1423875,7730,0.017466720589757824,0.016516095462462903,1.0575574977424576,1.0176201557886035,0.9852062866343199,1.0511004603968672,-0.014904231681894864,0.04983767286141051,"-0.01, 0.05",0.2902572281094356
imd,Deprivation,categorical,FALSE,level,3,8426501,imd3,factor,5,FALSE,contr.treatment,treatment,1903440,10157,0.04609319731698752,0.015941351149437795,2.8914234988552456,1.0471720000301739,1.014959513173515,1.0804068373313802,0.014848723199183258,0.07733767143479178,"0.01, 0.08",0.0038350094759291606
imd,Deprivation,categorical,FALSE,level,4,8426501,imd4,factor,5,FALSE,contr.treatment,treatment,2000275,9982,0.04750726860988989,0.016049296007742703,2.9600842670588685,1.0486538233491352,1.0161807394122637,1.0821646175470583,0.01605122645749172,0.07896331076228805,"0.02, 0.08",0.0030755490545490934
imd,Deprivation,categorical,FALSE,level,5 least deprived,8426501,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,2033997,9391,0.04064514185811491,0.01626092578745717,2.4995589051557228,1.041482461432677,1.0088129200777425,1.0752099778701072,0.008774312959420244,0.07251597075680957,"0.01, 0.07",0.012434802466108202
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,8426501,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,8426501,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,8044239,41763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,8426501,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,86665,520,-0.4457997219502423,0.047233283863484236,-9.438253822002144,0.6403119996591601,0.5836958379876125,0.7024197025647003,-0.5383752571942283,-0.3532241867062563,"-0.54, -0.35",3.790432373360631e-21
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,8426501,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,218813,1079,-0.4035822066619024,0.032306396750013636,-12.49233115611174,0.6679231168121965,0.6269417905092615,0.7115832709281306,-0.466901580762191,-0.3402628325616138,"-0.47, -0.34",8.220901517428246e-36
ethnicity,Ethnicity,categorical,FALSE,level,Mixed,8426501,ethnicityMixed,factor,5,FALSE,contr.treatment,treatment,25135,142,-0.2770676924611256,0.0879547716604217,-3.150115533593066,0.7580031842726973,0.6379751940554877,0.9006131158723011,-0.4494558771839963,-0.1046795077382549,"-0.45, -0.10",0.0016320590817031028
ethnicity,Ethnicity,categorical,FALSE,level,Other,8426501,ethnicityOther,factor,5,FALSE,contr.treatment,treatment,51649,286,-0.09889680489526678,0.06653388498927658,-1.486412598801441,0.9058361810600613,0.7950893161929566,1.0320088198975914,-0.22930082322577897,0.0315072134352454,"-0.23, 0.03",0.13717001937543752
