variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,3668475,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,3668475,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,3668475,68316,0.5532782875184358,0.036497297595639897,15.159431628289445,1.7389444435698571,1.618896749952428,1.8678941556410804,0.4817448986979413,0.6248116763389303,"0.48, 0.62",6.563485900382453e-52
"age, degree = 2",Age,continuous,NA,level,Age²,3668475,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,3668475,68316,-0.0033651209104765753,2.1153052908105021e-4,-15.90844085293803,0.9966405347631074,0.996227420995418,0.9970538198400596,-0.003779713129106136,-0.0029505286918470146,"0.00, 0.00",5.537542841972425e-57
sex,Sex,dichotomous,NA,label,Sex,3668475,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,3668475,sexFemale,factor,2,FALSE,contr.treatment,treatment,2161147,37999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,3668475,sexMale,factor,2,FALSE,contr.treatment,treatment,1507328,30317,0.11643866719970518,0.008005116656054691,14.545530340477486,1.1234886016520018,1.1059989202809155,1.1412548555846456,0.10074892686179628,0.13212840753761407,"0.10, 0.13",6.234578604606643e-48
imd,Deprivation,categorical,NA,label,Deprivation,3668475,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,3668475,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,510287,7943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,3668475,imd2,factor,5,FALSE,contr.treatment,treatment,644780,11126,0.08807872159066489,0.015438992527551987,5.704952666664105,1.0920740884538132,1.0595230481399471,1.1256251732946718,0.057818852279079985,0.1183385909022498,"0.06, 0.12",1.1637542350919284e-8
imd,Deprivation,categorical,FALSE,level,3,3668475,imd3,factor,5,FALSE,contr.treatment,treatment,834903,15336,0.13516922093009356,0.014725313649469775,9.1793780524981,1.1447304803187324,1.1121645222141716,1.1782500218240266,0.10630813651607675,0.1640303053441104,"0.11, 0.16",4.3358840930968076e-20
imd,Deprivation,categorical,FALSE,level,4,3668475,imd4,factor,5,FALSE,contr.treatment,treatment,845668,16600,0.20514455745334123,0.014611853922199387,14.039598160892558,1.2277025256868075,1.1930414060534442,1.263370645754642,0.1765058500184701,0.23378326488821236,"0.18, 0.23",8.921706905780576e-45
