term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,24076575.78836807,471470.28248206485,0.5057147282639123,0.04574549891854379,11.054961476415581,2.0742586286985597e-28,0.41605519792875045,0.5953742585990741,1.6581702381704004,1.5159695449401043,1.8137096143727054
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,24076575.78836807,471470.28248206485,-0.0030714603113829934,2.656589696447326e-4,-11.561666129664195,6.4446073952633335e-31,-0.0035921423240566886,-0.0025507782987092983,0.9969332517972531,0.9964143017009206,0.9974524721719246
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,14429214.27832807,267299.59297013906,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,9647361.510040546,204170.68951192588,0.10555972353758532,0.009692429505711994,10.890945709264772,1.2731129980096564e-27,0.08656291078369646,0.12455653629147417,1.1113324752477403,1.0904199647345505,1.132646054257572
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,5095477.329158751,79738.87870194371,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,4754712.852382119,88640.86515114353,0.14200312898155,0.016039369157206156,8.853411103001575,8.488429687539177e-19,0.11056654309868337,0.17343971486441662,1.1525802549337154,1.116910669276228,1.189388982132219
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,4858397.703522596,97191.85210619903,0.18544134317961214,0.015718427037695267,11.797703595588448,4.0110847276386625e-32,0.1546337922921088,0.21624889406711548,1.203749589580802,1.1672304340462178,1.2414113204647417
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,4844275.714912012,104912.84027224232,0.2579300716736001,0.015640240483986188,16.49143898635644,4.227599319681633e-61,0.22727576361544188,0.2885843797317583,1.2942483108414227,1.2551759520779404,1.3345369526422075
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,4523712.188392907,100985.8462505365,0.3158550511932842,0.015883489779109843,19.885746494369304,5.407158773502796e-88,0.2847239832774189,0.34698611910914956,1.3714314538656216,1.3293950422141125,1.4147970865901927
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,22425762.253878027,456061.3057360964,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,222444.67269605733,1899.997133484579,-0.7658112074282302,0.0716207536839664,-10.692587944654242,1.1025093185535728e-26,-0.9061853051944186,-0.6254371096620417,0.46495660169974673,0.40406266357323734,0.5350275117042407
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1266989.1004353426,11163.98318413146,-0.8015342709006472,0.0325968148796681,-24.589343279689434,1.6424093807949457e-133,-0.865422854075516,-0.7376456877257784,0.44864010034970647,0.4208735469001663,0.47823851397707107
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,68167.89844564351,966.9985284198908,-0.23524061915160793,0.10516823681780602,-2.236802919489275,0.025299223661674003,-0.441366575632087,-0.029114662671128888,0.7903806460258443,0.6431568977083965,0.9713050856456291
ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,93211.86291311546,1377.9978999325526,-0.23537826410798593,0.09067855323328083,-2.595743488567233,0.009438650036265806,-0.4131049626154144,-0.05765156560055745,0.7902718616032854,0.6615928366688107,0.9439788048288045
bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,19557554.582040604,383499.41624256526,0,NA,NA,NA,NA,NA,NA,NA,NA
bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),3263393.0915905302,66262.89921209148,-0.0016438662194228383,0.013426893149611726,-0.12243087072383346,0.9025577911041602,-0.027960093216929386,0.02467236077808371,0.9983574841885862,0.9724271724671607,1.0249792421025983
bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),942078.5858575014,17107.974017413697,-0.14938450424279734,0.034510099110176655,-4.328718493849398,1.4997949202179192e-5,-0.21702305560165133,-0.08174595288394335,0.8612379015993566,0.8049114113742049,0.9215060349124942
bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),313549.5288797595,4599.993009994481,-0.3905660460179459,0.05263232372141621,-7.420649866899638,1.1654704669308015e-13,-0.49372350493457484,-0.287408587101317,0.6766737375972207,0.6103495183923858,0.7502051420632438
heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,24076575.78836807,471470.28248206485,-0.08669413819012461,0.019982639145813143,-4.338472889267441,1.4347617931832757e-5,-0.1258593912319786,-0.04752888514827063,0.9169575150313002,0.8817388182764269,0.9535829283505369
other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,24076575.78836807,471470.28248206485,-0.004061763634300787,0.023115838816060007,-0.1757134433503156,0.8605190733662088,-0.049367975186211395,0.04124444791760982,0.9959464741704969,0.9518308151274847,1.042106815253498
dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,24076575.78836807,471470.28248206485,-0.21779729238376494,0.13475370277804286,-1.6162620239275045,0.10603767380129343,-0.4819096966121439,0.04631511184461401,0.8042884605400192,0.6176028308745498,1.047404408496358
diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,24076575.78836807,471470.28248206485,-0.10187705759930235,0.025622614754233802,-3.9760601553152766,7.006640870410615e-5,-0.1520964597073452,-0.0516576554912595,0.9031405791147105,0.8589054269790393,0.9496539200043499
chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,24076575.78836807,471470.28248206485,-0.2166591783824892,0.06306613198630279,-3.435428360019685,5.916178621073636e-4,-0.34026652571989213,-0.09305183104508626,0.8052043535945156,0.7115806429433356,0.9111462734086645
current_copd,current_copd,COPD,integer,continuous,NA,NA,NA,NA,COPD,24076575.78836807,471470.28248206485,-0.08065525534626285,0.02584660943296391,-3.1205352313405488,0.0018052270214801137,-0.13131367895734533,-0.029996831735180363,0.9225116675965837,0.8769426527863927,0.9704486081818221
other_resp_conditions,other_resp_conditions,Other respiratory conditions,integer,continuous,NA,NA,NA,NA,Other respiratory conditions,24076575.78836807,471470.28248206485,-0.05317176353990446,0.026147076797447724,-2.0335643617757944,0.041995538122399645,-0.10441909236390488,-0.0019244347159040331,0.9482171293632706,0.9008476799147314,0.9980774158213142
lung_cancer,lung_cancer,Lung Cancer,integer,continuous,NA,NA,NA,NA,Lung Cancer,24076575.78836807,471470.28248206485,-0.005444101661846695,0.06218086798262825,-0.08755268040593513,0.9302322132460767,-0.1273163634352378,0.11642816011154442,0.9945706906038989,0.8804550847367943,1.1234767971202322
haematological_cancer,haematological_cancer,Haematological cancer,integer,continuous,NA,NA,NA,NA,Haematological cancer,24076575.78836807,471470.28248206485,-0.011203399178967599,0.04102782265872321,-0.2730683339488786,0.7848006878283367,-0.09161645395416144,0.06920965559622626,0.9888591251846475,0.9124550509659511,1.07166086529498
cancer_excl_lung_and_haem,cancer_excl_lung_and_haem,"Cancer excl. lung, haemo",integer,continuous,NA,NA,NA,NA,"Cancer excl. lung, haemo",24076575.78836807,471470.28248206485,-0.017548885580725072,0.02583104714806768,-0.6793718226029345,0.4969022988626759,-0.06817680767389378,0.03307903651244364,0.9826041993140339,0.9340953037581455,1.0336322306996228
any_immunosuppression,any_immunosuppression,Immunosuppressed,integer,continuous,NA,NA,NA,NA,Immunosuppressed,24076575.78836807,471470.28248206485,-0.04774166602804119,0.030145325142943304,-1.583717070612423,0.1132581183531612,-0.1068254176104598,0.011342085554377428,0.9533800457216459,0.8986825534432431,1.0114066508776527
dementia,dementia,Dementia,integer,continuous,NA,NA,NA,NA,Dementia,24076575.78836807,471470.28248206485,-0.35071633318533957,0.030186059500264338,-11.618486778052908,3.3196386608309104e-31,-0.4098799226410408,-0.29155274372963835,0.7041834790110099,0.6637299442902643,0.7471026075858228
other_neuro_conditions,other_neuro_conditions,Other neurological conditions,integer,continuous,NA,NA,NA,NA,Other neurological conditions,24076575.78836807,471470.28248206485,-0.316223521228473,0.041547283334914746,-7.611172039321543,2.7162138499794547e-14,-0.39765470022038707,-0.23479234223655895,0.7288965081148747,0.6718939924585275,0.790735034849789
LD_incl_DS_and_CP,LD_incl_DS_and_CP,Learning disabilities,integer,continuous,NA,NA,NA,NA,Learning disabilities,24076575.78836807,471470.28248206485,-0.6600170310423841,0.2480747205737725,-2.6605573897889694,0.007801143138470166,-1.1462345488418157,-0.1737995132429525,0.5168425320496728,0.31783129722577097,0.8404653829473703
psychosis_schiz_bipolar,psychosis_schiz_bipolar,Serious mental illness,integer,continuous,NA,NA,NA,NA,Serious mental illness,24076575.78836807,471470.28248206485,-0.3765513325050188,0.06442202187861988,-5.845071631165106,5.063503312108094e-9,-0.5028161751983652,-0.25028648981167245,0.6862238911913061,0.604824966005159,0.7785776965392676
multimorb0,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,TRUE,0,7799869.183104469,157771.75922803357,0,NA,NA,NA,NA,NA,NA,NA,NA
multimorb1,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,1,8423605.32629229,166455.74659697097,0.05611497174726147,0.025152791672901013,2.230963961257562,0.02568351631411133,0.00681640595773652,0.10541353753678642,1.0577192845804069,1.0068396905284565,1.1111700258718276
multimorb2,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,2,5224167.187227917,99627.84873382794,0.1348857486017885,0.04721989029620046,2.85654514984424,0.0042827908780878055,0.04233646426730324,0.22743503293627376,1.1444060268931513,1.043245434516157,1.2553758790200438
multimorb3,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,3,2034519.9712735338,37480.94323686308,0.21390990012145797,0.07103067812830334,3.011514260571617,0.002599481923161905,0.07469232919252652,0.35312747105038944,1.238511060070107,1.0775525684093057,1.4235125885137592
multimorb4+,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,4+,594414.1204702922,10133.98468636949,0.26008452891276485,0.10020459389141165,2.595534983102768,0.00944437881507556,0.06368713380013577,0.4564819240253939,1.2970397193894319,1.0657589066559248,1.5785108838099935
shielded,shielded,Shielding criteria met,integer,continuous,NA,NA,NA,NA,Shielding criteria met,24076575.78836807,471470.28248206485,0.017913362507557307,0.015254907154270345,1.1742688648578745,0.2402873501682296,-0.011985706102314968,0.04781243111742958,1.0180747691237046,0.9880858363588393,1.0489738820118777
flu_vaccine,flu_vaccine,Flu vaccine in previous 5 years,integer,continuous,NA,NA,NA,NA,Flu vaccine in previous 5 years,24076575.78836807,471470.28248206485,0.6327424817803506,0.017074415300214984,37.05792969510258,1.3383676355132404e-300,0.5992772427348496,0.6662077208258517,1.8827669594761114,1.8208023265923687,1.9468403417130047
efi_catNone,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,TRUE,None,1749882.3370531634,31317.952158317494,0,NA,NA,NA,NA,NA,NA,NA,NA
efi_catMild,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,FALSE,Mild,7606268.477313185,164242.74940217056,0.10417984712962519,0.01953981562697021,5.331669915340907,9.731370652313861e-8,0.06588251223621065,0.14247718202303972,1.1098000313185137,1.0681012209700516,1.1531267686371347
efi_catModerate,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,FALSE,Moderate,8679069.948249495,175201.7334600527,0.05040592660110566,0.020431228190233654,2.467102130707944,0.013621150102943205,0.01036145518832824,0.09045039801388308,1.0516979219030733,1.010415320946936,1.0946672086273033
