stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",(Intercept),-10.795353423505277,-11.005455882129965,-10.58525096488059,0.10719710172327099,-100.70564642105205,0,2.0494511825216813e-5,1.6610826404750802e-5,2.5286220246924128e-5
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw1-3,-1.2730252502257922,-1.5012494018611697,-1.0448010985904146,0.11644303335958248,-10.93260123424147,8.050696573277175e-28,0.2799833196612523,0.22285155499219964,0.35176177833391764
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw4-7,-1.3662781615142132,-1.578655090416449,-1.1539012326119775,0.10835756706625117,-12.608977836119683,1.884208785216668e-36,0.2550544667550102,0.2062523024539742,0.3154039021028593
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw8-14,-1.2821051935865517,-1.455286570309588,-1.1089238168635154,0.08835946889283117,-14.510105251329461,1.045600115565293e-47,0.2774525937877628,0.23333348786941044,0.32991381778272916
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw15-21,-1.4452512353715947,-1.6462180253508447,-1.2442844453923447,0.10253596064236407,-14.09506700202963,4.0726114557139387e-45,0.23568685624214827,0.19277761171647909,0.28814701930742237
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw22-28,-1.8026839670732169,-2.0489393163707192,-1.5564286177757145,0.12564279305126688,-14.347690968137389,1.1014370255720173e-46,0.16485582629614307,0.1288715230347536,0.21088788914564915
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw29-35,-2.030170617190447,-2.3272699895496114,-1.7330712448312824,0.1515840978215143,-13.393031633047098,6.64135117345437e-41,0.13131311496236348,0.09756172839654385,0.17674076140834058
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw36+,-2.1530567498999766,-2.4057503864259795,-1.9003631133739738,0.12892769383479394,-16.699722812531434,1.3167507008912047e-62,0.11612863847947985,0.09019778701412705,0.14951431871588525
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)1",0.3447061953577973,0.027888770665680906,0.6615236200499137,0.16164451346613096,2.1324954863378203,0.03296613515412473,1.4115751314108587,1.028281303015432,1.9377424696670575
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)2",0.90677545327906806,0.4037088448537396,1.4098420617043965,0.25667135334804814,3.5328268677084282,4.1114162498025647e-4,2.4763246210570298,1.4973679171101402,4.095308546938891
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)3",-0.5282439418882988,-1.1744429219820345,0.11795503820543685,0.3296994154948106,-1.6021985998838184,0.1091116995954587,0.5896395022937896,0.3089910638808448,1.1251935195101326
