stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-4.2063768337677825,-5.084544266377624,-3.328209401157941,0.4480528415505156,-9.388126675441551,6.1076846056133526e-21,0.014900256762930119,0.0061917082170304,0.0358572535751251,0,3,1.5,0.9850997432370698,0.9641427464248749,0.9938082917829696,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-4.597306133386799,-5.4761170672890955,-3.7184951994845026,0.4483811645694743,-10.25312055157587,1.1458333211859426e-24,0.01007895055479084,0.0041855503961303435,0.024270462584762315,3,7,5,0.9899210494452092,0.9757295374152377,0.9958144496038697,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-3.7623704308775374,-4.186881866582467,-3.3378589951726076,0.21659144711506018,-17.3708171813398,1.3725721274430575e-67,0.023228613241110856,0.015193586718468217,0.03551290969690854,7,14,10.5,0.9767713867588892,0.9644870903030914,0.9848064132815317,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-3.8972011649049163,-4.3556680223583495,-3.4387343074514827,0.23391596022669892,-16.660689425073674,2.530901684684296e-62,0.020298644574251155,0.012833863412256818,0.03210529505544427,14,21,17.5,0.9797013554257489,0.9678947049445558,0.9871661365877432,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-4.758441880661622,-5.5058005528211185,-4.011083208502126,0.38131245168511585,-12.479114856157642,9.705961518541231e-36,0.00857896604206619,0.004063134524725495,0.018113763623392985,21,28,24.5,0.9914210339579338,0.981886236376607,0.9959368654752745,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-4.075385954777971,-4.677240092331706,-3.473531817224236,0.3070740800856974,-13.271670320206196,3.3796262668746306e-40,0.016985657715952795,0.009304658480723102,0.031007324840694763,28,35,31.5,0.9830143422840472,0.9689926751593052,0.9906953415192769,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-4.637523080202064,-5.161156760492677,-4.113889399911452,0.2671649501832524,-17.35827651427,1.7077332947002328e-67,0.009681648620092511,0.005735061754285585,0.01634408207250694,35,42,38.5,0.9903183513799075,0.9836559179274931,0.9942649382457144,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-4.248497365453527,-5.127300896633928,-3.3696938342731264,0.4483773876011454,-9.47527124011165,2.6606854700480264e-21,0.014285683951401229,0.005932551452916812,0.034400167883749895,0,3,1.5,0.9857143160485988,0.9655998321162501,0.9940674485470832,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-4.6257067339814055,-5.504598913549795,-3.7468145544130165,0.4484226172016316,-10.315507194637048,5.996385443397169e-25,0.00979672890741947,0.0040680198813654285,0.02359277980058791,3,7,5,0.9902032710925806,0.9764072201994121,0.9959319801186346,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-3.778718046949817,-4.2036424714374565,-3.353793622462177,0.2168021595495579,-17.429337672653837,4.941500756797475e-68,0.022851967805441895,0.014941055217193156,0.03495150944760758,7,14,10.5,0.9771480321945581,0.9650484905523924,0.9850589447828069,0,NA,NA,NA,NA,NA
