strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,2997713,91684,0.5306378397722572,0.03304310498954876,16.05895813786547,4.947924722492134e-58,0.4658745440553659,0.5954011354891485,1.7000163008852998,1.5934070844175263,1.813758361901726
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,2997713,91684,-0.003269654248790715,1.9172542726108603e-4,-17.053837331332147,3.2732103455918403e-65,-0.0036454291811429972,-0.0028938793164384326,0.9967356852496394,0.9963612073290559,0.997110303916081
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,1853747,53267,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,1143966,38417,0.09378461737184955,0.007115365191415808,13.180576800891984,1.1351956507362473e-39,0.07983875785982462,0.10773047688387448,1.0983231607110042,1.0831124102311909,1.113747524226707
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,658474,15038,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,571329,16037,0.11323003470617762,0.011756405831032915,9.63134790798807,5.895104343234893e-22,0.09018790268971644,0.1362721667226388,1.119889516776783,1.0943799013135829,1.1459937525179136
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,632696,20082,0.16537222946528035,0.011297874971707946,14.637463229094342,1.620006109157263e-48,0.1432288014188963,0.1875156575116644,1.1798322052967365,1.153993806882887,1.20624913613304
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,582658,19879,0.22565845556028735,0.011406783818734096,19.782829160808145,4.185363332758801e-87,0.20330157009613425,0.24801534102444045,1.2531475865880617,1.2254419691819358,1.281479591252955
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,552556,20648,0.3156435195477939,0.011465147787661287,27.53069785000829,7.535614733750918e-167,0.2931722428065487,0.3381147962890391,1.371141383394132,1.340673691944915,1.402301473171012
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,2786612,89487,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,39729,372,-0.7913600397796903,0.05387560783084865,-14.688651722766553,7.621520913216869e-49,-0.8969542907733578,-0.6857657887860228,0.4532279678569635,0.40780984036062734,0.5037043506995889
