strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,2997713,49226,-0.02802503567548124,0.03339730913106688,-0.8391405297204547,0.40139045480337565,-0.093482558752923,0.03743248740196051,0.9723640227063907,0.9107539019715063,1.0381419070585927
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,2997713,49226,1.2505814119011637e-4,1.9067294220372833e-4,0.6558777545714666,0.5119027823875189,-2.4865395835547836e-4,4.987702407357111e-4,1.0001250659612855,0.9997513769534778,1.0004988946472948
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,1853747,31548,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,1143966,17678,-0.029209553739132293,0.010046547072154004,-2.907422174937333,0.003644210098583414,-0.04890042416954046,-0.00951868330872412,0.9712129218415251,0.9522759486460018,0.9905264759580701
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,658474,9900,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,571329,9090,0.07975484546713511,0.014751268187447814,5.406643310505351,6.421684863555719e-8,0.05084289109344596,0.10866679984082427,1.083021527490444,1.052157576970771,1.1147908399659026
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,632696,10633,0.19540245306352574,0.014709749587036962,13.28387352261422,2.8714722157172647e-40,0.16657187365133036,0.22423303247572113,1.2158001905536142,1.1812484334574282,1.251362593577126
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,582658,10207,0.27506317920424994,0.014896792715662804,18.464590630642437,3.980292872356445e-76,0.24586600199639222,0.30426035641210764,1.3166138548556254,1.2787282150331742,1.3556219550163113
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,552556,9396,0.29102346217876546,0.01564335954007775,18.603642103422438,3.0020184587975178e-77,0.260363040883002,0.3216838834745289,1.3377959711900551,1.2974010107868088,1.3794486405147628
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,2786612,47087,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,39729,363,-0.7607042357278402,0.053828075578705205,-14.132109081543694,2.40822249758471e-45,-0.8662053252192023,-0.655203146236478,0.4673371955451844,0.4205443543032259,0.5193365506045091
all,ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,140376,1421,-0.7774993127129507,0.02751286619014213,-28.25948075855248,1.0884952613974286e-175,-0.831423539557099,-0.7235750858688024,0.45955377589203417,0.4354289945233179,0.4850151817928983
all,ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,10893,138,-0.39904631520699135,0.09047396372493893,-4.410620456733622,1.0307484769260927e-5,-0.576372025646455,-0.22172060476752778,0.6709596249998828,0.5619333526865481,0.8011391675323853
all,ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,20103,217,-0.5103831650492014,0.07294268301196259,-6.997044034773148,2.6141914303649806e-12,-0.6533481966883697,-0.36741813341003315,0.6002655339696513,0.5203007877335005,0.6925200187404422
all,bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,2441632,39898,0,NA,NA,NA,NA,NA,NA,NA,NA
all,bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),392364,6419,-0.008860288824856056,0.014073981144989207,-0.6295509943901414,0.52898839485885,-0.03644478498813069,0.018724207338418578,0.9911788478614314,0.9642113313666626,1.0189006045546274
all,bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),120582,2124,0.022266594840251782,0.029913347330934214,0.7443698825783126,0.456652734217323,-0.036362488585416616,0.08089567826592019,1.0225163457189546,0.9642906857559358,1.084257779014857
all,bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),43135,785,-0.0011965332269010397,0.04087413562271339,-0.029273603188715188,0.9766463794811707,-0.08130836694662491,0.07891530049282283,0.9988041823335547,0.9219093612330532,1.0821126637793312
all,heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,2997713,49226,-0.0020030838078443167,0.016799473324408457,-0.1192349170217126,0.9050892441782716,-0.03492944648292626,0.030923278867237627,0.9979989210256863,0.9656735455191402,1.0314063701858889
all,other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,2997713,49226,0.034724361715636226,0.019643970989426034,1.767685450886059,0.07711350359714253,-0.0037771139369884438,0.0732258373682609,1.0353342916975836,0.9962300103852432,1.075973504502666
all,dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,2997713,49226,0.009805519093148937,0.11740250669254004,0.08352052583364471,0.9334376571555038,-0.22029916571895214,0.23991020390525003,1.0098537507119447,0.8022787477584997,1.2711350022373544
all,diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,2997713,49226,0.007523116640979981,0.022395824845450638,0.3359160331399084,0.7369341862014378,-0.036371893460170585,0.051418126742130546,1.0075514863813082,0.9642816167654563,1.0527629896278554
all,chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,2997713,49226,0.06437335193902216,0.05495458856155332,1.1713917549745478,0.2414413448810999,-0.043335662426839144,0.17208236630488347,1.0664905007372076,0.9575899091626926,1.1877756618772572
all,current_copd,current_copd,COPD,integer,continuous,NA,NA,NA,NA,COPD,2997713,49226,-0.04081037101045161,0.022606731975751533,-1.8052308955679968,0.07103855818409166,-0.08511875149107462,0.003498009470171405,0.9600111586342625,0.9184032161742498,1.0035041346451892
all,other_resp_conditions,other_resp_conditions,Other respiratory conditions,integer,continuous,NA,NA,NA,NA,Other respiratory conditions,2997713,49226,-0.018638996583618426,0.02278854329282535,-0.8179108398511217,0.41340810022405744,-0.06330372069768792,0.02602572753045106,0.981533635287701,0.9386583404248438,1.0263673540311207
all,lung_cancer,lung_cancer,Lung Cancer,integer,continuous,NA,NA,NA,NA,Lung Cancer,2997713,49226,-0.0032145828868340087,0.06443996600257272,-0.049884925245082666,0.9602140902583924,-0.12951459541686203,0.12308542964319401,0.996790578352842,0.8785217659312757,1.130981036126906
all,haematological_cancer,haematological_cancer,Haematological cancer,integer,continuous,NA,NA,NA,NA,Haematological cancer,2997713,49226,0.005729697430840137,0.04023643622499077,0.14240071856268008,0.8867634948396826,-0.07313226843638453,0.08459166329806479,1.0057461435425759,0.92947788130884,1.088272594315412
all,cancer_excl_lung_and_haem,cancer_excl_lung_and_haem,"Cancer excl. lung, haemo",integer,continuous,NA,NA,NA,NA,"Cancer excl. lung, haemo",2997713,49226,0.06920357108572116,0.023021546422224426,3.006034860408585,0.0026467865191688263,0.024082169229744356,0.11432497294169797,1.0716543447830242,1.0243744864950646,1.1211163981853682
