term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,1217499,39045,0.5184135825970785,0.049641909261751785,10.443062934255572,1.5764068625343068e-25,0.4211172283202397,0.6157099368739173,1.6793613672408456,1.5236628843802578,1.8509702052158123
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,1217499,39045,-0.0032041295181406944,2.8792964928663555e-4,-11.128168030208538,9.149659122982141e-29,-0.0037684612608237487,-0.00263979777545764,0.9968009982267289,0.9962386304782019,0.9973636834267929
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,754214,22565,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,463285,16480,0.08863441596050298,0.010850894367883597,8.168397272656392,3.125133411533093e-16,0.06736705379940261,0.10990177812160334,1.0926811165216321,1.0696880391836456,1.1161684329144688
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,283679,6317,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,245908,7002,0.12509553971435133,0.018052905752606273,6.92938529833578,4.2267316787330385e-12,0.08971249462294709,0.16047858480575558,1.133256718918112,1.0938597479327417,1.1740726298779673
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,245463,8305,0.20465701353254245,0.017398169006009524,11.763135158754443,6.044724763593538e-32,0.17055722888382277,0.23875679818126214,1.2271041126720268,1.1859655214748077,1.2696697130487262
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,228964,8517,0.27301899557697956,0.017508322245880097,15.593669784163584,8.038029905088105e-55,0.23870331454533314,0.30733467660862596,1.3139252033550333,1.2696018083119558,1.3597959838344602
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,213485,8904,0.38991769485783817,0.017702720463971533,22.025862954306728,1.6277945375627345e-107,0.35522100032007375,0.4246143893956026,1.4768592357709291,1.4264958754932706,1.5290007070841911
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,1106035,37859,0,NA,NA,NA,NA,NA,NA,NA,NA
