variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,1419773,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,1419773,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,11715458,200515,-0.05429705484312893,0.05203835323410783,-1.0434045558447969,0.9471507090033402,0.855310812256604,1.0488520111170891,-0.1562903529967537,0.047696243310495844,"-0.16, 0.05",0.2967609644138674
"age, degree = 2",Age,continuous,NA,level,Age²,1419773,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,11715458,200515,2.6021695390581503e-4,2.9743204527608077e-4,0.8748786757804723,1.0002602508132743,0.9996773129319914,1.0008435286208204,-3.2273914268338984e-4,8.431730504950199e-4,"0.00, 0.00",0.38163992292964216
sex,Sex,dichotomous,NA,label,Sex,1419773,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,1419773,sexFemale,factor,2,FALSE,contr.treatment,treatment,7200415,127208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,1419773,sexMale,factor,2,FALSE,contr.treatment,treatment,4515043,73307,-0.016890655216299177,0.015494578861951592,-1.0901009551008698,0.9832511921460385,0.9538398709863961,1.0135694011792828,-0.047259471741339903,0.013478161308741552,"-0.05, 0.01",0.27566867563413366
imd,Deprivation,categorical,NA,label,Deprivation,1419773,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,1419773,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,2605322,41535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,1419773,imd2,factor,5,FALSE,contr.treatment,treatment,2344354,40146,0.09032539866129732,0.022382998463048226,4.035446761541544,1.0945303844865706,1.0475514911212578,1.1436161112061725,0.046455527807707425,0.13419526951488722,"0.05, 0.13",5.4498496622453345e-5
imd,Deprivation,categorical,FALSE,level,3,1419773,imd3,factor,5,FALSE,contr.treatment,treatment,2394211,41694,0.18673836950932643,0.022903182845607196,8.153380723026565,1.2053118974510728,1.1524025718973427,1.260650405999372,0.14184895600060074,0.23162778301805212,"0.14, 0.23",3.5388928320932997e-16
imd,Deprivation,categorical,FALSE,level,4,1419773,imd4,factor,5,FALSE,contr.treatment,treatment,2258388,40856,0.2701802604879886,0.02291278011598334,11.79168390393264,1.310200606848553,1.2526634402421915,1.3703805627586787,0.22527203667497578,0.31508848430100145,"0.23, 0.32",4.3083948749864537e-32
imd,Deprivation,categorical,FALSE,level,5 least deprived,1419773,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,2113183,36284,0.2822121148649896,0.024704447201790897,11.423534902838515,1.3260599671882896,1.2633820454562474,1.3918474169421815,0.23379228809150812,0.33063194163847104,"0.23, 0.33",3.18989959871143e-30
ethnicity_combined,Ethnicity,categorical,NA,label,Ethnicity,1419773,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combined,Ethnicity,categorical,TRUE,level,White,1419773,ethnicity_combinedWhite,factor,5,FALSE,contr.treatment,treatment,10800871,189760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combined,Ethnicity,categorical,FALSE,level,Black,1419773,ethnicity_combinedBlack,factor,5,FALSE,contr.treatment,treatment,133061,1576,-0.717281124975983,0.0849875287818291,-8.439839765400292,0.4880774752480309,0.41318757163222036,0.5765411115911597,-0.8838536205234292,-0.5507086294285367,"-0.88, -0.55",3.1777298582827513e-17
ethnicity_combined,Ethnicity,categorical,FALSE,level,South Asian,1419773,ethnicity_combinedSouth Asian,factor,5,FALSE,contr.treatment,treatment,682983,7692,-0.8341226606845498,0.039437491134712226,-21.150500112578634,0.4342553036042268,0.40195355858319304,0.469152877693379,-0.9114187229492033,-0.7568265984198962,"-0.91, -0.76",2.730319774151463e-99
ethnicity_combined,Ethnicity,categorical,FALSE,level,Mixed,1419773,ethnicity_combinedMixed,factor,5,FALSE,contr.treatment,treatment,39711,628,-0.2525803670906279,0.12871801006078942,-1.9622768171395926,0.7767937816743904,0.6035882426607337,0.999702341099387,-0.5048630309714395,-2.97703209816369e-4,"-0.50, 0.00",0.049730264741403025
ethnicity_combined,Ethnicity,categorical,FALSE,level,Other,1419773,ethnicity_combinedOther,factor,5,FALSE,contr.treatment,treatment,58832,859,-0.344112295356935,0.11454327449668737,-3.004212136146735,0.708849323092211,0.5663103734768438,0.887264981150538,-0.5686129880417274,-0.11961160267214252,"-0.57, -0.12",0.0026626959751330885
bmi,Body Mass Index,categorical,NA,label,Body Mass Index,1419773,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,TRUE,level,Not obese,1419773,bmiNot obese,factor,4,FALSE,contr.treatment,treatment,9527227,162868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,FALSE,level,Obese I (30-34.9),1419773,bmiObese I (30-34.9),factor,4,FALSE,contr.treatment,treatment,1555901,25939,-0.029468729486223595,0.02196637278344503,-1.3415382583524542,0.9709612396232944,0.930045258455749,1.0136772595520531,-0.0725220290127567,0.01358457004030951,"-0.07, 0.01",0.1797457568520566
bmi,Body Mass Index,categorical,FALSE,level,Obese II (35-39.9),1419773,bmiObese II (35-39.9),factor,4,FALSE,contr.treatment,treatment,467216,8410,0.04894060870681012,0.04708419224702394,1.0394275949356129,1.0501579786474613,0.9575831582622062,1.151682515091753,-0.04334271233851682,0.14122392975213705,"-0.04, 0.14",0.298605915783066
bmi,Body Mass Index,categorical,FALSE,level,Obese III (40+),1419773,bmiObese III (40+),factor,4,FALSE,contr.treatment,treatment,165114,3298,0.0625903053891639,0.06052033230392442,1.034202936541134,1.0645905928448753,0.9455132603756404,1.198664448051777,-0.05602736625892395,0.18120797703725172,"-0.06, 0.18",0.30104130162754733
heart_failure,Heart failure,continuous,NA,label,Heart failure,1419773,heart_failure,integer,NA,NA,NA,NA,11715458,200515,0.023468390448650366,0.02652240319084489,0.8848515830100675,1.0237459400853168,0.9718881388918973,1.0783707588366236,-0.02851456458885581,0.07545134548615653,"-0.03, 0.08",0.37623668425847456
other_heart_disease,Other heart disease,continuous,NA,label,Other heart disease,1419773,other_heart_disease,integer,NA,NA,NA,NA,11715458,200515,0.09010709525186919,0.030463934809493963,2.957828521343463,1.094291470850694,1.030865643848279,1.1616196837313724,0.03039888019788496,0.14981531030585343,"0.03, 0.15",0.0030981441916748784
dialysis,Dialysis,continuous,NA,label,Dialysis,1419773,dialysis,integer,NA,NA,NA,NA,11715458,200515,-0.018712787559723883,0.1526055607233335,-0.1226219245945386,0.9814612096348855,0.7277379965456686,1.3236441007481785,-0.31781419041799774,0.28038861529854997,"-0.32, 0.28",0.9024064921481483
diabetes,Diabetes,continuous,NA,label,Diabetes,1419773,diabetes,integer,NA,NA,NA,NA,11715458,200515,0.04951081712092294,0.034796235177598916,1.4228785633911614,1.0507569583184286,0.981484997534668,1.1249180458467452,-0.01868855062475662,0.1177101848666025,"-0.02, 0.12",0.1547713614753427
chronic_liver_disease,Chronic liver disease,continuous,NA,label,Chronic liver disease,1419773,chronic_liver_disease,integer,NA,NA,NA,NA,11715458,200515,0.027060761563366866,0.09085922982391659,0.2978317295426133,1.0274302291338808,0.8598304532498688,1.2276988698739835,-0.15102005655455716,0.2051415796812909,"-0.15, 0.21",0.7658315962249485
current_copd,COPD,continuous,NA,label,COPD,1419773,current_copd,integer,NA,NA,NA,NA,11715458,200515,-0.02706228779806217,0.03514756508968406,-0.7699619512477993,0.9733006148840527,0.908509213715569,1.0427126908921531,-0.09595024951812023,0.04182567392199588,"-0.10, 0.04",0.44132246313659507
other_resp_conditions,Other respiratory conditions,continuous,NA,label,Other respiratory conditions,1419773,other_resp_conditions,integer,NA,NA,NA,NA,11715458,200515,0.015433445654409508,0.03503301343510735,0.4405400546829156,1.015553156333342,0.9481619111593291,1.0877342795573506,-0.05322999894830872,0.08409689025712773,"-0.05, 0.08",0.6595460085310927
lung_cancer,Lung Cancer,continuous,NA,label,Lung Cancer,1419773,lung_cancer,integer,NA,NA,NA,NA,11715458,200515,0.007691178717134732,0.09214188692055876,0.08347103553203522,1.0077208318058155,0.8412187034814234,1.2071786690580046,-0.17290360111472267,0.18828595854899213,"-0.17, 0.19",0.9334770072980687
haematological_cancer,Haematological cancer,continuous,NA,label,Haematological cancer,1419773,haematological_cancer,integer,NA,NA,NA,NA,11715458,200515,0.10627413051926521,0.060353226817738664,1.760869072339803,1.112126702594026,0.9880558836903092,1.251777174792195,-0.012016020394279486,0.2245642814328099,"-0.01, 0.22",0.07826056564830478
cancer_excl_lung_and_haem,"Cancer excl. lung, haemo",continuous,NA,label,"Cancer excl. lung, haemo",1419773,cancer_excl_lung_and_haem,integer,NA,NA,NA,NA,11715458,200515,0.07833956829083741,0.03537281782049583,2.2146827173447754,1.0814898359808311,1.0090508326415442,1.1591291811017628,0.009010119330968985,0.14766901725070583,"0.01, 0.15",0.026781849933874325
any_immunosuppression,Immunosuppressed,continuous,NA,label,Immunosuppressed,1419773,any_immunosuppression,integer,NA,NA,NA,NA,11715458,200515,0.09850247264170135,0.041786453077305885,2.357282453705021,1.1035171329934992,1.0167411174701475,1.1976992391536152,0.016602529568508925,0.1804024157148938,"0.02, 0.18",0.01840923833598119
dementia,Dementia,continuous,NA,label,Dementia,1419773,dementia,integer,NA,NA,NA,NA,11715458,200515,0.023571419845111935,0.03689568873660652,0.638866508588177,1.0238514214454009,0.9524260609787002,1.1006331894347559,-0.048742801263436955,0.09588564095366083,"-0.05, 0.10",0.5229097771519562
other_neuro_conditions,Other neurological conditions,continuous,NA,label,Other neurological conditions,1419773,other_neuro_conditions,integer,NA,NA,NA,NA,11715458,200515,0.0017159051518347759,0.04685176465282762,0.03662413069282795,1.001717378159473,0.9138289529991558,1.0980585616306422,-0.0901118661798541,0.09354367648352364,"-0.09, 0.09",0.9707847029242049
LD_incl_DS_and_CP,Learning disabilities,continuous,NA,label,Learning disabilities,1419773,LD_incl_DS_and_CP,integer,NA,NA,NA,NA,11715458,200515,-0.058404837863975254,0.21186375251147188,-0.2756716860323371,0.9432679995264425,0.622725067098601,1.4288079377889167,-0.47365016241596747,0.35684048668801693,"-0.47, 0.36",0.7828002445152534
psychosis_schiz_bipolar,Serious mental illness,continuous,NA,label,Serious mental illness,1419773,psychosis_schiz_bipolar,integer,NA,NA,NA,NA,11715458,200515,-0.023457164142230955,0.07440322465412207,-0.31527079977079175,0.9768158165160545,0.8442684174458365,1.130172726681607,-0.1692848047979528,0.1223704765134909,"-0.17, 0.12",0.7525560537323788
multimorb,Morbidity count,categorical,NA,label,Morbidity count,1419773,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
multimorb,Morbidity count,categorical,TRUE,level,0,1419773,multimorb0,factor,5,FALSE,contr.treatment,treatment,3666746,59735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
multimorb,Morbidity count,categorical,FALSE,level,1,1419773,multimorb1,factor,5,FALSE,contr.treatment,treatment,4121998,71161,-0.07309424576231013,0.03457403283569228,-2.114137107165924,0.929513223215273,0.8686125548011217,0.9946837946981631,-0.1408581049205722,-0.005330386604048054,"-0.14, -0.01",0.03450355866123304
multimorb,Morbidity count,categorical,FALSE,level,2,1419773,multimorb2,factor,5,FALSE,contr.treatment,treatment,2616058,45324,-0.1616367713394066,0.06257012100886455,-2.5832900549530162,0.8507501652681704,0.7525619538690577,0.9617491822204886,-0.28427195502509406,-0.03900158765371911,"-0.28, -0.04",0.009786300867275546
multimorb,Morbidity count,categorical,FALSE,level,3,1419773,multimorb3,factor,5,FALSE,contr.treatment,treatment,1008929,18666,-0.1863771115158548,0.09269865890299553,-2.010569664345296,0.8299605482784232,0.6920734797575702,0.995319907273309,-0.3680631443808892,-0.004691078650820357,"-0.37, 0.00",0.04437093097268523
multimorb,Morbidity count,categorical,FALSE,level,4+,1419773,multimorb4+,factor,5,FALSE,contr.treatment,treatment,301727,5629,-0.32226148291530765,0.13056683285247284,-2.468172627572503,0.7245087189072268,0.5609251679155494,0.9357984162543759,-0.5781677728816155,-0.06635519294899983,"-0.58, -0.07",0.013580480947566987
shielded,Shielding criteria met,continuous,NA,label,Shielding criteria met,1419773,shielded,integer,NA,NA,NA,NA,11715458,200515,0.07264366149438899,0.021381088423898572,3.3975661132944013,1.0753472809912161,1.0312147726546759,1.1213685115839946,0.030737498233281528,0.11454982475549644,"0.03, 0.11",6.798815757465728e-4
flu_vaccine,Flu vaccine in previous 5 years,continuous,NA,label,Flu vaccine in previous 5 years,1419773,flu_vaccine,integer,NA,NA,NA,NA,11715458,200515,0.6833077765547736,0.02286912926655958,29.879046490586834,1.9804176891101122,1.8936100884022142,2.071204757178696,0.638485106834526,0.7281304462750212,"0.64, 0.73",3.6836452788420564e-196
efi_cat,Frailty,categorical,NA,label,Frailty,1419773,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
