variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,1513692,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,1513692,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,11707934.839055391,200625.38879097637,-0.04802066755257639,0.05184484802459868,-0.9262379847230366,0.953114088338411,0.8610224483618372,1.055055494914811,-0.14963470246474236,0.05359336735958957,"-0.15, 0.05",0.3543223164074291
"age, degree = 2",Age,continuous,NA,level,Age²,1513692,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,11707934.839055391,200625.38879097637,2.2385938694994133e-4,2.9629910639654726e-4,0.7555182655540736,1.0002238844453324,0.9996431874824943,1.0008049187374963,-3.5687619023869264e-4,8.045949641385753e-4,"0.00, 0.00",0.44993807696242494
sex,Sex,dichotomous,NA,label,Sex,1513692,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,1513692,sexFemale,factor,2,FALSE,contr.treatment,treatment,7201620.468652357,127324.97512630711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,1513692,sexMale,factor,2,FALSE,contr.treatment,treatment,4506314.370403017,73300.413664669235,-0.015606523278276803,0.015443518081944402,-1.0105549263754205,0.9845146274401617,0.9551610991548668,1.0147702335252728,-0.04587526251348092,0.014662215956927313,"-0.05, 0.01",0.3122294981032835
imd,Deprivation,categorical,NA,label,Deprivation,1513692,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,1513692,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,2591726.2107977886,41456.66484549406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,1513692,imd2,factor,5,FALSE,contr.treatment,treatment,2333016.423228759,40067.67759370226,0.08795187421489489,0.02234902009069303,3.935379442050855,1.0919355705070513,1.0451376505405525,1.1408289515949228,0.04414859974737447,0.1317551486824153,"0.04, 0.13",8.306535384894127e-5
imd,Deprivation,categorical,FALSE,level,3,1513692,imd3,factor,5,FALSE,contr.treatment,treatment,2396231.995464689,41724.66616143814,0.1838328447983395,0.022837839000650024,8.049485102032078,1.201814916690736,1.1492062686150428,1.256831896436676,0.13907150287234124,0.22859418672433776,"0.14, 0.23",8.314307818127646e-16
imd,Deprivation,categorical,FALSE,level,4,1513692,imd4,factor,5,FALSE,contr.treatment,treatment,2262432.0562801035,40882.672329925976,0.2671933679303892,0.022851978616137504,11.692351564765769,1.3062930170875213,1.2490762934031183,1.3661306803305944,0.22240431286728027,0.3119824229934982,"0.22, 0.31",1.3947058510302916e-31
imd,Deprivation,categorical,FALSE,level,5 least deprived,1513692,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,2124528.1532839807,36493.70786041593,0.2771194713419412,0.024579723872283042,11.274311818223103,1.3193239830264207,1.2572717527912272,1.3844387804978646,0.22894409780232705,0.32529484488155536,"0.23, 0.33",1.7574745370177164e-29
ethnicity_combined,Ethnicity,categorical,NA,label,Ethnicity,1513692,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combined,Ethnicity,categorical,TRUE,level,White,1513692,ethnicity_combinedWhite,factor,5,FALSE,contr.treatment,treatment,10795067.177499752,189896.47556103865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combined,Ethnicity,categorical,FALSE,level,Black,1513692,ethnicity_combinedBlack,factor,5,FALSE,contr.treatment,treatment,134879.9296439901,1581.9872517917988,-0.7257840679856272,0.08469025144313082,-8.569865546721024,0.48394497439960793,0.4099279318721344,0.5713266163079861,-0.8917739106558049,-0.5597942253154495,"-0.89, -0.56",1.0360593445391666e-17
ethnicity_combined,Ethnicity,categorical,FALSE,level,South Asian,1513692,ethnicity_combinedSouth Asian,factor,5,FALSE,contr.treatment,treatment,678497.5199154038,7663.937903889084,-0.8358983875419794,0.03942059523341103,-21.20461100581027,0.43348486904175265,0.4012537196405783,0.4683050212131726,-0.9131613344485964,-0.7586354406353625,"-0.91, -0.76",8.658344544799317e-100
ethnicity_combined,Ethnicity,categorical,FALSE,level,Mixed,1513692,ethnicity_combinedMixed,factor,5,FALSE,contr.treatment,treatment,40303.67964986488,630.9949007167195,-0.261382178109832,0.12790929280824986,-2.0434963900681766,0.7699865913556724,0.5992479747575401,0.989372306360168,-0.5120797853019898,-0.010684570917674163,"-0.51, -0.01",0.04100332436440156
ethnicity_combined,Ethnicity,categorical,FALSE,level,Other,1513692,ethnicity_combinedOther,factor,5,FALSE,contr.treatment,treatment,59186.53234637527,851.9931735401245,-0.35518482537439805,0.11465300745524382,-3.097911108115055,0.7010438605398649,0.5599540284334099,0.8776836480230494,-0.5799005907058782,-0.13046906004291792,"-0.58, -0.13",0.0019488987650941052
bmi,Body Mass Index,categorical,NA,label,Body Mass Index,1513692,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,TRUE,level,Not obese,1513692,bmiNot obese,factor,4,FALSE,contr.treatment,treatment,9524812.338973133,162982.69269181057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,FALSE,level,Obese I (30-34.9),1513692,bmiObese I (30-34.9),factor,4,FALSE,contr.treatment,treatment,1552824.5422042042,25929.790518152975,-0.028654452580148898,0.021935034975886752,-1.3063326596765776,0.9717521929212122,0.9308600538223282,1.0144406998341582,-0.07164633113251334,0.014337425972215538,"-0.07, 0.01",0.19143945519638636
bmi,Body Mass Index,categorical,FALSE,level,Obese II (35-39.9),1513692,bmiObese II (35-39.9),factor,4,FALSE,contr.treatment,treatment,465449.27135471755,8402.932311126777,0.04975051083323412,0.04693303284201506,1.0600318756450962,1.0510088483415263,0.9586429932483327,1.1522742116428675,-0.04223654322235092,0.14173756488881917,"-0.04, 0.14",0.2891300980902596
