variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,13802584,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,13802584,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,133122575.58139959,3859.9910495347963,-1.46632525087666,1.0867133128978796,-1.3493211442919473,0.23077195799690745,0.027426537684534243,1.9417579138236316,-3.59624420567671,0.6635937039233901,"-3.6, 0.66",0.17723383694406028
"age, degree = 2",Age,continuous,NA,level,Age²,13802584,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,133122575.58139959,3859.9910495347963,0.010258114616746895,0.007289043824972298,1.4073333708877627,1.0103109094451999,0.9959799533468073,1.0248480708010415,-0.004028148761932884,0.024544377995426674,"0.00, 0.02",0.15932855837438528
sex,Sex,dichotomous,NA,label,Sex,13802584,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,13802584,sexFemale,factor,2,FALSE,contr.treatment,treatment,70611820.80797365,1619.9962435871425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,13802584,sexMale,factor,2,FALSE,contr.treatment,treatment,62510754.7734306,2239.9948059476537,0.2877593852660539,0.10770428198035449,2.6717543627331537,1.3334364210706475,1.0796780249090658,1.6468360455770605,0.0766628716038128,0.49885589892829496,"0.08, 0.50",0.007545586074811947
imd,Deprivation,categorical,NA,label,Deprivation,13802584,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,13802584,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,23857405.93894122,919.9978667285006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,13802584,imd2,factor,5,FALSE,contr.treatment,treatment,25496713.1295677,919.9978667285006,0.0693740745460952,0.15031355361215462,0.46152906959472945,1.071837081135282,0.7983285280862744,1.4390500753499917,-0.22523507692195835,0.3639832260141488,"-0.23, 0.36",0.6444190703621614
imd,Deprivation,categorical,FALSE,level,3,13802584,imd3,factor,5,FALSE,contr.treatment,treatment,27375603.807119213,899.997913103968,0.10342451583813408,0.15909575589672417,0.6500771516826089,1.1089620811323984,0.8118843006859623,1.5147440298456845,-0.20839743581262113,0.41524646748888927,"-0.21, 0.42",0.5156423871393845
