term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,37604435.45124606,1349681.520093458,-0.1645377838765408,0.11293153927776076,-1.4569692835927075,0.14512485931204,-0.38587953357962235,0.05680396582654074,0.8482857048164744,0.6798524201348949,1.0584482980191545
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,37604435.45124606,1349681.520093458,0.0020970789129591905,7.669701648337398e-4,2.734237926209014,0.006252484649880072,5.938450126683121e-4,0.003600312813250069,1.002099279320817,1.0005940213735265,1.0036068017244597
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,20006397.771028094,720905.3987538938,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,17598037.68021819,628776.1213395636,-0.011866520846828136,0.008973074078632038,-1.3224588076327584,0.1860154174465334,-0.029453422871556854,0.005720381177900585,0.988203608639909,0.9709761018665907,1.0057367738007552
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,7775605.742367583,249829.06074766358,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,7498953.872585652,266666.9291277259,0.1270167500105127,0.015469349803675463,8.210865461218932,2.1959983501101133e-16,0.09669738153105706,0.15733611848996837,1.1354360361877494,1.101526980769718,1.1703889371578342
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,7453318.241433005,271299.8943925234,0.1530454170967067,0.015004763903345852,10.199788419368579,1.9870490249882402e-24,0.12363662024962219,0.1824542139437912,1.1653779058218847,1.1316045940839248,1.2001591991390224
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,8172923.593146398,302566.64984423673,0.18719067792870464,0.014672845954528198,12.757625787718133,2.8268627573883756e-37,0.15843242830712514,0.21594892755028414,1.205857193481963,1.1716727496390613,1.2410389944804432
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,6703634.001713381,259318.98598130842,0.2820933938692722,0.015161081260102741,18.606416589271717,2.85056498572749e-77,0.2523782206327857,0.31180856710575866,1.3259025453734263,1.2870827464881314,1.3658931911134449
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,35295602.3716509,1290649.9785046729,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,247965.07990654206,4962.961526479751,-0.8852217793913312,0.08193853974057484,-10.803484931437966,3.3138226823890175e-27,-1.0458183662286618,-0.7246251925540006,0.41262265193005576,0.3514041244061722,0.48450613143344623
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1765227.2919003125,45998.642679127726,-0.5543003595405668,0.030585757230099212,-18.122826104010397,2.104995423334257e-73,-0.6142473421514468,-0.4943533769296868,0.5744740459130399,0.5410479660957142,0.6099651973727503
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,110021.14750778816,2790.9783489096576,-0.569139973512412,0.12330863749307507,-4.615572640192172,3.920128925037334e-6,-0.8108204619815444,-0.3274594850432795,0.5660120147603827,0.44449322678133363,0.7207524919400222
ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,185619.56028037384,5278.959034267913,-0.386253402300512,0.0788512335679806,-4.898508048926191,9.65670837357261e-7,-0.5407989802303097,-0.23170782437071435,0.6795982920884093,0.5822828339958959,0.7931778366881036
bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,27720837.09439238,993477.2861370712,0,NA,NA,NA,NA,NA,NA,NA,NA
bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),6490056.652647962,236437.16339563864,0.03721949046982057,0.01181647924289459,3.149795273596504,0.0016338491115936225,0.014059616729682058,0.06037936420995908,1.0379208095646433,1.0141589179743569,1.062239445745882
bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),2308059.1065420574,82844.35685358256,-0.020417575090532547,0.03315490389282381,-0.6158236849828967,0.5380108935699396,-0.08539999263135403,0.04456484245028894,0.9797894522032253,0.9181449597243682,1.0455727720129178
bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),1085482.5976635509,36922.71370716511,-0.06561859045254959,0.03897505737587009,-1.6836047172357675,0.09225808647495275,-0.14200829920463715,0.01077111829953796,0.9364879816405767,0.8676140559494383,1.0108293356284102
heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,37604435.45124606,1349681.520093458,-0.0679231914345561,0.02610193353903472,-2.602228349596356,0.009262015912813585,-0.11908204109792225,-0.01676434177118994,0.9343322355398713,0.8877349670229524,0.9833753978357854
other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,37604435.45124606,1349681.520093458,-0.015725432244037746,0.028431543617419203,-0.553098082033197,0.5801962499399809,-0.07145023375905901,0.03999936927098353,0.984397566783955,0.9310426109328362,1.0408101177230393
dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,37604435.45124606,1349681.520093458,0.011707091673822214,0.14312163993766316,0.08179819403216211,0.9348071922168201,-0.26880616801230695,0.2922203513599514,1.011775887877253,0.7642913854100027,1.3393981233226209
diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,37604435.45124606,1349681.520093458,-0.02101833234153524,0.029806536236221284,-0.7051584986246571,0.48071160510640215,-0.079438069868417,0.03740140518534652,0.9792010133575076,0.9236352190480652,1.0381096398084328
chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,37604435.45124606,1349681.520093458,-0.05902911316620454,0.05404784046475298,-1.0921641393738954,0.27476096159396834,-0.16496093391928693,0.04690270758687786,0.9426793243777513,0.8479268286188144,1.0480200397206487
current_copd,current_copd,COPD,integer,continuous,NA,NA,NA,NA,COPD,37604435.45124606,1349681.520093458,-0.0747537540258793,0.03014066625887853,-2.480162627588204,0.013132247202194905,-0.13382837436332282,-0.015679133688435792,0.9279719675572148,0.8747401795614222,0.9844431440245073
other_resp_conditions,other_resp_conditions,Other respiratory conditions,integer,continuous,NA,NA,NA,NA,Other respiratory conditions,37604435.45124606,1349681.520093458,-0.08332672862173883,0.029314561556254327,-2.8425029813881317,0.004476081246072423,-0.14078221349457973,-0.025871243748897925,0.9200504912774032,0.8686784775479944,0.9744605494188986
lung_cancer,lung_cancer,Lung Cancer,integer,continuous,NA,NA,NA,NA,Lung Cancer,37604435.45124606,1349681.520093458,-0.03553803011496429,0.06206744435037448,-0.5725711842483793,0.5669350751129945,-0.1571879856541423,0.0861119254242137,0.9650860311993777,0.8545434018171689,1.0899283121671555
haematological_cancer,haematological_cancer,Haematological cancer,integer,continuous,NA,NA,NA,NA,Haematological cancer,37604435.45124606,1349681.520093458,-0.023077437961305677,0.04338847480954108,-0.5318794463877069,0.5948094935543627,-0.10811728593212956,0.0619624100095182,0.9771868094889421,0.8975223235147191,1.0639223511453062
cancer_excl_lung_and_haem,cancer_excl_lung_and_haem,"Cancer excl. lung, haemo",integer,continuous,NA,NA,NA,NA,"Cancer excl. lung, haemo",37604435.45124606,1349681.520093458,0.02449031129390384,0.029996597654200673,0.8164363030843352,0.41425064049240007,-0.034301939767068135,0.08328256235487581,1.0247926621441863,0.9662797023181208,1.0868488677399737
any_immunosuppression,any_immunosuppression,Immunosuppressed,integer,continuous,NA,NA,NA,NA,Immunosuppressed,37604435.45124606,1349681.520093458,-0.007158936518686812,0.032767555786248966,-0.2184763662381888,0.8270579705711764,-0.07138216572114182,0.057064292683768204,0.9928666276269443,0.9311059873335089,1.058723876406787
dementia,dementia,Dementia,integer,continuous,NA,NA,NA,NA,Dementia,37604435.45124606,1349681.520093458,-0.1609141588914145,0.042595029985618545,-3.7777684144310806,1.582399196573503e-4,-0.2443988835836305,-0.07742943419919851,0.851365150098811,0.7831751762289106,0.9254923301998478
other_neuro_conditions,other_neuro_conditions,Other neurological conditions,integer,continuous,NA,NA,NA,NA,Other neurological conditions,37604435.45124606,1349681.520093458,-0.11661468722242256,0.04013040162107606,-2.9058938488464507,0.003662056597153819,-0.19526882908485943,-0.03796054535998569,0.8899280277501127,0.822613485897989,0.9627509251330418
LD_incl_DS_and_CP,LD_incl_DS_and_CP,Learning disabilities,integer,continuous,NA,NA,NA,NA,Learning disabilities,37604435.45124606,1349681.520093458,-0.46550973544015273,0.10096056381344849,-4.610807605039784,4.011076364692916e-6,-0.6633888043733696,-0.2676306665069359,0.6278150040556988,0.5151027908385365,0.7651903393414293
psychosis_schiz_bipolar,psychosis_schiz_bipolar,Serious mental illness,integer,continuous,NA,NA,NA,NA,Serious mental illness,37604435.45124606,1349681.520093458,-0.3169444342609081,0.05146375751753298,-6.15859489375469,7.339320187116694e-10,-0.4178115455043752,-0.21607732301744104,0.7283712264868137,0.658486311438157,0.8056730023973028
multimorb0,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,TRUE,0,16874259.76884749,593395.3830218066,0,NA,NA,NA,NA,NA,NA,NA,NA
multimorb1,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,1,11816005.367445529,429480.6640186915,0.037175487220169015,0.02892519892611061,1.2852284029276257,0.19871248106282577,-0.019516860920664417,0.09386783536100245,1.0378751386809824,0.9806723600104075,1.0984145647590564
multimorb2,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,2,6071932.123676,222773.2749221184,0.07443745110679857,0.05586201224480714,1.3325236259049758,0.18268818319826555,-0.0350500809969589,0.18392498321055606,1.0772779588708616,0.9655570589865516,1.2019256551104907
multimorb3,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,3,2142346.5389408115,79523.38660436138,0.14785168489391246,0.08377937582795747,1.764774247035794,0.07760171446804438,-0.016352874376129728,0.3120562441639546,1.159340935837227,0.983780108005909,1.3662315334189135
multimorb4+,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,4+,699891.6523364483,24508.811526479753,0.08839706611554658,0.11999341982948168,0.7366826134396741,0.46131538244204423,-0.1467857151320318,0.323579847363125,1.0924217996036716,0.8634789880740721,1.382066506228582
shielded,shielded,Shielding criteria met,integer,continuous,NA,NA,NA,NA,Shielding criteria met,37604435.45124606,1349681.520093458,0.08596555177496532,0.01677901906262436,5.12339556049826,3.0008189214803447e-7,0.05307927871631056,0.11885182483362007,1.0897687870581054,1.054513242261754,1.1262030306029158
flu_vaccine,flu_vaccine,Flu vaccine in previous 5 years,integer,continuous,NA,NA,NA,NA,Flu vaccine in previous 5 years,37604435.45124606,1349681.520093458,0.5296270331864981,0.01322092911699383,40.05974379710799,0,0.5037144882750332,0.555539578097963,1.6982987813987078,1.6548568146774676,1.7428811516013074
efi_catNone,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,TRUE,None,9050836.657788154,300154.665576324,0,NA,NA,NA,NA,NA,NA,NA,NA
efi_catMild,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,FALSE,Mild,17924311.87772597,657788.8883177568,0.06415818263867856,0.011094215824626923,5.78302997281343,7.3366984692604155e-9,0.04241391918569546,0.08590244609166167,1.066261049408667,1.043326242135584,1.0897000186240173
efi_catModerate,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,FALSE,Moderate,8302931.773831756,307873.6129283489,0.03133688938288486,0.015017554965226668,2.0866838480329064,0.036916722260956644,0.0019030225151899366,0.06077075625057979,1.0318330589418987,1.0019048344117143,1.0626552791818205
