strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,4341184,143576,-0.029347573774959692,0.0833417007941813,-0.35213552753663824,0.7247366254759957,-0.19269430574186822,0.13399915819194883,0.9710788842494059,0.8247340520719609,1.1433918571277708
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,4341184,143576,0.0011710548945803414,5.673238753895141e-4,2.064173473708147,0.03900127161577784,5.912053124720439e-5,0.0022829892579134784,1.0011717408471,1.0000591222789001,1.0022855972621936
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,2288249,76010,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,2052935,67566,-0.007364187115878911,0.006160748233010582,-1.1953397277980053,0.23195432389101603,-0.019439031770398425,0.0047106575386406035,0.9926628620709081,0.9807486878771045,1.0047217701282132
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,862510,25741,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,849563,27573,0.09617075066106572,0.010586312290661273,9.084443007212515,1.0423098464287976e-19,0.0754219598422759,0.11691954147985553,1.1009470353794923,1.0783390706831237,1.1240289883431955
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,879884,29485,0.13064031286915706,0.01023250796566681,12.767184086979967,2.500374770859201e-37,0.1105849657849309,0.15069565995338322,1.1395578233042065,1.116931245960593,1.1626427654792615
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,919406,31632,0.1645823981889046,0.010069542132109291,16.344576151490728,4.7546564815952557e-60,0.14484645826916173,0.18431833810864748,1.1789007048326432,1.1558620835776408,1.2023985314520853
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,829821,29145,0.22537814375647117,0.010280862195624628,21.92210531256693,1.5988941352094273e-106,0.2052280241230275,0.24552826338991482,1.25279636375587,1.2278050022046192,1.2782964120701357
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,4112985,138423,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,30582,501,-0.9159315083234816,0.05876927729972966,-15.585209660689411,9.17617918893729e-55,-1.031117175228399,-0.8007458414185641,0.40014371523167186,0.3566083439402041,0.44899396091038557
all,ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,158726,3720,-0.4963490282644045,0.023162630689858115,-21.42887113775611,7.19023529086106e-102,-0.5417469502037285,-0.4509511063250805,0.6087491333359849,0.5817311089039581,0.6370219877625515
all,ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,12448,305,-0.399423130661718,0.07406281879788569,-5.393031714762665,6.927871897049961e-8,-0.54458358809909,-0.2542626732243459,0.6707068446724433,0.580083286638008,0.7754880753376809
