strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,2997713,49226,-0.028025035675599354,0.03339730913399314,-0.839140529650466,0.40139045484264585,-0.09348255875877648,0.037432487407577764,0.9723640227062758,0.9107539019661752,1.0381419070644242
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,2997713,49226,1.250581411907945e-4,1.9067294222229868e-4,0.6558777545111448,0.511902782426334,-2.4865395839119745e-4,4.987702407727864e-4,1.0001250659612861,0.9997513769534422,1.0004988946473319
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,1853747,31548,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,1143966,17678,-0.02920955373913305,0.010046547072153812,-2.907422174937464,0.0036442100985818893,-0.048900424169540845,-0.009518683308725254,0.9712129218415244,0.9522759486460015,0.990526475958069
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,658474,9900,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,571329,9090,0.07975484546713704,0.014751268187447764,5.4066433105055,6.421684863550372e-8,0.05084289109344799,0.1086667998408261,1.083021527490446,1.0521575769707732,1.1147908399659046
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,632696,10633,0.19540245306352835,0.014709749587036853,13.283873522614495,2.871472215706704e-40,0.1665718736513332,0.22423303247572351,1.2158001905536173,1.1812484334574316,1.251362593577129
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,582658,10207,0.2750631792042503,0.01489679271566264,18.464590630642665,3.9802928723396856e-76,0.24586600199639289,0.3042603564121077,1.3166138548556259,1.2787282150331751,1.3556219550163116
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,552556,9396,0.2910234621787624,0.0156433595400777,18.6036421034223,3.0020184588052783e-77,0.26036304088299905,0.32168388347452576,1.337795971190051,1.297401010786805,1.3794486405147584
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,2786612,47087,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,39729,363,-0.7607042357278458,0.05382807557870399,-14.132109081544119,2.4082224975701896e-45,-0.8662053252192057,-0.655203146236486,0.46733719554518177,0.4205443543032245,0.519336550604505
all,ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,140376,1421,-0.7774993127129585,0.027512866190141653,-28.259480758553256,1.0884952613735753e-175,-0.8314235395571058,-0.7235750858688111,0.45955377589203056,0.43542899452331496,0.48501518179289405
all,ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,10893,138,-0.399046315206992,0.09047396372493757,-4.410620456733696,1.0307484769257422e-5,-0.576372025646453,-0.2217206047675311,0.6709596249998824,0.5619333526865492,0.8011391675323827
all,ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,20103,217,-0.5103831650492018,0.0729426830119613,-6.997044034773276,2.614191430362595e-12,-0.6533481966883675,-0.36741813341003604,0.6002655339696511,0.5203007877335016,0.6925200187404402
all,bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,2441632,39898,0,NA,NA,NA,NA,NA,NA,NA,NA
all,bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),392364,6419,-0.008860288824856696,0.014073981144988961,-0.6295509943901979,0.528988394858813,-0.03644478498813085,0.018724207338417453,0.9911788478614308,0.9642113313666625,1.018900604554626
