term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,63297280.85367183,9304.985897357286,0.02863641570540577,0.23057645839518878,0.12419488053860792,0.9011609755962137,-0.42328513843196236,0.4805579698427739,1.0290503798935053,0.65489187164525,1.6169763745862922
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,63297280.85367183,9304.985897357286,3.0240908530324e-4,0.0013125274386018315,0.23040210544122489,0.8177793252562732,-0.002270097423076956,0.002874915593683436,1.0003024548155404,0.9977324772994194,1.00287905212663
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,37043656.71209077,5273.991998283156,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,26253624.141577777,4030.9938990741307,0.15158108235341372,0.06925168270906178,2.1888433092699264,0.02860823067757187,0.015850278374857474,0.28731188633196997,1.1636726513017552,1.0159765603564508,1.3328398431874888
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,12029447.738150831,2239.9965969709974,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,12205833.466582987,1820.9972407872954,-0.12317595463308104,0.10257299047362253,-1.2008614944765281,0.2298049329411305,-0.3242153217479512,0.07786341248178916,0.8841080859601413,0.7230945276384338,1.0809750008935881
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,12887842.434622118,1730.99739407689,-0.1325614855762944,0.10489485604913591,-1.2637558272085203,0.20631768041237641,-0.33815162559611417,0.07302865444352535,0.8758490803651529,0.713087157435489,1.0757613618162551
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,13537604.426267846,1759.9973327610521,-0.11766390512814841,0.10435832299145792,-1.127499003005056,0.2595315618001906,-0.32220245967840416,0.08687464942210733,0.8889947889996073,0.7245514830190072,1.0907599437591986
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,12636552.788046604,1752.9973327610521,0.01062326898390859,0.10623216124958364,0.10000049757954281,0.9203439304150177,-0.19758794106512684,0.218834479032944,1.0106798962504464,0.8207079635216353,1.2446252480622912
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,60241710.459150076,8799.9866484763,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,390993.41579802544,34.99995401312159,-0.5140700461435701,0.5111824060575347,-1.0056489426314692,0.3145844717588813,-1.5159691515468676,0.4878290592597274,0.5980565010440211,0.2195952606000002,1.6287764019303106
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,2299655.5283892364,427.9993561837022,0.0029372425419699802,0.1678903818809852,0.017495001852173665,0.9860417201815233,-0.326121859295437,0.331996344379377,1.0029415604654064,0.7217172341192057,1.393747753490173
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,150422.7727635048,20.99996934208106,-0.07078709386309111,0.6763773386819424,-0.10465621749101475,0.9166486044830648,-1.396462317638748,1.254888129912566,0.93166022719335,0.2474708905972916,3.507445974106274
ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,214498.67757066645,20.99996934208106,-0.5232755363670332,0.6760675988790097,-0.7739988386289749,0.43893147804620547,-1.8483436812843637,0.8017926085502973,0.5925763601615932,0.1574978169756825,2.2295340301547095
bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,51486441.7865144,7841.988104727451,0,NA,NA,NA,NA,NA,NA,NA,NA
bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),8664966.839137962,993.9984977619719,-0.2548239388243961,0.10759151230980721,-2.3684390464801406,0.01786332358139714,-0.46569942799381603,-0.04394844965497613,0.7750529426816634,0.6276959235190539,0.9570032900512712
bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),2413755.338264151,377.9994328284996,-0.0994058051057998,0.19559590067548405,-0.5082202886793901,0.6112988639987753,-0.48276672595342207,0.28395511574182253,0.9053752275758555,0.6170737538768731,1.3283733063642675
