variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
age,Age,continuous,NA,label,Age,7527934,age,integer,NA,NA,NA,NA,7527934,1535,-0.04871942241295823,0.1676521487050961,-0.2905982582940633,0.952448327865458,0.6857023786193369,1.3229614560770095,-0.37731159580569995,0.2798727509797835,"-0.38, 0.28",0.7713585923012597
I(age * age),Age-squared,continuous,NA,label,Age-squared,7527934,I(age * age),integer,NA,NA,NA,NA,7527934,1535,7.602404825307084e-4,9.4845034929383e-4,0.8015606542785783,1.0007605295385724,0.9989019152935187,1.0026226020279834,-0.001098688043209632,0.002619169008271049,"0.00, 0.00",0.4228071450439722
sex,Sex,dichotomous,NA,label,Sex,7527934,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,7527934,sexFemale,factor,2,FALSE,contr.treatment,treatment,4379197,821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,7527934,sexMale,factor,2,FALSE,contr.treatment,treatment,3148737,714,0.2558401250016768,0.0525809669818375,4.865641308765755,1.2915462254822205,1.1650725076941162,1.4317492186463296,0.15278332344498557,0.358896926558368,"0.15, 0.36",1.1408626301794796e-6
imd,Deprivation,categorical,NA,label,Deprivation,7527934,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,7527934,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,979863,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,7527934,imd2,factor,5,FALSE,contr.treatment,treatment,1283594,276,-0.06157874384628525,0.09132650769624168,-0.6742702135408531,0.9402789016469121,0.7861753579139314,1.124589322194343,-0.24057540976473896,0.11741792207216845,"-0.24, 0.12",0.5001395375414047
imd,Deprivation,categorical,FALSE,level,3,7527934,imd3,factor,5,FALSE,contr.treatment,treatment,1716810,348,-0.05590978863889742,0.08810184969876847,-0.6346040273848979,0.9456244381103776,0.795657675916124,1.1238571624687397,-0.2285862410198446,0.11676666374204975,"-0.23, 0.12",0.5256867008437858
imd,Deprivation,categorical,FALSE,level,4,7527934,imd4,factor,5,FALSE,contr.treatment,treatment,1769096,358,-0.01599265529965293,0.08775031868194735,-0.18225182016282587,0.9841345482020986,0.8286311806311922,1.168820135669042,-0.18798011954818197,0.1559948089488761,"-0.19, 0.16",0.8553851073001558
imd,Deprivation,categorical,FALSE,level,5 least deprived,7527934,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,1778571,310,-0.13793854758947743,0.09032746685687199,-1.5270941651452197,0.8711522245050509,0.7298055651374701,1.039874501528564,-0.3149771294436819,0.039100034264727024,"-0.31, 0.04",0.12673759764719278
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,7527934,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,7527934,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,7189675,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,7527934,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,74379,24,0.279353636102529,0.2146998360316048,1.3011357682704836,1.3222748653282803,0.8680983103129696,2.0140700640790086,-0.14145031000607133,0.7001575822111293,"-0.14, 0.70",0.19321198647297105
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,7527934,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,194150,44,0.009438320010317835,0.16105569452304394,0.0586028332513719,1.0094830014144565,0.7362209210967948,1.3841713824521416,-0.306225040759933,0.3251016807805687,"-0.31, 0.33",0.953268453955368
ethnicity,Ethnicity,categorical,FALSE,level,Mixed,7527934,ethnicityMixed,factor,5,FALSE,contr.treatment,treatment,23512,2,-0.845651117790147,0.7161730221510687,-1.1807916406152568,0.429277756809521,0.10547045128475342,1.7472134635499879,-2.2493244479054475,0.5580222123251536,"-2.2, 0.56",0.23768550571238187
ethnicity,Ethnicity,categorical,FALSE,level,Other,7527934,ethnicityOther,factor,5,FALSE,contr.treatment,treatment,46218,9,0.049723393664444684,0.3320222512520737,0.14975922088635657,1.050980348343608,0.5482476046070189,2.0147095642965813,-0.6010282608555285,0.7004750481844179,"-0.60, 0.70",0.8809545834554802
bmi,Body Mass Index,categorical,NA,label,Body Mass Index,7527934,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,TRUE,level,Not obese,7527934,bmiNot obese,factor,4,FALSE,contr.treatment,treatment,6200238,1328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
