strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,3001316,91813,0.530140466766478,0.03303199611266662,16.0493015607733,5.7810949636234065e-58,0.4653989440481843,0.5948819894847716,1.6991709689079344,1.5926494401788183,1.8128170008682913
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,3001316,91813,-0.0032665503931604864,1.9166142894403744e-4,-17.043337364004916,3.917260621949715e-65,-0.0036421998911162824,-0.0028909008952046904,0.9967387789781091,0.9963644248735608,0.9971132737350052
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,1856195,53352,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,1145121,38461,0.09356840275735166,0.007111189311497809,13.157911941124182,1.53263095875374e-39,0.07963072781956977,0.10750607769513355,1.0980857128629895,1.0828871137479206,1.113497628225087
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,658822,15055,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,572101,16055,0.11257738146052149,0.011749246939408825,9.581667832933123,9.549027643245305e-22,0.08954928061381273,0.13560548230723024,1.119158855708977,1.0936812292666207,1.1452299909652055
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,633684,20119,0.16496368372242268,0.01129056599128902,14.610754133114023,2.3984826873670025e-48,0.14283458101442342,0.18709278643042193,1.1793502883212437,1.1535389686367277,1.205739156092101
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,583641,19905,0.22502664294611122,0.011399567366621677,19.739928341929616,9.791677726843388e-87,0.20268390146819462,0.2473693844240278,1.2523560822029882,1.2246852858360509,1.2806520783501758
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,553068,20679,0.31583281630931964,0.011459315589680769,27.561228577536543,3.2463674436822457e-167,0.293372970466067,0.3382926621525723,1.371400960585388,1.3409428292480234,1.4025509169165775
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,2790134,89614,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,39718,372,-0.7912739999334406,0.05387691578248597,-14.686698160822782,7.844408844620712e-49,-0.8968708144652107,-0.6856771854016706,0.4532669651992726,0.40784388424143564,0.5037489825870127
all,ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,140475,1392,-0.7522280410532102,0.02811985767200978,-26.75077697146278,1.2093437634356704e-157,-0.8073419493407417,-0.6971141327656787,0.4713152722522823,0.44604209440546744,0.4980204528775078
all,ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,10888,152,-0.5005772130850723,0.08423733965721479,-5.942462275305233,2.807722841123595e-9,-0.6656793649666809,-0.3354750612034637,0.6061806633003217,0.5139242669398143,0.7149983376874683
all,ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,20101,283,-0.44111360239038117,0.06272645516388504,-7.0323374920181,2.0310179868296505e-12,-0.5640551953894624,-0.3181720093913,0.6433196197750317,0.56889738979953,0.7274776446651107
all,bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,2444358,74004,0,NA,NA,NA,NA,NA,NA,NA,NA
all,bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),392925,13268,0.037548436987472164,0.009787805119968174,3.836246893685012,1.2492881999996992e-4,0.018364691464637803,0.056732182510306525,1.0382622861612372,1.0185343594528937,1.0583723218172048
all,bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),120867,3452,-0.10236693732680957,0.0245885675409921,-4.163192392405599,3.1382871953117334e-5,-0.1505596441385847,-0.05417423051503446,0.902698257205027,0.8602264210134188,0.9472670492973407
all,bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),43166,1089,-0.21183275731725418,0.035888486863629124,-5.902526849966869,3.5797583447608398e-9,-0.2821728990296061,-0.14149261560490228,0.809100002306816,0.7541432826184828,0.8680615856709422
all,heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,3001316,91813,-0.06366412954530419,0.014099740454780605,-4.5152696072301435,6.323626284719096e-6,-0.09129911302803657,-0.03602914606257181,0.938320100610038,0.9127446562462456,0.9646121784264935
all,other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,3001316,91813,0.012773929074766611,0.016452705068171824,0.776402969714573,0.4375110917507916,-0.01947278030710977,0.045020638456642996,1.0128558642129573,0.9807155896025194,1.0460494485321281
all,dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,3001316,91813,0.044025049177296396,0.08852708842148238,0.497305965465516,0.6189733056400271,-0.12948485578500185,0.21753495413959467,1.0450085311645687,0.878547893233682,1.2430088770541967
all,diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,3001316,91813,-0.03142866883215148,0.018312749435159016,-1.7162179247541576,0.08612216367531428,-0.06732099818296935,0.004463660518666403,0.9690600781755354,0.9348950535524497,1.004473637490361
all,chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,3001316,91813,-0.10731970751397896,0.046950811416315304,-2.2857902616925934,0.022266531672730495,-0.19934160693488895,-0.01529780809306898,0.8982384534967092,0.8192699772192404,0.9848186089751554
all,current_copd,current_copd,COPD,integer,continuous,NA,NA,NA,NA,COPD,3001316,91813,-0.03699748314735069,0.0185675490705958,-1.9925884136178835,0.04630653495082999,-0.0733892106068986,-6.057556878027795e-4,0.96367856078294,0.9292390899236738,0.9993944277451335
all,other_resp_conditions,other_resp_conditions,Other respiratory conditions,integer,continuous,NA,NA,NA,NA,Other respiratory conditions,3001316,91813,-0.0580833748786684,0.01882477332089315,-3.085475393969451,0.0020322703881295303,-0.09497925260474943,-0.021187497152587373,0.9435712740166645,0.9093918017836562,0.9790353810130781
all,lung_cancer,lung_cancer,Lung Cancer,integer,continuous,NA,NA,NA,NA,Lung Cancer,3001316,91813,-0.03655386377948943,0.047530033926651866,-0.7690687500012979,0.44185249843860014,-0.12971101845969396,0.05660329090071509,0.9641061620959955,0.8783492209592764,1.0582359152961156
all,haematological_cancer,haematological_cancer,Haematological cancer,integer,continuous,NA,NA,NA,NA,Haematological cancer,3001316,91813,-0.012999465220723505,0.030214739938889287,-0.43023587980619815,0.6670240645068851,-0.07221926730319045,0.04622033686174344,0.9870846628925682,0.9303268831786131,1.0473051454653846
all,cancer_excl_lung_and_haem,cancer_excl_lung_and_haem,"Cancer excl. lung, haemo",integer,continuous,NA,NA,NA,NA,"Cancer excl. lung, haemo",3001316,91813,0.02906100832212598,0.01852273156923093,1.5689375086772153,0.11666250086296653,-0.00724287844886971,0.06536489509312167,1.029487399858201,0.9927832879837013,1.0675484965296869
all,any_immunosuppression,any_immunosuppression,Immunosuppressed,integer,continuous,NA,NA,NA,NA,Immunosuppressed,3001316,91813,-0.011755122035063632,0.021596336500602085,-0.5443109313811586,0.5862275258505503,-0.05408316377425149,0.030572919704124228,0.9883136994795734,0.9473533177482051,1.0310450708091703
