strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,5785211,143063,0.27650619168745494,0.023276200184741618,11.879352707608806,1.515362312221838e-32,0.23088567762841683,0.32212670574649305,1.3185151165259907,1.259715217585734,1.3800596263649003
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,5785211,143063,-0.0017224386929533667,1.3415263084761827e-4,-12.839395560642087,9.864160274711111e-38,-0.0019853730178459954,-0.001459504368060738,0.9982790438532516,0.9980165965315183,0.9985415601904672
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,3490388,84092,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,2294823,58971,0.07873609557915372,0.005906632443212092,13.330115990142119,1.546570230234333e-40,0.0671593087205422,0.09031288243776524,1.0819187612475005,1.0694658398387988,1.0945166851853476
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,1154139,24998,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,1093789,26097,0.11949730497696529,0.00954423227344074,12.520368485739498,5.776634039418844e-36,0.1007909534609366,0.138203656492994,1.1269302069602471,1.1060454026309285,1.1482093667571047
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,1214804,30235,0.16971451304100627,0.009208346019688462,18.430509961087242,7.477488725633563e-76,0.15166648648523412,0.1877625395967784,1.1849665105411196,1.1637720379982195,1.2065469741988641
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,1188432,31527,0.25596626825728536,0.009181532293596887,27.878382395473768,4.879403314802388e-171,0.23797079563894402,0.2739617408756267,1.2917091556039237,1.268672141524601,1.3151644842345955
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,1134047,30206,0.2895321453969002,0.009382584169818868,30.858465019503218,4.312867044030224e-209,0.2711426183421396,0.3079216724516608,1.3358023805146058,1.3114620955975111,1.3605944127386447
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,5478787,138627,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,51071,660,-0.806019639774214,0.04249185336422553,-18.968804040277824,3.088534908601253e-80,-0.8893021420044531,-0.7227371375439748,0.44663229025878876,0.41094243217194903,0.4854217697780674
all,ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,210723,2997,-0.7596693267171805,0.02053000725586396,-37.00287667946133,1.0294096671691813e-299,-0.7999074015410198,-0.7194312518933411,0.46782109737386224,0.44937057321331336,0.48702917412483715
all,ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,15023,272,-0.3895933632071735,0.06707778493063958,-5.808083311189011,6.319207250427617e-9,-0.5210634058339506,-0.25812332058039644,0.6773322467186156,0.5938886673833764,0.7724999610890524
all,ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,29607,507,-0.44294284156590624,0.054209580434994444,-8.170932850090258,3.060139374041701e-16,-0.5491916668355225,-0.33669401629629003,0.6421439099792026,0.5774163665874797,0.7141273177972979
all,bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,4712169,116244,0,NA,NA,NA,NA,NA,NA,NA,NA
all,bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),773505,19659,0.00751077479882649,0.008181092649454758,0.9180649970181008,0.35858483872760816,-0.008523872148290205,0.023545421745943183,1.0075390514166371,0.9915123530505197,1.0238248036006203
all,bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),224862,5470,-0.06104811025670948,0.019523234530674016,-3.1269465190715953,0.0017663205521797275,-0.09931294679855929,-0.022783273714859678,0.9407779776172216,0.9054593030904003,0.977474305193798
all,bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),74675,1690,-0.17545539579360886,0.02788339944588259,-6.292467894172693,3.1245796826074386e-10,-0.23010585447408283,-0.12080493711313489,0.8390748226053569,0.7944495020179847,0.8862068087925782
all,heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,5785211,143063,-0.04304516645577702,0.011095060004075218,-3.879669550229248,1.0459846944140092e-4,-0.06479108447007527,-0.021299248441478777,0.957868125581652,0.9372632517739964,0.9789259786604204
all,other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,5785211,143063,0.036736331607150445,0.013015621010306287,2.822480124310715,0.004765377572940963,0.011226183190527296,0.062246480023773594,1.0374194500546507,1.0112894332490336,1.064224622513846
all,dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,5785211,143063,-0.0026592958436875455,0.0690639946200118,-0.03850480787158227,0.9692851982011365,-0.1380222379273787,0.1327036462400036,0.9973442369512284,0.8710793205317402,1.1419115384034462
all,diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,5785211,143063,-0.03877601176653948,0.014613409983172418,-2.6534540405826355,0.007967261968014302,-0.06741776902487548,-0.010134254508203468,0.9619661541164062,0.9348045873483396,0.989916924017706
all,chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,5785211,143063,-0.08317292927793446,0.03591380492700256,-2.3159041334380897,0.02056350359731074,-0.1535626934826566,-0.01278316507321231,0.9201920053213332,0.8576469936363925,0.987298192543173
all,current_copd,current_copd,COPD,integer,continuous,NA,NA,NA,NA,COPD,5785211,143063,-0.0338274046713871,0.014838858865742943,-2.279650003915139,0.02262845473841479,-0.06291103361991614,-0.00474377572285806,0.9667383447614762,0.9390270118070776,0.995267458210423
all,other_resp_conditions,other_resp_conditions,Other respiratory conditions,integer,continuous,NA,NA,NA,NA,Other respiratory conditions,5785211,143063,-0.04975923166620017,0.015183218351161036,-3.2772519313993245,0.001048227948661199,-0.07951779280388342,-0.020000670528516926,0.9514584779976203,0.9235615870722201,0.9801980160558129
all,lung_cancer,lung_cancer,Lung Cancer,integer,continuous,NA,NA,NA,NA,Lung Cancer,5785211,143063,0.024259874629857618,0.03802929263796427,0.6379260024847063,0.5235218503465069,-0.05027616929808656,0.09879591855780179,1.0245565395484793,0.9509667604097786,1.10384100310638
all,haematological_cancer,haematological_cancer,Haematological cancer,integer,continuous,NA,NA,NA,NA,Haematological cancer,5785211,143063,0.016473811783965807,0.0241377509441931,0.6824915801829899,0.49492816502495995,-0.030835310734450345,0.06378293430238197,1.0166102532285113,0.9696352484441728,1.065861011785239
all,cancer_excl_lung_and_haem,cancer_excl_lung_and_haem,"Cancer excl. lung, haemo",integer,continuous,NA,NA,NA,NA,"Cancer excl. lung, haemo",5785211,143063,0.03863901999311098,0.014707113897215995,2.6272333418472544,0.008608228151435044,0.009813606438039121,0.06746443354818284,1.0393952150301162,1.0098619177805401,1.0697922102081665
