strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-2.7575448670149685,-3.2344399215076125,-2.2806498125223245,0.2433182743429632,-11.333077527617757,8.998634645463958e-30,0.06344734897522288,0.03938225591891212,0.10221776274757692,0.9365526510247771,0.8977822372524231,0.9606177440810879
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-2.1371453870272696,-2.4252427090478452,-1.8490480650066943,0.14699113059885302,-14.53928123636016,6.830608379766871e-48,0.11799118189322964,0.08845664720786908,0.15738691713970718,0.8820088181067703,0.8426130828602928,0.911543352792131
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-1.8515841268221502,-2.037532891353596,-1.6656353622907047,0.09487356196245733,-19.516334039980975,7.975977235677504e-85,0.15698827988691091,0.13034990187894804,0.1890704915507986,0.8430117201130891,0.8109295084492014,0.869650098121052
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.9647491635045955,-2.1651508546082696,-1.7643474724009214,0.10224763959155224,-19.21559432915187,2.740776382629081e-82,0.14019104723682352,0.11473262534646907,0.17129852704065335,0.8598089527631765,0.8287014729593467,0.8852673746535309
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.6622402317692309,-1.8718940728125264,-1.4525863907259353,0.10696821099623177,-15.539572142865767,1.8722923369077652e-54,0.18971350148103291,0.1538320166632869,0.23396438156936308,0.8102864985189671,0.7660356184306369,0.8461679833367131
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29+,-1.7407862678369075,-1.9378917963511235,-1.5436807393226915,0.10056589308219915,-17.309907111490052,3.960533551411042e-67,0.1753824488119113,0.14400722654124531,0.2135934708974689,0.8246175511880887,0.7864065291025311,0.8559927734587547
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw1-3,-2.796955844150934,-3.2733843181349873,-2.320527370166881,0.24308021868874136,-11.506307914476464,1.226162725439537e-30,0.060995459979088874,0.03787801864482912,0.09822177271060943,0.9390045400209112,0.9017782272893906,0.9621219813551709
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw4-7,-2.1708473966740653,-2.4581047775762097,-1.883590015771921,0.14656258133720512,-14.811743740235235,1.230073839079556e-49,0.11408090416083218,0.0855970227346821,0.152043287001848,0.8859190958391678,0.847956712998152,0.9144029772653179
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw8-14,-1.8813967414953325,-2.063485023995789,-1.6993084589948764,0.09290389208003076,-20.2510002473807,3.4809968014201027e-91,0.15237712559813377,0.12701056284226706,0.18280990089292473,0.8476228744018662,0.8171900991070753,0.8729894371577329
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw15-21,-2.029377133799629,-2.2220216911048722,-1.8367325764943854,0.09828984554042788,-20.646864613953635,1.0416463790535255e-94,0.13141735108743058,0.1083897565617102,0.1593371985940781,0.8685826489125694,0.8406628014059219,0.8916102434382898
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw22-28,-1.8837349129071916,-2.0896386232330917,-1.6778312025812916,0.10505484383899,-17.93096676050708,6.759407546447252e-72,0.15202125796113528,0.12373184155202506,0.1867786220765886,0.8479787420388647,0.8132213779234114,0.8762681584479749
all,2,"Region-stratified Cox model, with adjustment for baseline confounders",timesincevax_pw29+,-2.140945431067149,-2.3373674016121355,-1.9445234605221624,0.10021713260771019,-21.363068123767448,2.947980291007999e-101,0.11754366104371552,0.0965815643116469,0.1430553786328944,0.8824563389562845,0.8569446213671056,0.9034184356883531
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw1-3,-2.715961679485158,-3.387132772094019,-2.044790586876297,0.3424405233478641,-7.931192409509842,2.170516233382424e-15,0.06614131566621753,0.033805466050621395,0.12940728672420773,0.9338586843337825,0.8705927132757922,0.9661945339493786
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw4-7,-1.907632003436611,-2.5269521801337307,-1.2883118267394913,0.31598548829582507,-6.037087379312461,1.5692076157728634e-9,0.14843145594348156,0.07990217699114367,0.27573588033707414,0.8515685440565184,0.7242641196629258,0.9200978230088563
all,3,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders",timesincevax_pw8-14,0.01018885805010378,-1.0083511316144136,1.028728847714621,0.5196728091427348,0.019606294327601196,0.9843574426520467,1.0102409412032776,0.36482002411786973,2.7975075155237166,-0.010240941203277565,-1.7975075155237166,0.6351799758821303
