stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-1.4917347515609203,-1.6039259555002272,-1.3795435476216134,0.057241461998412645,-26.06038873714105,1.025903193100727e-149,0.224982028891508,0.201105435143481,0.25169341290068126,0,3,1.5,0.775017971108492,0.7483065870993187,0.798894564856519,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-1.1437158012418889,-1.2272518867063555,-1.0601797157774222,0.04262123494277887,-26.834412535849424,1.282403715664514e-158,0.3186328430649128,0.293096935526244,0.3463935523492998,3,7,5,0.6813671569350872,0.6536064476507002,0.706903064473756,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-0.96916088985894,-1.0334337518421999,-0.9048880278756801,0.0327928790989202,-29.554004298782424,5.833403211228498e-192,0.3794012640195999,0.35578318952607296,0.40458718505338864,7,14,10.5,0.6205987359804002,0.5954128149466114,0.644216810473927,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-1.1150946060032363,-1.1874879540161163,-1.0427012579903563,0.036936060348001,-30.189863117428704,3.2178367780280114e-200,0.3278842576130749,0.30498644255070345,0.3525011980576947,14,21,17.5,0.6721157423869251,0.6474988019423054,0.6950135574492966,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-1.324087457209179,-1.4177021882172747,-1.2304727262010833,0.047763495526712094,-27.72174529120619,3.8190213401283825e-169,0.2660456263683205,0.24227006881978227,0.2921544359751819,21,28,24.5,0.7339543736316795,0.707845564024818,0.7577299311802177,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-1.4265976939028904,-1.53350067337662,-1.3196947144291606,0.05454333871283701,-26.155305626113687,8.576646266652978e-151,0.24012451110372274,0.2157789719148248,0.2672168669686781,28,35,31.5,0.7598754888962773,0.7327831330313219,0.7842210280851751,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-1.5567130373311704,-1.6528103146724575,-1.4606157599898832,0.04903012407334529,-31.750134570380602,3.1616848668951124e-221,0.21082791703499212,0.1915109456272389,0.23209331694194069,35,42,38.5,0.7891720829650078,0.7679066830580593,0.8084890543727611,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-1.4213230394727276,-1.533841200124133,-1.3088048788213222,0.05740827971275709,-24.758154164945054,2.5327803894691467e-135,0.2413944311704535,0.21570550591261628,0.2701427168192586,0,3,1.5,0.7586055688295466,0.7298572831807414,0.7842944940873837,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-1.0618437207310272,-1.1459509829145293,-0.9777364585475251,0.04291265699111283,-24.7443014528542,3.570648263030105e-135,0.3458176310631199,0.3179214361318467,0.3761615932827897,3,7,5,0.6541823689368801,0.6238384067172102,0.6820785638681532,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-0.8712807110493046,-0.9365077238204211,-0.8060536982781881,0.033279699670819896,-26.18054608867927,4.4264178516536855e-151,0.4184153368092838,0.39199440046552503,0.4466170788901957,7,14,10.5,0.5815846631907162,0.5533829211098042,0.608005599534475,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-1.0008243932040364,-1.074298058803786,-0.9273507276042867,0.03748725291857431,-26.697725634308735,5.001884556204838e-157,0.3675762888357677,0.3415374103576531,0.39560037646472757,14,21,17.5,0.6324237111642323,0.6043996235352724,0.6584625896423468,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,-1.1878149909659568,-1.282993923178185,-1.0926360587537285,0.04856157203039832,-24.4599781535576,3.941149955953233e-132,0.3048867170226441,0.27720612299655373,0.3353313744011401,21,28,24.5,0.6951132829773559,0.6646686255988599,0.7227938770034463,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",29-35,-1.2802688399383548,-1.3893385215364669,-1.1711991583402428,0.055648819293844104,-23.00621749363834,4.039002859351559e-117,0.2779625629691404,0.2492401170854148,0.30999498522099944,28,35,31.5,0.7220374370308595,0.6900050147790006,0.7507598829145852,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",36+,-1.3979481271871095,-1.4987915125463367,-1.2971047418278823,0.051451652252116314,-27.170130909248087,1.4645068988921954e-162,0.24710346901194477,0.223399973147478,0.27332198628971266,35,42,38.5,0.7528965309880552,0.7266780137102873,0.7766000268525219,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",1-3,-1.3271235664931285,-1.4417906471517958,-1.212456485834461,0.05850468761831682,-22.684055252995293,6.437444154504983e-114,0.2652391077310486,0.23650388428385807,0.29746566101013694,0,3,1.5,0.7347608922689515,0.7025343389898631,0.763496115716142,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",4-7,-0.958068212873996,-1.0426412761153585,-0.8734951496326334,0.04315031495908299,-22.203041015632866,3.2098398208003696e-109,0.3836332684232714,0.3525223423746247,0.4174898068863954,3,7,5,0.6163667315767286,0.5825101931136045,0.6474776576253753,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",8-14,-0.763988782187825,-0.8290749930344031,-0.6989025713412468,0.03320786063415956,-23.00626320389761,4.034749604375758e-117,0.46580472293041214,0.4364528215564048,0.4971305698758955,7,14,10.5,0.5341952770695879,0.5028694301241046,0.5635471784435953,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",15-21,-0.8880117116440657,-0.9611337816034623,-0.814889641684669,0.03730786409147014,-23.802266178167397,3.164102723078044e-125,0.41147306706284703,0.38245901506879976,0.4426881789873599,14,21,17.5,0.588526932937153,0.5573118210126401,0.6175409849312002,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",22-28,-1.0523740947595115,-1.147551976135138,-0.9571962133838848,0.04856103587942311,-21.671162398029416,3.8394070726527826e-104,0.34910794913647286,0.3174128532953825,0.38396794233425935,21,28,24.5,0.6508920508635272,0.6160320576657407,0.6825871467046175,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",29-35,-1.1333761005185334,-1.2427480680259697,-1.0240041330110972,0.055803049632620054,-20.310289634350212,1.0428759998053952e-91,0.32194450258308216,0.28859006211940047,0.3591539569390475,28,35,31.5,0.6780554974169178,0.6408460430609525,0.7114099378805996,0,NA,NA,NA,NA,NA
