stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-2.204220169126114,-2.4521579892378993,-1.9562823490143286,0.126501212301597,-17.424498382441882,5.3777974101300484e-68,0.11033653560036309,0.08610756665500614,0.14138305797290124,0,3,1.5,0.889663464399637,0.8586169420270988,0.9138924333449938,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-1.8770204648690723,-2.054967967432865,-1.6990729623052794,0.09079121043418147,-20.674032826446417,5.934431606889934e-95,0.15304543133003817,0.12809693878560496,0.1828529570890074,3,7,5,0.8469545686699618,0.8171470429109926,0.871903061214395,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-1.707079974952015,-1.8375492464107774,-1.5766107034932524,0.06656717801341629,-25.64446963048308,4.873405742522785e-145,0.18139469709323622,0.15920712581791507,0.20667439327545686,7,14,10.5,0.8186053029067638,0.7933256067245431,0.8407928741820849,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-1.5936852354464817,-1.7213000364104383,-1.466070434482525,0.06511078875457194,-24.476515581061467,2.6278264382777025e-132,0.20317548089474252,0.17883350665315004,0.23083076996792062,14,21,17.5,0.7968245191052574,0.7691692300320794,0.82116649334685,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-1.7141962325380458,-1.851236607169492,-1.5771558579065996,0.06991984327895975,-24.51659145886388,9.829525768958874e-133,0.1801084278438046,0.157042845880237,0.2065617545233829,21,28,24.5,0.8198915721561955,0.7934382454766171,0.842957154119763,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-1.5473730905775154,-1.6856412485173535,-1.4091049326376772,0.07054627484508887,-21.934157316957705,1.2268954308669304e-106,0.21280626299558422,0.18532555410812304,0.2443619056642594,28,35,31.5,0.78719373700441575,0.7556380943357406,0.814674445891877,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-1.4913708985708563,-1.6064972874763792,-1.3762445096653333,0.05873903286673899,-25.389776197955513,3.2707924632425692e-142,0.22506390416980998,0.20058899056729504,0.2525251302023165,35,42,38.5,0.7749360958301901,0.7474748697976835,0.7994110094327049,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-2.202359606071031,-2.4494243892486076,-1.9552948228934546,0.1260557771093715,-17.47131037207575,2.3698867101808917e-68,0.11054201477633314,0.08634327231400844,0.14152274639733037,0,3,1.5,0.8894579852236668,0.8584772536026697,0.9136567276859916,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-1.8767303243975224,-2.0532313996457994,-1.7002292491492454,0.09005322375334186,-20.84023476536427,1.8691993538518632e-96,0.15308984244607232,0.12831958106387473,0.18264164881037964,3,7,5,0.8469101575539277,0.8173583511896203,0.8716804189361252,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-1.719570657077055,-1.849017700375071,-1.590123613779039,0.06604562344975608,-26.036103033915804,1.9330575363276973e-149,0.17914304520131039,0.1573916962080254,0.20390040527666894,7,14,10.5,0.8208569547986896,0.796099594723331,0.8426083037919746,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-1.6343090658179955,-1.7616260447804473,-1.5069920868555438,0.06495883596163597,-25.159149507900693,1.1222541929974785e-139,0.19508711710125567,0.17176533849217018,0.22157545633465472,14,21,17.5,0.8049128828987443,0.7784245436653453,0.8282346615078298,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,-1.7882232811291876,-1.92519959786149,-1.6512469643968852,0.06988716007679434,-25.58729356242589,2.1128729830168205e-144,0.16725707463138462,0.1458466432727168,0.19181057847137825,21,28,24.5,0.8327429253686154,0.8081894215286217,0.8541533567272832,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",29-35,-1.6516891368216327,-1.7913645277547972,-1.5120137458884682,0.07126426405531235,-23.176961955850135,7.775985315980955e-119,0.19172578387110192,0.16673250324548494,0.2204655690130647,28,35,31.5,0.808274216128898,0.7795344309869353,0.8332674967545151,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",36+,-1.6760987183248341,-1.7982417111978601,-1.5539557254518082,0.062318998632869986,-26.89546936077982,2.481260849084015e-159,0.1871024935689015,0.1655897870729044,0.21141003753020166,35,42,38.5,0.8128975064310985,0.7885899624697983,0.8344102129270956,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",1-3,-1.8771867923572085,-2.132949998618133,-1.621423586096284,0.1304938296205196,-14.385253293708447,6.404320640750197e-47,0.1530199777847451,0.11848724058195569,0.19761717368249482,0,3,1.5,0.8469800222152549,0.8023828263175052,0.8815127594180443,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",4-7,-1.5170481875244977,-1.6974213051380596,-1.3366750699109358,0.09202879187389267,-16.4844953045055,4.742382217581613e-61,0.21935843720675477,0.18315521703231863,0.26271773610084553,3,7,5,0.7806415627932453,0.7372822638991545,0.8168447829676814,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",8-14,-1.188316803503152,-1.3570220940739548,-1.019611512932349,0.08607570950360759,-13.805483688209941,2.3618190588692474e-43,0.3047337594268472,0.2574262277568076,0.3607350538584111,7,14,10.5,0.6952662405731528,0.6392649461415889,0.7425737722431924,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",15-21,-1.1300963074222312,-1.2636920553156865,-0.9965005595287758,0.06816234836315443,-16.57948023447372,9.80733657764515e-62,0.3230021474200699,0.28260869104900727,0.36916906854745174,14,21,17.5,0.6769978525799301,0.6308309314525482,0.7173913089509927,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",22-28,-1.2826797516566113,-1.42879059005807,-1.1365689132551526,0.07454771595496767,-17.206157629717918,2.387573425397544e-66,0.2772932269480791,0.23959851991936384,0.32091823328940655,21,28,24.5,0.7227067730519209,0.6790817667105935,0.7604014800806361,0,NA,NA,NA,NA,NA
,4,"Region-stratified marginal structural Cox model, with adjustment for baseline and time-varying confounders","Region-stratified marginal
structural Cox model, with
adjustment for baseline and
time-varying confounders",29-35,-1.147067789498731,-1.301095078105809,-0.9930405008916526,0.07858679538094877,-14.596189906183733,2.9698539485279657e-48,0.3175665775697884,0.2722335127842177,0.37044862756968766,28,35,31.5,0.6824334224302115,0.6295513724303123,0.7277664872157823,0,NA,NA,NA,NA,NA
