strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,5696877,105902,0.5074407048876773,0.03046012673367365,16.659179041651917,2.5956281335423438e-62,0.44773995352515134,0.5671414562502034,1.661034672501959,1.5647717293685761,1.7632196003228084
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,5696877,105902,-0.003101935303676356,1.7680402284366066e-4,-17.544483738468152,6.554572250850638e-69,-0.0034484648207717275,-0.002755405786580984,0.9969028707270213,0.9965574743051213,0.9972483868597172
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,3436028,60312,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,2260849,45590,0.11538804059430156,0.006518624020300216,17.701287915204436,4.098267950030156e-70,0.10261177228575545,0.1281643089028477,1.1223088544816395,1.1080611455155254,1.1367397638167989
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,1133536,17337,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,1075285,19164,0.1390681631283868,0.010854513740685178,12.81201226058868,1.4044459042804745e-37,0.11779370712694871,0.1603426191298249,1.1492024305667639,1.1250120054684438,1.1739130071511061
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,1196704,22277,0.15405443943513475,0.010541976875596161,14.613429838928838,2.3060987059529545e-48,0.1333925444331122,0.1747163344371573,1.1665543916119734,1.1426984702257754,1.1909083490068064
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,1172811,23837,0.24214599531519934,0.010472868135191424,23.121268423263057,2.829522732744284e-118,0.221619550955387,0.2626724396750117,1.273980174376762,1.2480964504250176,1.3004006895078917
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,1118541,23287,0.2823885840311414,0.010549616242137357,26.767664107365615,7.691740112910489e-158,0.26171171614583344,0.3030654519164494,1.3262939965338412,1.299151963904203,1.354003083638811
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,5396457,103249,0,NA,NA,NA,NA,NA,NA,NA,NA
