variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,6517596,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,6517596,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,6517596,366,0.3866409506669578,1.1773015109211171,0.32841285522894736,1.472027865754076,0.14648567898336892,14.79234047037808,-1.9208276096830201,2.694109511016936,"-1.9, 2.7",0.7425995244642791
"age, degree = 2",Age,continuous,NA,level,Age²,6517596,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,6517596,366,-0.002056578672043213,0.007897435971686784,-0.26041093329737447,0.997945534636897,0.9826175793633657,1.0135125923016348,-0.017535268746760393,0.013422111402673968,"-0.02, 0.01",0.7945468102610151
sex,Sex,dichotomous,NA,label,Sex,6517596,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,6517596,sexFemale,factor,2,FALSE,contr.treatment,treatment,3427034,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,6517596,sexMale,factor,2,FALSE,contr.treatment,treatment,3090562,215,0.3651074429715274,0.10903353122697189,3.348579458657484,1.4406687895697186,1.1634685218160785,1.7839129485003613,0.15140564865943923,0.5788092372836156,"0.15, 0.58",8.122698539750055e-4
imd,Deprivation,categorical,NA,label,Deprivation,6517596,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,6517596,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,880460,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,6517596,imd2,factor,5,FALSE,contr.treatment,treatment,1125972,82,-0.0436994117912708,0.16427535939866147,-0.26601318634294746,0.9572416497852521,0.6937294751281455,1.320848556873456,-0.36567319976002066,0.2782743761774791,"-0.37, 0.28",0.7902290535720697
imd,Deprivation,categorical,FALSE,level,3,6517596,imd3,factor,5,FALSE,contr.treatment,treatment,1485752,81,-0.2874601182291858,0.16986883096104158,-1.6922475806942658,0.750166484142192,0.5377309649685931,1.0465265915328603,-0.6203969090087498,0.04547667255037807,"-0.62, 0.05",0.09059877787907893
imd,Deprivation,categorical,FALSE,level,4,6517596,imd4,factor,5,FALSE,contr.treatment,treatment,1519080,64,-0.4481514079140932,0.17673411415431403,-2.5357379929649193,0.6388079561292723,0.45178724516670166,0.9032472899129445,-0.7945439064961393,-0.10175890933204718,"-0.79, -0.10",0.011221065287198477
imd,Deprivation,categorical,FALSE,level,5 least deprived,6517596,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,1506332,58,-0.5043670882979224,0.18622078135542675,-2.708436108080074,0.6038876620687962,0.4192226512656066,0.8698964793480739,-0.8693531129274668,-0.1393810636683781,"-0.87, -0.14",0.006760112692187628
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,6517596,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,6517596,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,6208408,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,6517596,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,55156,3,-0.11775311070229398,0.5957952718217404,-0.19764022353222913,0.8889154892460848,0.2765149514193947,2.857605865308677,-1.2854903856321567,1.0499841642275687,"-1.3, 1.0",0.8433265616789155
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,6517596,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,181269,9,-0.039566005393822844,0.36016544938470935,-0.10985508316085191,0.9612065070826571,0.4745077563678528,1.9471082123719659,-0.7454773146635367,0.6663453038758911,"-0.75, 0.67",0.9125243053086217
ethnicity,Ethnicity,categorical,FALSE,level,Mixed,6517596,ethnicityMixed,factor,5,FALSE,contr.treatment,treatment,19567,2,0.42432507479330356,0.7592964979234905,0.558839762798511,1.528558408837462,0.34511806098916176,6.7701203539767505,-1.0638687147241295,1.9125188643107367,"-1.1, 1.9",0.5762710826942543
ethnicity,Ethnicity,categorical,FALSE,level,Other,6517596,ethnicityOther,factor,5,FALSE,contr.treatment,treatment,53196,1,-0.764546227636232,1.0135305440841933,-0.7543396023916193,0.4655451345676659,0.06386207551073787,3.3937555362287664,-2.7510295912725358,1.221937136000072,"-2.8, 1.2",0.4506453281836046
bmi,Body Mass Index,categorical,NA,label,Body Mass Index,6517596,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,TRUE,level,Not obese,6517596,bmiNot obese,factor,4,FALSE,contr.treatment,treatment,4871783,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,FALSE,level,Obese I (30-34.9),6517596,bmiObese I (30-34.9),factor,4,FALSE,contr.treatment,treatment,1096383,45,-0.44613235657609096,0.1646815347849903,-2.70906120202587,0.6400990451367146,0.4635216275549065,0.8839431932146457,-0.768902233673452,-0.12336247947872991,"-0.77, -0.12",0.006747389187265857
bmi,Body Mass Index,categorical,FALSE,level,Obese II (35-39.9),6517596,bmiObese II (35-39.9),factor,4,FALSE,contr.treatment,treatment,385960,20,-0.32014067893198805,0.23928793673550644,-1.3378889186789682,0.726046890387803,0.4542368972738545,1.160504772301641,-0.7891364168684796,0.1488550590045034,"-0.79, 0.15",0.18093264998296038
bmi,Body Mass Index,categorical,FALSE,level,Obese III (40+),6517596,bmiObese III (40+),factor,4,FALSE,contr.treatment,treatment,163470,11,-0.12546853923555548,0.3239454044282459,-0.3873138421488145,0.8820835150121895,0.4674841358348922,1.6643801742420232,-0.7603898648721794,0.5094527864010685,"-0.76, 0.51",0.6985238791661255
chronic_cardiac_disease,Chronic cardiac disease,continuous,NA,label,Chronic cardiac disease,6517596,chronic_cardiac_disease,integer,NA,NA,NA,NA,6517596,366,-0.5377467673379939,0.32731160799005177,-1.6429199399317913,0.5840628002048504,0.3075044467943193,1.1093477123317903,-1.1792657307203878,0.10377219604440002,"-1.2, 0.10",0.10039949884198521
heart_failure,Heart failure,continuous,NA,label,Heart failure,6517596,heart_failure,integer,NA,NA,NA,NA,6517596,366,0.9627588796598501,0.2362869123097038,4.0745332454044325,2.618911778203589,1.6481361469485911,4.161488063174809,0.4996450415146568,1.4258727178050434,"0.50, 1.4",4.610672665762942e-5
other_heart_disease,Other heart disease,continuous,NA,label,Other heart disease,6517596,other_heart_disease,integer,NA,NA,NA,NA,6517596,366,-0.005558106320609524,0.28500905709087027,-0.019501507697130542,0.9944573113747041,0.5688345880769824,1.7385464331377258,-0.5641655934864352,0.5530493808452163,"-0.56, 0.55",0.9844410343042669
dialysis,Dialysis,continuous,NA,label,Dialysis,6517596,dialysis,integer,NA,NA,NA,NA,6517596,366,-0.08191045912985868,0.8345976557312009,-0.09814364869991872,0.9213544538824574,0.17947994470756604,4.729743097883047,-1.7176918059445712,1.5538708876848537,"-1.7, 1.6",0.9218182281544469
diabetes,Diabetes,continuous,NA,label,Diabetes,6517596,diabetes,integer,NA,NA,NA,NA,6517596,366,0.10295491255774852,0.12672719286418072,0.8124137387631554,1.108441431160311,0.864654026591302,1.420964187440792,-0.14542582131790696,0.351335646433404,"-0.15, 0.35",0.41655426545536545
chronic_liver_disease,Chronic liver disease,continuous,NA,label,Chronic liver disease,6517596,chronic_liver_disease,integer,NA,NA,NA,NA,6517596,366,1.0539188245063682,0.26267421117619355,4.0122660682492075,2.868871722725806,1.7144405730527466,4.800647564470883,0.5390868309335604,1.568750818079176,"0.54, 1.6",6.013866287555767e-5
current_copd,COPD,continuous,NA,label,COPD,6517596,current_copd,integer,NA,NA,NA,NA,6517596,366,0.38864047690573683,0.14732648180733984,2.637953965492541,1.4749741687192726,1.10504480161343,1.968742620401164,0.09988587859435533,0.6773950752171183,"0.10, 0.68",0.008340790360108995
other_resp_conditions,Other respiratory conditions,continuous,NA,label,Other respiratory conditions,6517596,other_resp_conditions,integer,NA,NA,NA,NA,6517596,366,0.35444696499216793,0.18994066152345895,1.8660931374527794,1.4253921445090207,0.9823281212034191,2.0682933958349894,-0.017829890793524317,0.7267238207778601,"-0.02, 0.73",0.06202833594215059
lung_cancer,Lung Cancer,continuous,NA,label,Lung Cancer,6517596,lung_cancer,integer,NA,NA,NA,NA,6517596,366,1.6130078534269654,0.23279188387436683,6.928969457962176,5.017881604109116,3.179564205610144,7.9190524753139595,1.1567441451399758,2.069271561713955,"1.2, 2.1",4.239173042681238e-12
