stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-1.1611666329664503,-1.2787621815217827,-1.043571084411118,0.05999883134736717,-19.35315416801704,1.9174103691393682e-83,0.3131206708189619,0.27838167325286567,0.3521947165144695,0,3,1.5,0.6868793291810381,0.6478052834855306,0.7216183267471343,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-1.056707385539427,-1.155044993248227,-0.9583697778306268,0.050173170774807395,-21.06120401045121,1.8052806301885283e-98,0.3475984358214114,0.3150433617603449,0.3835175955156415,3,7,5,0.6524015641785885,0.6164824044843584,0.684956638239655,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-0.9361994884951057,-1.012256862908853,-0.8601421140813583,0.03880549592425078,-24.12543548786462,1.3522965910998778e-128,0.3921152456104889,0.3633979141304012,0.42310194930013006,7,14,10.5,0.6078847543895112,0.57689805069987,0.6366020858695989,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-1.1512695677044487,-1.2389510884628614,-1.063588046946036,0.044736291814560555,-25.734577476306136,4.797300980677427e-146,0.31623503263256814,0.28968791563207535,0.3452149381030257,14,21,17.5,0.6837649673674319,0.6547850618969743,0.7103120843679247,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-1.439887681394944,-1.5551578106711965,-1.3246175521186914,0.058812371138188574,-24.48273472959813,2.2561536013969795e-132,0.23695437157200935,0.21115605733236084,0.26590463430897265,21,28,24.5,0.7630456284279906,0.7340953656910274,0.7888439426676391,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-1.62171441718192,-1.7563586699664189,-1.4870701643974211,0.06869730966821609,-23.60666560327081,3.292111172623953e-123,0.19755970882202137,0.17267247793439333,0.22603392860714722,28,35,31.5,0.8024402911779787,0.7739660713928528,0.8273275220656067,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-1.7794957458265634,-1.8943432758030416,-1.6646482158500853,0.05859675528855675,-30.36850312041216,1.4317810652698677e-202,0.16872320520176287,0.15041708515651603,0.18925722396451436,35,42,38.5,0.8312767947982371,0.8107427760354856,0.8495829148434839,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-1.0887862746086105,-1.2067422558053789,-0.9708302934118421,0.06018272893134269,-18.091341053190085,3.7290149727687645e-73,0.33662481594755894,0.29917031397406113,0.3787684185856514,0,3,1.5,0.6633751840524411,0.6212315814143485,0.7008296860259389,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-0.972142135104876,-1.0711578378927076,-0.8731264323170443,0.05051914400920369,-19.24304447691689,1.6144166367917487e-82,0.3782718601563833,0.34261159898765975,0.41764377099014754,3,7,5,0.6217281398436167,0.5823562290098525,0.6573884010123403,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-0.8333454930111186,-0.9106347955813943,-0.7560561904408429,0.039434042247675896,-21.13264188786614,3.9860892823462e-99,0.43459292396502597,0.4022687845193305,0.46951445607730186,7,14,10.5,0.5654070760349741,0.5304855439226981,0.5977312154806695,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-1.028581213206102,-1.117525103869075,-0.939637322543129,0.04538036992748393,-22.665774096811795,9.751863254018797e-114,0.35751383681977117,0.3270883032991645,0.390769532962142,14,21,17.5,0.6424861631802288,0.609230467037858,0.6729116967008355,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,-1.29132155091622,-1.4082467129716658,-1.174396388860774,0.05965679113378448,-21.645843270724068,6.651593306028442e-104,0.27490723900806935,0.2445717118743547,0.30900544253402795,21,28,24.5,0.7250927609919307,0.690994557465972,0.7554282881256453,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",29-35,-1.4622547452391401,-1.5994868858805464,-1.3250226045977338,0.07001768487782223,-20.884077326902627,7.473421531827284e-97,0.2317132309817474,0.20200014053152682,0.2657969507878678,28,35,31.5,0.7682867690182527,0.7342030492121322,0.7979998594684732,0,NA,NA,NA,NA,NA
