variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
age,Age,continuous,NA,label,Age,3755521,age,integer,NA,NA,NA,NA,3755521,92945,0.2160916531030759,0.027838196342380273,7.7624157271318115,1.241216135097912,1.1753074710776839,1.3108208123740996,0.16152979087745592,0.27065351532869586,"0.16, 0.27",8.332673980054423e-15
I(age * age),Age-squared,continuous,NA,label,Age-squared,3755521,I(age * age),integer,NA,NA,NA,NA,3755521,92945,-0.0014006895259293846,1.6017609015105125e-4,-8.74468545591598,0.9986002909817956,0.9982868402425173,0.9989138401410489,-0.0017146288938098859,-0.0010867501580488833,"0.00, 0.00",2.236377722265413e-18
sex,Sex,dichotomous,NA,label,Sex,3755521,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,3755521,sexFemale,factor,2,FALSE,contr.treatment,treatment,2225763,53786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,3755521,sexMale,factor,2,FALSE,contr.treatment,treatment,1529758,39159,0.07767638214252308,0.007214416852822736,10.766827551991422,1.080772844677695,1.0655982568263929,1.0961635253341249,0.063536384941531715,0.09181637934351444,"0.06, 0.09",4.9372118887720484e-27
imd,Deprivation,categorical,NA,label,Deprivation,3755521,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,3755521,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,527443,11745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,3755521,imd2,factor,5,FALSE,contr.treatment,treatment,667176,15651,0.08571543851404165,0.013188990575943475,6.499014312011516,1.0894962555164185,1.0616937306326204,1.1180268438403704,0.05986549199275426,0.11156538503532903,"0.06, 0.11",8.084797107426559e-11
imd,Deprivation,categorical,FALSE,level,3,3755521,imd3,factor,5,FALSE,contr.treatment,treatment,853266,21074,0.15612871125701688,0.012593901175147958,12.397168207506013,1.1689766538618493,1.140475315041721,1.198190262648566,0.13144511852887023,0.18081230398516354,"0.13, 0.18",2.707227427788029e-35
imd,Deprivation,categorical,FALSE,level,4,3755521,imd4,factor,5,FALSE,contr.treatment,treatment,869571,22180,0.20242731827065374,0.012551190827243474,16.128136449910976,1.2243710924795215,1.1946191555288583,1.2548640000970448,0.17782743628616704,0.22702720025514045,"0.18, 0.23",1.618302653329354e-58
imd,Deprivation,categorical,FALSE,level,5 least deprived,3755521,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,838065,22295,0.2797687795244637,0.012631308688003454,22.148835598497666,1.32282391299949,1.2904769379926597,1.3559816942759157,0.25501186941836906,0.30452568963055837,"0.26, 0.30",1.0705006366389534e-108
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,3755521,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,3755521,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,3532749,89476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,3755521,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,56911,659,-0.8792121313506821,0.040211159016064243,-21.864879124708626,0.41510983490333553,0.38365001747897226,0.44914939966845974,-0.9580245547987811,-0.8003997079025831,"-1.0, -0.80",5.611378297411438e-106
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,3755521,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,119498,2063,-0.49553554302655345,0.025634891811950902,-19.330510409860064,0.6092445432465127,0.5793902580047197,0.6406371324811406,-0.545779007725558,-0.44529207832754897,"-0.55, -0.45",2.9746066741637703e-83
ethnicity,Ethnicity,categorical,FALSE,level,Mixed,3755521,ethnicityMixed,factor,5,FALSE,contr.treatment,treatment,15223,231,-0.5992677468159733,0.07130143826634419,-8.404707694358537,0.5492136523328595,0.477583627694054,0.6315870528585844,-0.7390159978639139,-0.45951949576803264,"-0.74, -0.46",4.2892857564491705e-17
ethnicity,Ethnicity,categorical,FALSE,level,Other,3755521,ethnicityOther,factor,5,FALSE,contr.treatment,treatment,31140,516,-0.454746475918388,0.047600423079312316,-9.553412480403477,0.6346088361777563,0.5780808213251423,0.6966644802913661,-0.5480415908027093,-0.3614513610340667,"-0.55, -0.36",1.2549308268045081e-21
bmi,Body Mass Index,categorical,NA,label,Body Mass Index,3755521,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,TRUE,level,Not obese,3755521,bmiNot obese,factor,4,FALSE,contr.treatment,treatment,3103139,76473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,FALSE,level,Obese I (30-34.9),3755521,bmiObese I (30-34.9),factor,4,FALSE,contr.treatment,treatment,477557,12239,0.015376668481923097,0.010377406104969998,1.4817448913904243,1.0154954977334774,0.9950496199835628,1.0363614891225204,-0.00496267373676418,0.035716010700610375,"0.00, 0.04",0.13840818742879327
bmi,Body Mass Index,categorical,FALSE,level,Obese II (35-39.9),3755521,bmiObese II (35-39.9),factor,4,FALSE,contr.treatment,treatment,134284,3310,-0.0659781218967366,0.01881229650430341,-3.507180629523023,0.9361513452833777,0.902262712744764,0.9713128215282812,-0.10284954551166003,-0.02910669828181317,"-0.10, -0.03",4.5288161913397757e-4
bmi,Body Mass Index,categorical,FALSE,level,Obese III (40+),3755521,bmiObese III (40+),factor,4,FALSE,contr.treatment,treatment,40541,923,-0.18022515479047527,0.033932910836166605,-5.311220002923724,0.8350821674921205,0.78134972512335,0.8925097226510791,-0.24673243791997074,-0.11371787166097981,"-0.25, -0.11",1.0889377672038363e-7
chronic_cardiac_disease,Chronic cardiac disease,continuous,NA,label,Chronic cardiac disease,3755521,chronic_cardiac_disease,integer,NA,NA,NA,NA,3755521,92945,-0.002929027791778446,0.022296540072803586,-0.13136691980973117,0.997075257625068,0.9544410065663029,1.0416139525948098,-0.04662944331432754,0.040771387730770645,"-0.05, 0.04",0.8954850560136769
