variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,7333934,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,7333934,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,7333934,187231,0.293068609206429,0.020389805704248448,14.37329092083329,1.3405347603027504,1.288018929478616,1.3951917960610898,0.2531053243743327,0.33303189403852534,"0.25, 0.33",7.612618017912341e-47
"age, degree = 2",Age,continuous,NA,level,Age²,7333934,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,7333934,187231,-0.0018192228761780517,1.175815972639887e-4,-15.472003430040312,0.99818243090674,0.9979524205846204,0.9984124942421567,-0.002049678572060163,-0.0015887671802959405,"0.00, 0.00",5.361221198547311e-54
sex,Sex,dichotomous,NA,label,Sex,7333934,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,7333934,sexFemale,factor,2,FALSE,contr.treatment,treatment,4418819,110152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,7333934,sexMale,factor,2,FALSE,contr.treatment,treatment,2915115,77079,0.08600336715478417,0.005063588052941331,16.984669024334757,1.0898099978578988,1.0790477259402769,1.1006796111785415,0.07607891693847187,0.09592781737109647,"0.08, 0.10",1.0665355942349285e-64
imd,Deprivation,categorical,NA,label,Deprivation,7333934,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,7333934,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,1399825,32240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,7333934,imd2,factor,5,FALSE,contr.treatment,treatment,1344482,33330,0.11182863376858887,0.008314897080018709,13.449190373903853,1.1183212017337332,1.100243737667168,1.1366956860839774,0.09553173495659495,0.1281255325805828,"0.10, 0.13",3.112616200518009e-41
imd,Deprivation,categorical,FALSE,level,3,7333934,imd3,factor,5,FALSE,contr.treatment,treatment,1563408,39834,0.15448667409876374,0.007988889687453305,19.33769023515093,1.1670587258445535,1.1489273156034079,1.1854762708418916,0.13882873803489182,0.17014461016263566,"0.14, 0.17",2.5881076269468916e-83
imd,Deprivation,categorical,FALSE,level,4,7333934,imd4,factor,5,FALSE,contr.treatment,treatment,1528669,41210,0.24011894188875796,0.008020987147699023,29.936332955930588,1.2714003640890732,1.2515691648936496,1.2915457899949017,0.22439809595880922,0.2558397878187067,"0.22, 0.26",6.627786616550349e-197
imd,Deprivation,categorical,FALSE,level,5 least deprived,7333934,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,1497550,40617,0.2780349251279105,0.008114627290882862,34.26342519024809,1.3205323161637874,1.2996962039514894,1.3417024630303405,0.26213054788981427,0.29393930236600674,"0.26, 0.29",2.7524631548063966e-257
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,7333934,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,7333934,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,7015632,182075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,7333934,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,55115,826,-0.7700577045718272,0.037126428087101766,-20.7414972096213,0.4629863511112305,0.430493021056269,0.4979322563449256,-0.842824166497163,-0.6972912426464914,"-0.84, -0.70",1.4630038465315814e-95
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,7333934,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,211798,3381,-0.7414064852972874,0.019059606260460472,-38.8993599954554,0.4764433335061406,0.4589735815438849,0.4945780305674065,-0.778762627127304,-0.7040503434672707,"-0.78, -0.70",0
