variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
age,Age,continuous,NA,label,Age,8282625,age,integer,NA,NA,NA,NA,8282625,2300,0.11541042769150713,0.13792115986113715,0.8367855070803171,1.122333980000302,0.8564921912185907,1.4706889047886715,-0.15491007834231296,0.3857309337253272,"-0.15, 0.39",0.40271314528982183
I(age * age),Age-squared,continuous,NA,label,Age-squared,8282625,I(age * age),integer,NA,NA,NA,NA,8282625,2300,-7.640517309616416e-5,7.795239966082196e-4,-0.09801516493220232,0.9999235977457047,0.998397041980246,1.0014524876251552,-0.0016042441315329975,0.001451433785340669,"0.00, 0.00",0.9219202514767049
sex,Sex,dichotomous,NA,label,Sex,8282625,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,8282625,sexFemale,factor,2,FALSE,contr.treatment,treatment,4805606,1174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,8282625,sexMale,factor,2,FALSE,contr.treatment,treatment,3477019,1126,0.34710524093662987,0.04346248776848634,7.986317828504699,1.414965629843052,1.2994230135752005,1.5407821107681783,0.26192033023188405,0.4322901516413757,"0.26, 0.43",1.390289651995806e-15
imd,Deprivation,categorical,NA,label,Deprivation,8282625,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,8282625,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,1087802,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,8282625,imd2,factor,5,FALSE,contr.treatment,treatment,1417498,441,-0.04292490387205382,0.07366798141742552,-0.5826806035152241,0.9579833282044442,0.829185409654967,1.1067875126982059,-0.18731149426397375,0.10146168651986613,"-0.19, 0.10",0.5601083330003722
imd,Deprivation,categorical,FALSE,level,3,8282625,imd3,factor,5,FALSE,contr.treatment,treatment,1873329,533,-0.06764106655940756,0.07188102972938083,-0.9410141565036565,0.9345958710924953,0.8117804996427733,1.0759921464577102,-0.20852529600064684,0.07324316288183173,"-0.21, 0.07",0.34669760458221455
imd,Deprivation,categorical,FALSE,level,4,8282625,imd4,factor,5,FALSE,contr.treatment,treatment,1957298,500,-0.12698899877858738,0.07242821790197115,-1.7533083438620867,0.8807433617965912,0.7641847517932439,1.0150802767635374,-0.26894569733087004,0.014967699773695248,"-0.27, 0.01",0.07954909405874008
imd,Deprivation,categorical,FALSE,level,5 least deprived,8282625,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,1946698,463,-0.17456937962900748,0.07441531197635619,-2.3458798329633157,0.8398185859059928,0.7258436024398051,0.9716903956477762,-0.3204207110009777,-0.02871804825703725,"-0.32, -0.03",0.01898222632141865
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,8282625,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,8282625,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,7903097,2185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,8282625,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,84418,25,-0.4855157410040221,0.21236053370149974,-2.2862804709583062,0.6153797383440512,0.40586497897355017,0.9330497628105822,-0.9017347387966659,-0.06929674321137835,"-0.90, -0.07",0.022237855624599193
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,8282625,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,214624,73,-0.11671930125223808,0.1290886239503513,-0.904179606850015,0.8898349336624427,0.6909219906458457,1.1460139058910193,-0.3697283550087612,0.1362897525042851,"-0.37, 0.14",0.3659001718903652
ethnicity,Ethnicity,categorical,FALSE,level,Mixed,8282625,ethnicityMixed,factor,5,FALSE,contr.treatment,treatment,25652,5,-0.7712248979248858,0.45684566017165934,-1.6881519628206576,0.46244627176947983,0.1888832955786804,1.1322152846724787,-1.6666259383547626,0.12417614250499087,"-1.7, 0.12",0.09138206175602084
ethnicity,Ethnicity,categorical,FALSE,level,Other,8282625,ethnicityOther,factor,5,FALSE,contr.treatment,treatment,54834,12,-0.6389717459339077,0.2894605407449939,-2.2074571694275344,0.5278348934724924,0.2993014616003699,0.9308664023135299,-1.2063039807395843,-0.07163951112823097,"-1.2, -0.07",0.02728213611955166
bmi,Body Mass Index,categorical,NA,label,Body Mass Index,8282625,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,TRUE,level,Not obese,8282625,bmiNot obese,factor,4,FALSE,contr.treatment,treatment,6828204,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,FALSE,level,Obese I (30-34.9),8282625,bmiObese I (30-34.9),factor,4,FALSE,contr.treatment,treatment,1077652,234,-0.19437325443648684,0.07057070030697211,-2.7543053078826185,0.8233505276700693,0.7169929397218479,0.9454850304070919,-0.3326892854019219,-0.0560572234710518,"-0.33, -0.06",0.00588168724045514
bmi,Body Mass Index,categorical,FALSE,level,Obese II (35-39.9),8282625,bmiObese II (35-39.9),factor,4,FALSE,contr.treatment,treatment,293477,78,0.04926673755108469,0.1168221262095791,0.42172436977135713,1.0505005213088283,0.8355204771274166,1.320795091778258,-0.179700422417083,0.27823389751925237,"-0.18, 0.28",0.6732262145458756
bmi,Body Mass Index,categorical,FALSE,level,Obese III (40+),8282625,bmiObese III (40+),factor,4,FALSE,contr.treatment,treatment,83292,19,-0.15926726096330965,0.23773208439499402,-0.66994432564132,0.8527684168019122,0.5351471172642157,1.3589047744711962,-0.6252135843471345,0.3066790624205151,"-0.63, 0.31",0.5028932818240932
chronic_cardiac_disease,Chronic cardiac disease,continuous,NA,label,Chronic cardiac disease,8282625,chronic_cardiac_disease,integer,NA,NA,NA,NA,8282625,2300,0.31857235099603315,0.10359385620024779,3.075205062163437,1.3751631120055323,1.122470572016142,1.6847422389204025,0.11553212382392616,0.5216125781681401,"0.12, 0.52",0.002103578679136237
heart_failure,Heart failure,continuous,NA,label,Heart failure,8282625,heart_failure,integer,NA,NA,NA,NA,8282625,2300,0.5259844141027248,0.07682808589420362,6.846251705750335,1.692123779265781,1.455579543131261,1.9671084949415953,0.37540413274893597,0.6765646954565137,"0.38, 0.68",7.58100453726726e-12
other_heart_disease,Other heart disease,continuous,NA,label,Other heart disease,8282625,other_heart_disease,integer,NA,NA,NA,NA,8282625,2300,-0.15999915667557948,0.0888288844538692,-1.8012064168009514,0.8521445076001813,0.7159817716091312,1.0142021635567218,-0.334100570992033,0.014102257640874027,"-0.33, 0.01",0.07167035136073215
dialysis,Dialysis,continuous,NA,label,Dialysis,8282625,dialysis,integer,NA,NA,NA,NA,8282625,2300,1.1566461204266016,0.28754793334956097,4.02244629948535,3.179252545015704,1.8095216475595712,5.585811453883742,0.5930625272325384,1.720229713620665,"0.59, 1.7",5.7596788706463165e-5
diabetes,Diabetes,continuous,NA,label,Diabetes,8282625,diabetes,integer,NA,NA,NA,NA,8282625,2300,0.20775358472856323,0.04776282863523053,4.349691814008714,1.2309098171983577,1.1209092214119154,1.3517053380708215,0.11414016080375303,0.3013670086533734,"0.11, 0.30",1.3632899082680553e-5
chronic_liver_disease,Chronic liver disease,continuous,NA,label,Chronic liver disease,8282625,chronic_liver_disease,integer,NA,NA,NA,NA,8282625,2300,0.5713270733853054,0.2064871221766073,2.7668896121117545,1.7706152293333832,1.1813049894384005,2.6539109868974182,0.1666197506478333,0.9760343961227775,"0.17, 1.0",0.005659391471657695
