strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,4341184,57686,0.7020912339120353,0.11789488267079884,5.9552307785275485,2.5970509235117322e-9,0.4710215099156943,0.9331609579083764,2.017968341825215,1.6016294382180807,2.5425333297690864
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,4341184,57686,-0.00356702111318815,7.969719140417915e-4,-4.475717462988417,7.615513973745371e-6,-0.005129057361400013,-0.0020049848649762872,0.9964393331491149,0.9948840737935668,0.9979970237745233
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,2288249,30546,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,2052935,27140,-0.010821724497404596,0.008969754954791383,-1.2064682426607367,0.22763699689860026,-0.0284021211589454,0.00675867216413621,0.9892366197118321,0.9719974274719998,1.0067815635315371
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,862510,10097,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,849563,10772,0.06529351757895517,0.015184852888360531,4.299911106086767,1.708666334040588e-5,0.03553175280722952,0.09505528235068082,1.0674723002911337,1.0361705489294126,1.099719648532947
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,879884,11341,0.05680330478075774,0.014949467568327709,3.7996874819209316,1.448786736272635e-4,0.02750288675878586,0.08610372280272963,1.0584475983366017,1.0278845823578187,1.0899193719344327
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,919406,12819,0.13198198883710385,0.014564174345508557,9.062098935790738,1.2796405406844058e-19,0.10343673165534488,0.16052724601886284,1.1410877667645025,1.1089756280932186,1.174129763066487
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,829821,12657,0.2499587868613609,0.014760680179162261,16.93409679143575,2.5219970693424025e-64,0.22102838532288863,0.2788891883998331,1.2839724990606856,1.2473588367448936,1.3216608803977283
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,4112985,55737,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,30582,194,-0.7520361240673461,0.08131172038481728,-9.248803499769119,2.270196265565556e-20,-0.9114041675425792,-0.592668080592113,0.47140573433905253,0.40195940922326134,0.552850266142946
