strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,4341184,85884,-0.3267971282858764,0.10314766387563049,-3.168245561818148,0.0015336192387818148,-0.5289628345715554,-0.12463142200019756,0.7212300453613824,0.5892157670981466,0.8828222314786354
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,4341184,85884,0.0029929194155208397,7.016214758745338e-4,4.265718080807496,1.9926026643740872e-5,0.0016177665920269152,0.004368072239014764,1.0029974026703925,1.0016190758823469,1.0043776261722492
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,2288249,45461,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,2052935,40423,-0.00440786436309961,0.0076282333730518905,-0.5778355416696067,0.5633751571119383,-0.019358927039947807,0.010543198313748586,0.9956018360131408,0.980827253633089,1.0105989736736423
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,862510,15644,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,849563,16800,0.10817825061633198,0.01265469406799343,8.548468262851104,1.2473275062833686e-17,0.0833755060076922,0.13298099522497175,1.1142463427832343,1.0869498881383304,1.1422282903329284
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,879884,18143,0.16812852354359809,0.01240586660685303,13.55234010421517,7.674396781959406e-42,0.14381347179715803,0.19244357529003814,1.1830886556233335,1.1546687101572195,1.2122081032870837
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,919406,18813,0.171794203201063,0.012329051897761704,13.93409684910578,3.931419932358301e-44,0.14762970551792487,0.19595870088420114,1.187433438066394,1.1590836146207912,1.2164766648862306
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,829821,16484,0.18604326814079572,0.012775269807023966,14.562766262557316,4.8456601496800283e-48,0.16100419942624677,0.21108233685534467,1.2044743746170041,1.1746899018271193,1.2350140380474077
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,4112985,82680,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,30582,307,-0.9566584572474374,0.06776942282636124,-14.116373097917432,3.0109359028052365e-45,-1.089484085240172,-0.8238328292547027,0.38417447897964574,0.3363899975110726,0.4387467861449245
all,ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,158726,2316,-0.5128786008751167,0.026490331189886456,-19.36097352648142,1.6474256587787066e-83,-0.5647986959458322,-0.46095850580440123,0.5987694772842002,0.5684745714760037,0.6306788463665314
all,ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,12448,197,-0.36656827836786227,0.08535300383530728,-4.294732017576949,1.749044791367185e-5,-0.5338570918573736,-0.19927946487835094,0.69310881052857,0.5863390390031941,0.8193208899223784
all,ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,26443,384,-0.5250557746314989,0.06257379842067874,-8.390984531602031,4.820877692517231e-17,-0.6476981659118985,-0.4024133833510993,0.5915223715044473,0.5232488236014381,0.6687042573396502
all,bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Obese I (30-34.9),760783,15369,0,NA,NA,NA,NA,NA,NA,NA,NA
all,bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),135974,2677,-0.0831985137539043,0.03167734774400826,-2.6264355976469407,0.008628431879259801,-0.1452849744579116,-0.021112053049896995,0.9201684629922458,0.8647758189727656,0.9791092462452138
all,bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Not obese,3164520,62127,-0.03558197364128664,0.009946840235840363,-3.5772137480481487,3.4727619051548386e-4,-0.05507742226350765,-0.016086525019065632,0.9650436228477555,0.9464118717675937,0.9840421721039215
all,bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),279907,5711,-0.022624396685424108,0.027849327269315622,-0.8123857523248563,0.4165703190376576,-0.07720807512695192,0.031959281756103713,0.9776296157450696,0.9256972189995929,1.0324754638614428
all,heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,4341184,85884,-0.06857899604849078,0.02101104108817634,-3.2639504040131846,0.001098703964084877,-0.10975987985900768,-0.0273981122379739,0.9337196970236024,0.8960492689433285,0.9729738116275252
all,other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,4341184,85884,-0.0032016192848858837,0.022952335833073625,-0.13948991109969935,0.8890630277775697,-0.048187370878778314,0.04178413230900655,0.9968035004328837,0.952955214292419,1.042669375824784
all,dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,4341184,85884,0.038034835943265066,0.0935450343625931,0.4065938529226142,0.6843063127856714,-0.14531006233997912,0.22137973422650925,1.0387674186910738,0.8647541238511478,1.247797171904385
all,diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,4341184,85884,-0.02485256650097642,0.024293153599172536,-1.0230275949773329,0.3062947987423788,-0.07246627262625416,0.022761139624301326,0.9754537159817949,0.9300971158643218,1.0230221509056847
all,chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,4341184,85884,-0.030249577640052833,0.04403940248759273,-0.6868752964705886,0.4921613154129119,-0.11656522041639822,0.05606606513629256,0.9702033622639712,0.8899720507360663,1.0576675563797775
all,current_copd,current_copd,COPD,integer,continuous,NA,NA,NA,NA,COPD,4341184,85884,-0.06560678671047633,0.024011430796897177,-2.732314757309432,0.006289102632104975,-0.11266832628967068,-0.018545247131281986,0.9364990357684065,0.8934469438413845,0.9816256578419237
all,other_resp_conditions,other_resp_conditions,Other respiratory conditions,integer,continuous,NA,NA,NA,NA,Other respiratory conditions,4341184,85884,-0.02843956173314249,0.023448142185659222,-1.2128705766095191,0.22517930661028146,-0.07439707592140886,0.017517952455123883,0.97196103601146,0.9283030138745817,1.0176722917029173
all,lung_cancer,lung_cancer,Lung Cancer,integer,continuous,NA,NA,NA,NA,Lung Cancer,4341184,85884,-0.03596010154478046,0.05257075614972826,-0.6840324198944652,0.4939546941288184,-0.13899689023828538,0.06707668714872447,0.9646787819084848,0.8702307346642653,1.0693774825402658
all,haematological_cancer,haematological_cancer,Haematological cancer,integer,continuous,NA,NA,NA,NA,Haematological cancer,4341184,85884,0.029639684516982987,0.0362181291307141,0.818365973847269,0.413148244832299,-0.04134654416663762,0.10062591320060359,1.030083312112893,0.959496564389502,1.1058628756723008
all,cancer_excl_lung_and_haem,cancer_excl_lung_and_haem,"Cancer excl. lung, haemo",integer,continuous,NA,NA,NA,NA,"Cancer excl. lung, haemo",4341184,85884,0.03745623137260967,0.024242294600659645,1.545077806767948,0.12232744441482081,-0.010057792947293032,0.08497025569251238,1.0381665569622056,0.9899926175046724,1.088684684044802
all,any_immunosuppression,any_immunosuppression,Immunosuppressed,integer,continuous,NA,NA,NA,NA,Immunosuppressed,4341184,85884,0.0056161735641721755,0.026618920904285456,0.21098426883518076,0.8328995467098266,-0.046555952715547674,0.05778829984389203,1.0056319738320907,0.9545111515848437,1.0594906776251902
all,dementia,dementia,Dementia,integer,continuous,NA,NA,NA,NA,Dementia,4341184,85884,-0.12841767915000915,0.0352071177419175,-3.6474919671460464,2.648125877720719e-4,-0.1974223619236286,-0.05941299637638971,0.8794859594702202,0.8208438668927273,0.9423175150632378
all,other_neuro_conditions,other_neuro_conditions,Other neurological conditions,integer,continuous,NA,NA,NA,NA,Other neurological conditions,4341184,85884,-0.020176850462177782,0.03287285322939578,-0.6137845815018912,0.5393576872552499,-0.0846064588608647,0.04425275793650914,0.9800253400458404,0.9188738279086262,1.0452465158551378
all,LD_incl_DS_and_CP,LD_incl_DS_and_CP,Learning disabilities,integer,continuous,NA,NA,NA,NA,Learning disabilities,4341184,85884,-0.4774704572130594,0.07963745310377364,-5.995551572836956,2.027959209813603e-9,-0.6335569971169532,-0.3213839173091656,0.6203506122114324,0.5307007387515434,0.7251448019017473
all,psychosis_schiz_bipolar,psychosis_schiz_bipolar,Serious mental illness,integer,continuous,NA,NA,NA,NA,Serious mental illness,4341184,85884,-0.27777602997664735,0.04340606190602856,-6.3994755059331405,1.559115883095471e-10,-0.36285034802317934,-0.19270171193011537,0.757466452296531,0.6956905371733839,0.8247279439589364
all,multimorb0,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,TRUE,0,1843620,35687,0,NA,NA,NA,NA,NA,NA,NA,NA
all,multimorb1,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,1,1394142,27843,0.0056587414933312406,0.023580314002806593,0.23997735961691272,0.8103478082294067,-0.04055782469631519,0.05187530768297767,1.0056747824138428,0.9602536365310662,1.0532444028400298
all,multimorb2,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,2,747954,15126,0.0057866216943597455,0.04518867128278113,0.12805469889008891,0.8981056858593333,-0.08278154652911066,0.09435478991783014,1.0058033965306115,0.9205522230847325,1.0989495729884273
all,multimorb3,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,3,272303,5528,0.030668525820784675,0.06778839603579417,0.4524155698357405,0.6509696324644535,-0.10219428897910963,0.16353134062067898,1.0311436497367914,0.9028541200219469,1.177662263275339
all,multimorb4+,multimorb,Morbidity count,factor,categorical,5,contr.treatment,treatment,FALSE,4+,83165,1700,0.01316098202227226,0.09595744710795592,0.1371543576754979,0.8909087871809074,-0.17491215835772847,0.20123412240227298,1.013247968938349,0.8395307632913128,1.2229110491826487
all,shielded,shielded,Shielding criteria met,integer,continuous,NA,NA,NA,NA,Shielding criteria met,4341184,85884,0.08438001030472575,0.013622484624048374,6.194171814719173,5.859228582545881e-10,0.05768043106164028,0.11107958954781122,1.0880422825372045,1.0593763978197104,1.1174838433489822
all,flu_vaccine,flu_vaccine,Flu vaccine in previous 5 years,integer,continuous,NA,NA,NA,NA,Flu vaccine in previous 5 years,4341184,85884,0.5825289041785547,0.011209844780753842,51.96583142513243,0,0.5605580121359929,0.6044997962211166,1.7905608667941455,1.7516496694081714,1.8303364386657563
all,efi_catNone,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,TRUE,None,973376,17758,0,NA,NA,NA,NA,NA,NA,NA,NA
all,efi_catMild,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,FALSE,Mild,2068608,41398,0.07042640997848225,0.009889624925551111,7.121241756755265,1.069589885883904e-12,0.051043101303792464,0.08980971865317203,1.0729656069632196,1.052368250749391,1.0939661025559653
all,efi_catModerate,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,FALSE,Moderate,1007937,20749,0.07415956808746062,0.012808718940857677,5.789772453426545,7.048184238033796e-9,0.04905494027528355,0.09926419589963768,1.0769786432082804,1.0502780517202455,1.1043580278831702
all,efi_catSevere,efi_cat,Frailty,factor,categorical,4,contr.treatment,treatment,FALSE,Severe,291263,5979,0.032905748309741197,0.020124279269561847,1.6351267972866703,0.10202246966693991,-0.006537114273426042,0.07234861089290844,1.0334531299465815,0.9934842061747198,1.0750300459316582
all,regionNorth East and Yorkshire,region,region,factor,categorical,7,contr.treatment,treatment,TRUE,North East and Yorkshire,1770789,35176,0,NA,NA,NA,NA,NA,NA,NA,NA
all,regionSouth East,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,South East,98814,2443,-59.42095648673932,16.983343439927804,-3.498778476506621,4.6739472638406004e-4,-92.7076979660724,-26.13421500740624,1.5624512952551155e-26,5.464599567096435e-41,4.467397876220831e-12
all,regionLondon,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,London,46938,915,3.1083568952743166,0.5596775377350959,5.553835352859115,2.794687311604571e-8,2.011409078357472,4.205304712191161,22.384234526257668,7.473841158964608,67.04102277120373
all,regionEast of England,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,East of England,1272552,26250,-3.3342664869943897,0.6612982463351781,-5.042001102335332,4.606886338095824e-7,-4.630387232850835,-2.038145741137944,0.03564071955695003,0.009750982470431654,0.1302700414434166
all,regionSouth West,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,South West,30931,627,-2.4209754897167715,2.494332244394588,-0.9705906240667544,0.3317521767603319,-7.309776854207123,2.46782587477358,0.08883491763022706,6.689663124359481e-4,11.79677129276197
all,regionNorth West,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,North West,242209,5007,0.34463309042766743,0.6948593379634741,0.495975331406978,0.619911815599693,-1.0172661863020869,1.706532367157422,1.4114719420813742,0.3615820882846292,5.5098222722656285
all,regionMidlands,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,Midlands,878951,15466,-0.37252242484895653,0.6722797331202018,-0.5541181839886739,0.5794979662223327,-1.690166489300751,0.9451216396028381,0.6889942007937563,0.18448880602364232,2.5731263536205677
all,timesince_suspectedcovid_pwNot suspected,timesince_suspectedcovid_pw,Time since suspected COVID,factor,categorical,4,contr.treatment,treatment,TRUE,Not suspected,4334318,85630,0,NA,NA,NA,NA,NA,NA,NA,NA
