stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-2.8309514964993383,-3.374042427373312,-2.2878605656253646,0.2770923012656384,-10.216637140652303,1.670353120992141e-24,0.05895672985080817,0.03425090033817873,0.10148334672612007,0,3,1.5,0.9410432701491919,0.89851665327388,0.9657490996618213,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-2.237882912273022,-2.562718333744869,-1.913047490801175,0.1657354033207281,-13.502745143367543,1.5065612823082505e-41,0.10668412511748403,0.07709488571553234,0.14762979990759556,3,7,5,0.893315874882516,0.8523702000924045,0.9229051142844676,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-2.3672172606699315,-2.606220772128381,-2.128213749211482,0.12194280779834668,-19.41252053654965,6.048590049198952e-84,0.09374122104809864,0.07381297335341669,0.1190497567617866,7,14,10.5,0.9062587789519013,0.8809502432382134,0.9261870266465833,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-2.3863284355601335,-2.6131913429273324,-2.1594655281929347,0.11574850821579605,-20.61649409002469,1.952015887325342e-94,0.09196672652474289,0.07330024388139489,0.11538677553873226,14,21,17.5,0.9080332734752571,0.8846132244612678,0.9266997561186051,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-2.306230396409486,-2.520177262993848,-2.092283529825124,0.10915857039820502,-21.127341517908054,4.459591314374917e-99,0.09963613326371312,0.08044534550278917,0.12340501479231264,21,28,24.5,0.9003638667362869,0.8765949852076873,0.9195546544972109,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-2.147229984506244,-2.353667435575748,-1.9407925334367395,0.10532716554888592,-20.38628850701998,2.2131199540905522e-92,0.11680726799887026,0.09502004253548578,0.14359010471148229,28,35,31.5,0.8831927320011297,0.8564098952885177,0.9049799574645142,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-1.5949213215653,-1.7227191420388919,-1.467123501091708,0.06520416777126761,-24.460419879296524,3.8987260625411476e-132,0.20292449365600232,0.1785799030050449,0.23058781773658843,35,42,38.5,0.7970755063439977,0.7694121822634116,0.8214200969949551,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-2.862139736499447,-3.4050699009501804,-2.319209572048714,0.2770102760730795,-10.33225112466359,5.036451588316291e-25,0.05714635121710743,0.033204498974839264,0.09835129450089236,0,3,1.5,0.9428536487828926,0.9016487054991076,0.9667955010251608,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-2.260486086538096,-2.5860842284274024,-1.9348879446487899,0.16612455354158692,-13.607176292408909,3.629997950241132e-42,0.10429977371485735,0.0753143773282767,0.1444404532424667,3,7,5,0.8957002262851427,0.8555595467575333,0.9246856226717233,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-2.379135179843118,-2.619362135684864,-2.138908224001372,0.12256702558650354,-19.4108910488654,6.243493206606512e-84,0.09263065173521644,0.07284931598950513,0.11778336590184425,7,14,10.5,0.9073693482647835,0.8822166340981558,0.9271506840104948,0,NA,NA,NA,NA,NA
