strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,5697929,105902,0.5074354058608048,0.030458286524727634,16.660011568570745,2.559749397416954e-62,0.44773826124153704,0.5671325504800726,1.661025870657914,1.5647690813332589,1.7632038975642805
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,5697929,105902,-0.0031019283226848124,1.7679332787744783e-4,-17.54550559077123,6.437733885580277e-69,-0.003448436878031591,-0.0027554197673380337,0.9969028776863919,0.9965575021516683,0.9972483729174298
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,3436611,60312,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,2261318,45590,0.11533072668401742,0.006518079662422235,17.69397317263816,4.666590709259778e-70,0.10255552529730685,0.128105928070728,1.122244532415935,1.1079988221658401,1.1366734019406333
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,1133725,17337,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,1075495,19164,0.13905261165246605,0.010853714607104183,12.811522753827584,1.4133348493950843e-37,0.11777972192406555,0.16032550138086654,1.1491845589118024,1.124996272057319,1.1738929125749382
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,1196929,22277,0.15404940392977678,0.010541152047632313,14.614095616273593,2.283667199110163e-48,0.1333891255608568,0.17470968229869677,1.1665485174358738,1.1426945634923578,1.1909004269459242
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,1173004,23837,0.24213306508360735,0.010472028858793362,23.121886727831946,2.7892848376138546e-118,0.22160826567530828,0.2626578644919064,1.2739637016245622,1.2480823653864863,1.3003817360678573
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,1118776,23287,0.28230871843250804,0.010548736042966309,26.76232652733272,8.8747149457814e-158,0.26163357570587453,0.30298386115914155,1.3261880754996238,1.2990504515643313,1.3538926140085317
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,5397462,103249,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,50142,387,-0.7689343757736984,0.052243930387854895,-14.718157115385253,4.929106173182759e-49,-0.8713305977447117,-0.6665381538026851,0.46350672923572017,0.4183944639714655,0.5134831039768424
all,ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,206562,1755,-0.7094115420345017,0.025929223994178793,-27.359536181791142,8.316506842529507e-165,-0.760231887210164,-0.6585911968588395,0.4919335945458108,0.467557993719495,0.5175799894204053
all,ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,14724,171,-0.3921574244298806,0.07907379713347294,-4.959385265993195,7.071659857043341e-7,-0.5471392189323141,-0.23717562992744712,0.6755977499980805,0.5786027006263089,0.7888527297027883
all,ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,29039,340,-0.34904100634837726,0.058560420529395946,-5.960356896227665,2.516876293014802e-9,-0.4638173215055133,-0.23426469119124121,0.7053642052665701,0.6288784265386257,0.7911523771133548
all,bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,4642272,86044,0,NA,NA,NA,NA,NA,NA,NA,NA
all,bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),760962,14846,0.014720584386197789,0.009103802122444531,1.6169710400345403,0.10588453228765551,-0.003122539896172791,0.03256370866856837,1.0148294657985046,0.9968823301612272,1.0330997084543714
all,bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),221298,3899,-0.09546626904892833,0.022942676053904456,-4.161078194393177,3.1674859950156795e-5,-0.14043308782355057,-0.05049945027430607,0.9089490208515354,0.8689818084515986,0.9507544513263337
all,bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),73397,1113,-0.25726782231311035,0.03462018382392127,-7.431151250425995,1.0765652262221746e-13,-0.3251221357461522,-0.18941350888006853,0.7731611162354601,0.7224391126134214,0.8274442803850999
all,heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,5697929,105902,-0.06389775254824141,0.013188515656438499,-4.844954065550749,1.2664097470814818e-6,-0.08974676824440349,-0.03804873685207934,0.9381009130550415,0.9141626509757652,0.9626660224363426
all,other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,5697929,105902,0.020324588162511478,0.015361911031664087,1.323050766315355,0.1858184959046995,-0.00978420419325867,0.050433380518281626,1.020532539053841,0.9902635054056507,1.0517267955270606
all,dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,5697929,105902,-0.021041002210632848,0.08219458279117015,-0.25599013336549475,0.7979584559765605,-0.182139424205622,0.14005741978435632,0.9791788152503297,0.8334851243128996,1.1503398492269892
all,diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,5697929,105902,-0.05396854860144497,0.017080270038566964,-3.159701133505787,0.001579310500741285,-0.08744526272325477,-0.020491834479635165,0.947461905035184,0.9162690243494129,0.979716696338492
all,chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,5697929,105902,-0.14657498921871945,0.043899953235486254,-3.3388415799093942,8.412852746892121e-4,-0.2326173164832651,-0.0605326619541738,0.8636609646453762,0.7924567756511522,0.94126302502654
