stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",(Intercept),-11.172440619719236,-11.4356574916672,-10.909223747771271,0.13429679015746454,-83.19216421047308,0,1.4056289378914329e-5,1.0803315376174287e-5,1.8288762682937366e-5
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw1-3,-1.4197679296766472,-1.7049960122140615,-1.134539847139233,0.14552720600340466,-9.756030976389606,1.7382538540554477e-22,0.24177011805655196,0.18177311104617844,0.32157005867732263
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw4-7,-1.2862882653113514,-1.5088269575903408,-1.063749573032362,0.11354223548715497,-11.328720627989302,9.457605149546117e-30,0.2762944137516252,0.221169266780901,0.34515918138833585
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw8-14,-1.1999385139806416,-1.364526915494391,-1.035350112466892,0.08397521730603318,-14.289198080996599,2.5553497645506292e-46,0.30121273171469504,0.25550152121166714,0.3551020335094811
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw15-21,-1.158975036510647,-1.32221661326769,-0.99573345975360406,0.08328804919104218,-13.915262126649706,5.117198643719807e-44,0.313807657495178,0.26654382209448985,0.36945236670201814
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw22-28,-1.4775166651085976,-1.6575993581008375,-1.2974339721163577,0.09188061332387193,-16.080831544957885,3.476806117207471e-58,0.2282036914947353,0.19059598403573333,0.27323201522473234
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw29-35,-1.2662555635193267,-1.4367299293616458,-1.0957811976770075,0.08697831551344784,-14.558290259410107,5.173559966064039e-48,0.281885149150114,0.23770379734828906,0.3342783674379273
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw36+,-1.2633488601326424,-1.3920650445555296,-1.1346326757097551,0.06567272941655257,-19.237039047355626,1.812720687871152e-82,0.28270569763560616,0.24856148374403014,0.3215402091739177
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)1",0.8554755244642555,0.5076161436371349,1.203334905291376,0.1774825372154749,4.8200546255751044,1.43518918240153e-6,2.3524927825101547,1.661326107911493,3.331207681265914
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)2",1.2786066388231283,0.8455929115785557,1.711620366067701,0.22092943067328272,5.787398423680235,7.148488707468331e-9,3.5916317971452223,2.3293585088454773,5.537927681496432
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)3",1.1551460961773008,0.8110597652887478,1.499232427065854,0.175557476363169,6.5798741250284,4.708467112455956e-11,3.1744871640905394,2.250291504294591,4.4782503670050495
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)4",1.015983573524602,0.35523171734834347,1.6767354297008603,0.33712448870907064,3.013674792403967,0.002581043125439109,2.7620787693237667,1.426511163371815,5.348068296862393
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)5",1.8888389502403027,1.5963803310545064,2.181297569426099,0.1492163231021961,12.658393605816599,1.005355083791839e-36,6.611687724475844,4.93513649495191,8.857792405681078
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionSouth East,1.5697800928717172,1.0531167432949098,2.0864434424485245,0.2636085936538539,5.954965546127093,2.601266256838331e-9,4.805591293788399,2.866571577193994,8.056211771115318
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionLondon,1.3977519372723217,0.6754883526455743,2.1200155218990693,0.36850860032320526,3.7929967877178585,1.4884008265345325e-4,4.046093862328033,1.964992350907235,8.331266803766521
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionEast of England,0.9444569412489867,0.5820775467683645,1.3068363357296089,0.18489084357622113,5.1081866629032655,3.252652422461269e-7,2.5714165690775017,1.7897528662407574,3.694467150436646
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionSouth West,3.6901770210920164,3.261067880549127,4.119286161634905,0.2189372579943547,16.854952212780372,9.648606212120902e-64,40.05193636729376,26.077369794875686,61.51531459606682
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionNorth West,3.411336922196465,2.9327879719432524,3.8898858724496774,0.244162114216356,13.971606254906623,2.323271057094749e-44,30.30573359574739,18.77991545569399,48.90530476259125
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionMidlands,3.047745701203806,2.670042863849785,3.425448538557827,0.19270907033664547,15.815268559386787,2.441663016347777e-56,21.06779773937844,14.4405881587388,30.736428233275245
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)1:regionSouth East",0.08529540657403765,-0.6060511104192531,0.7766419235673284,0.352734296367966,0.241812059253402,0.8089257942430964,1.0890387283853178,0.5455007436750702,2.174159001017896
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)2:regionSouth East",-0.36249965758181657,-1.2089521094658258,0.4839527943021925,0.4318714315980897,-0.839369384171648,0.4012620586513055,0.6959345519792463,0.29850992131494575,1.6224750537774004
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)3:regionSouth East",0.19123885096432844,-0.47012998197584854,0.8526076839045055,0.33743927855663175,0.5667355969415789,0.5708938322006859,1.2107486060196835,0.6249210345325357,2.3457558731002934
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)4:regionSouth East",-0.30132528547385157,-1.6189311381101787,1.0162805671624757,0.6722602369377368,-0.44822714317663803,0.6539892753270133,0.7398370753475189,0.19811033854763987,2.7628992109725066
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)5:regionSouth East",-0.6506899691810109,-1.2746091048051371,-0.026770833556884588,0.31833193902822754,-2.0440612122282587,0.040947500373790455,0.5216857054972961,0.2795402177953566,0.9735843288190079
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)1:regionLondon",-0.21399633762916986,-1.261504042913185,0.8335113676548453,0.5344525274681691,-0.4004028919891581,0.6888597945186773,0.807351341837271,0.2832277193439094,2.301385580042658
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)2:regionLondon",-0.07572255829731692,-1.2861987571929143,1.1347536405982805,0.6176012459635379,-0.1226075219119416,0.9024178977650286,0.9270733796994316,0.2763191454515622,3.1104071704578566
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)3:regionLondon",-0.07431990207544092,-0.940185089597593,0.7915452854467111,0.441776070556391,-0.16822980471042576,0.8664024943105526,0.9283746573528519,0.39055554090034844,2.206803934795375
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)4:regionLondon",0.06132745131280714,-1.7662778654811264,1.8889327681067405,0.9324688265753103,0.06576890247156597,0.9475618148450895,1.0632470188225767,0.17096817250904223,6.612308048009967
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)5:regionLondon",-0.33317578351931904,-1.1079543166491226,0.44160274961048457,0.39530243373916973,-0.8428376733424227,0.3993192350768112,0.7166442088418226,0.33023382439797633,1.5551978147689376
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)1:regionEast of England",0.030386181314963588,-0.44411715947497943,0.5048895221049066,0.24209798982673403,0.12551191084531735,0.9001182961136248,1.0308525530892791,0.6413902714777134,1.6568024703000344
