variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,8473441,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,8473441,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,8473441,1901,0.19704961420824166,0.15909418041431514,1.2385721067551465,1.2178044596111346,0.8915718507748877,1.6634079469420366,-0.1147692495537336,0.508868477970217,"-0.11, 0.51",0.2155040031942614
"age, degree = 2",Age,continuous,NA,level,Age²,8473441,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,8473441,1901,-5.489203077605199e-4,8.998258030915317e-4,-0.6100295255754995,0.9994512303214292,0.9976901254014089,1.0012154439126295,-0.002312546474179752,0.0012147058586587122,"0.00, 0.00",0.5418422491340513
sex,Sex,dichotomous,NA,label,Sex,8473441,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,8473441,sexFemale,factor,2,FALSE,contr.treatment,treatment,5142640,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,8473441,sexMale,factor,2,FALSE,contr.treatment,treatment,3330801,851,0.3126092254099612,0.04725189214624215,6.615803330001092,1.3669872427618868,1.2460732647568191,1.4996342307676651,0.2199972186019556,0.40522123221796685,"0.22, 0.41",3.695393988222267e-11
imd,Deprivation,categorical,NA,label,Deprivation,8473441,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,8473441,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,1604913,411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,8473441,imd2,factor,5,FALSE,contr.treatment,treatment,1546562,379,0.020366062377138668,0.07295060823558017,0.2791760462280222,1.020574865717126,0.8846046097802817,1.1774447533031012,-0.12261450241488947,0.1633466271691668,"-0.12, 0.16",0.7801097254456901
imd,Deprivation,categorical,FALSE,level,3,8473441,imd3,factor,5,FALSE,contr.treatment,treatment,1812852,405,-0.04016358232062835,0.07328864209208855,-0.5480191906156763,0.9606322838404973,0.8320966481238778,1.1090230766309086,-0.1838066812969681,0.10347951665571141,"-0.18, 0.10",0.5836787258360655
imd,Deprivation,categorical,FALSE,level,4,8473441,imd4,factor,5,FALSE,contr.treatment,treatment,1778573,363,-0.0948185519631336,0.07537678703736934,-1.2579277479169504,0.9095379533726955,0.7846211102451063,1.054342379810512,-0.2425543398267231,0.05291723590045588,"-0.24, 0.05",0.20841788753325774
imd,Deprivation,categorical,FALSE,level,5 least deprived,8473441,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,1730541,343,-0.08453089841795691,0.07721321184457562,-1.0947724670243124,0.9189432610452055,0.7898865015519766,1.0690861476442504,-0.2358660127639866,0.06680421592807279,"-0.24, 0.07",0.27361633151831344
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,8473441,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,8473441,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,8117408,1833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,8473441,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,61899,5,-1.0891147751514012,0.45194593823920204,-2.4098341925466404,0.3365142526738454,0.1387734492461267,0.8160195114253623,-1.9749125370594007,-0.2033170132434018,"-2.0, -0.20",0.015959771856853006
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,8473441,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,235714,55,-0.1754888894517213,0.1452590280037303,-1.2081100353171488,0.8390467193907601,0.6311628591905247,1.1154005453097893,-0.4601913527683278,0.10921357386488517,"-0.46, 0.11",0.22700494015569234
