term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,1217184,39048,0.5190191598865502,0.04964432347008049,10.454753405983089,1.3936082495586566e-25,0.421718073848336,0.6163202459247645,1.680378658338767,1.5245786454986001,1.852100213877086
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,1217184,39048,-0.0032076575367191093,2.879447437226354e-4,-11.139837092525314,8.026603504583858e-29,-0.0037720188639530903,-0.0026432962094851283,0.9967974815004917,0.9962350862628371,0.9973601942218484
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,754012,22567,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,463172,16481,0.08860852100900611,0.01085071866599163,8.166143067253538,3.1840563564330673e-16,0.06734150321728602,0.1098755388007262,1.092652821963463,1.069660708380722,1.1161391457970433
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,283490,6318,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,245799,7001,0.12467256486855448,0.018052727386251882,6.906023793584747,4.984264193464406e-12,0.08928986936878089,0.16005526036832807,1.1327774811920759,1.0933975528532853,1.1735757214265912
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,245470,8307,0.20436612636553356,0.017396607392897424,11.747470167601232,7.276475640434809e-32,0.17026940242227137,0.23846285030879574,1.2267472157439514,1.1856242183356334,1.2692965511855954
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,228982,8519,0.2726875769283518,0.017506395443265425,15.576454776888559,1.0523140059114282e-54,0.2383756723604355,0.30699948149626816,1.3134898161914375,1.2691859013395856,1.3593402632487985
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,213443,8903,0.3893265699998159,0.017701907419525213,21.993481310968132,3.3247704730725813e-107,0.3546314689998841,0.4240216709997477,1.4759864855424565,1.4256551593351483,1.5280947087652865
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,1105748,37862,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,16324,183,-0.7495426594256452,0.0750736412811982,-9.984098901212672,1.7891930708817996e-23,-0.8966842925250731,-0.6024010263262174,0.4725826345392718,0.4079199631689716,0.5474955055719294
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,83913,798,-0.8877728570966134,0.03768365302702582,-23.558566799771874,1.0255939423174762e-122,-0.9616314598354877,-0.813914254357739,0.41157136101458053,0.3822687208989189,0.4431201820778458
