variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
age,Age,continuous,NA,label,Age,8285804,age,integer,NA,NA,NA,NA,8285804,2364,0.1862333929298295,0.12074592946666604,1.5423575250314536,1.2047033968240843,0.9508259223859539,1.5263680134820512,-0.050424280104649555,0.42289106596430853,"-0.05, 0.42",0.12298673717916879
I(age * age),Age-squared,continuous,NA,label,Age-squared,8285804,I(age * age),integer,NA,NA,NA,NA,8285804,2364,-4.132744230089623e-4,6.785643159100443e-4,-0.6090423756732725,0.9995868109631023,0.9982582825100376,1.0009171074834915,-0.0017432360433867083,9.166871973687838e-4,"0.00, 0.00",0.5424963512558527
sex,Sex,dichotomous,NA,label,Sex,8285804,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,8285804,sexFemale,factor,2,FALSE,contr.treatment,treatment,4959775,1279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,8285804,sexMale,factor,2,FALSE,contr.treatment,treatment,3326029,1085,0.27917007663586585,0.0425663855571367,6.558463279930988,1.3220321715342718,1.216212466464109,1.4370589931978794,0.195741493991832,0.3625986592798997,"0.20, 0.36",5.436508981320694e-11
imd,Deprivation,categorical,NA,label,Deprivation,8285804,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,8285804,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,1157461,377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,8285804,imd2,factor,5,FALSE,contr.treatment,treatment,1446488,465,0.028353120998853162,0.07157319743905025,0.3961416006738821,1.0287588966578838,0.8941088382229025,1.183686842371756,-0.11192776824005972,0.16863401023776603,"-0.11, 0.17",0.6920005703821033
imd,Deprivation,categorical,FALSE,level,3,8285804,imd3,factor,5,FALSE,contr.treatment,treatment,1901081,524,-0.11400222803889429,0.07084535835990231,-1.6091700384907401,0.8922559678991935,0.7765792516906673,1.0251635110241695,-0.25285657889613644,0.024852122818347838,"-0.25, 0.02",0.10757916589333548
imd,Deprivation,categorical,FALSE,level,4,8285804,imd4,factor,5,FALSE,contr.treatment,treatment,1910723,531,-0.07277315696737066,0.07077330199594327,-1.0282571946627843,0.929811727416608,0.8093803857188253,1.0681625891806537,-0.21148627994639616,0.06593996601165483,"-0.21, 0.07",0.3038288607024529
imd,Deprivation,categorical,FALSE,level,5 least deprived,8285804,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,1870051,467,-0.1737440209461363,0.07290606124452369,-2.3831217594296663,0.8405120235959509,0.728594986642761,0.9696202619573424,-0.3166372752400741,-0.03085076665219849,"-0.32, -0.03",0.017166515381076202
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,8285804,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,8285804,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,7822462,2251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,8285804,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,118552,25,-0.5340655156169004,0.2107347537515536,-2.5343020366091995,0.5862168447508628,0.38786495919150427,0.8860047316106826,-0.9470980432608624,-0.12103298797293843,"-0.95, -0.12",0.011267156956854455
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,8285804,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,250032,63,-0.2510617138524694,0.13113868702063972,-1.9144748171297092,0.7779743582826584,0.6016443329079568,1.0059832180583475,-0.5080888173927934,0.00596538968785465,"-0.51, 0.01",0.05555951385657223
ethnicity,Ethnicity,categorical,FALSE,level,Mixed,8285804,ethnicityMixed,factor,5,FALSE,contr.treatment,treatment,31596,12,0.06193987435537712,0.29920391928137496,0.20701558490324493,1.0638983752293254,0.5918577077795519,1.9124187079729433,-0.5244890314693471,0.6483687801801015,"-0.52, 0.65",0.8359976871437746
ethnicity,Ethnicity,categorical,FALSE,level,Other,8285804,ethnicityOther,factor,5,FALSE,contr.treatment,treatment,63162,13,-0.37910953835148037,0.2834495947928373,-1.3374848485091584,0.6844706327750154,0.392719157088071,1.1929645872262975,-0.9346605355779134,0.17644145887495272,"-0.93, 0.18",0.18106442474329382
bmi,Body Mass Index,categorical,NA,label,Body Mass Index,8285804,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,TRUE,level,Not obese,8285804,bmiNot obese,factor,4,FALSE,contr.treatment,treatment,6856122,2072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,FALSE,level,Obese I (30-34.9),8285804,bmiObese I (30-34.9),factor,4,FALSE,contr.treatment,treatment,1032402,197,-0.3446194279750632,0.0758736041584028,-4.542020005476403,0.7084899336158984,0.6105903765182772,0.8220863042377718,-0.4933289595027811,-0.19590989644734524,"-0.49, -0.20",5.5717752176801005e-6
bmi,Body Mass Index,categorical,FALSE,level,Obese II (35-39.9),8285804,bmiObese II (35-39.9),factor,4,FALSE,contr.treatment,treatment,300782,67,-0.14357154008723752,0.1255738578624043,-1.1433234793547071,0.8662588257384788,0.6772655898782018,1.107991258355174,-0.3896917788973018,0.10254869872282674,"-0.39, 0.10",0.25290431006671366
bmi,Body Mass Index,categorical,FALSE,level,Obese III (40+),8285804,bmiObese III (40+),factor,4,FALSE,contr.treatment,treatment,96498,28,0.16392638479399185,0.19182831127601346,0.8545474007646623,1.1781275837956051,0.8089240913713069,1.7158403594422895,-0.2120501965221332,0.5399029661101169,"-0.21, 0.54",0.39280175742415757
chronic_cardiac_disease,Chronic cardiac disease,continuous,NA,label,Chronic cardiac disease,8285804,chronic_cardiac_disease,integer,NA,NA,NA,NA,8285804,2364,0.18512764042384108,0.10213307433555119,1.8126120419680793,1.203372029241248,0.985063170967853,1.4700623101535657,-0.015049506904191323,0.3853047877518735,"-0.02, 0.39",0.06989167919489532
heart_failure,Heart failure,continuous,NA,label,Heart failure,8285804,heart_failure,integer,NA,NA,NA,NA,8285804,2364,0.5885143881136071,0.07648686184824889,7.694319964142714,1.8013103785192814,1.5505394359839093,2.0926388613278384,0.4386028936005486,0.7384258826266656,"0.44, 0.74",1.4224868188017363e-14
other_heart_disease,Other heart disease,continuous,NA,label,Other heart disease,8285804,other_heart_disease,integer,NA,NA,NA,NA,8285804,2364,-0.16474906610268256,0.08647638400396374,-1.9051336153825662,0.848106496056836,0.7158821902877656,1.0047527909091727,-0.3342396642637071,0.004741532058341963,"-0.33, 0.00",0.05676270475639132
dialysis,Dialysis,continuous,NA,label,Dialysis,8285804,dialysis,integer,NA,NA,NA,NA,8285804,2364,1.5117890708137964,0.22597168187061614,6.690170459851675,4.534836685104496,2.9121531242279546,7.061697267729176,1.0688927128214463,1.9546854288061466,"1.1, 2.0",2.2291078996773767e-11
diabetes,Diabetes,continuous,NA,label,Diabetes,8285804,diabetes,integer,NA,NA,NA,NA,8285804,2364,0.154522459290085,0.0463584513062961,3.333210125358497,1.167100490011606,1.0657316561358325,1.2781111886308854,0.06366156435069086,0.24538335422947916,"0.06, 0.25",8.585007865873002e-4
chronic_liver_disease,Chronic liver disease,continuous,NA,label,Chronic liver disease,8285804,chronic_liver_disease,integer,NA,NA,NA,NA,8285804,2364,0.584942506228757,0.19488774938761197,3.0014329174963463,1.7948877878054332,1.2250351486994902,2.629820192696666,0.20296953640096965,0.9669154760565444,"0.20, 1.0",0.0026871223813681373
current_copd,COPD,continuous,NA,label,COPD,8285804,current_copd,integer,NA,NA,NA,NA,8285804,2364,0.1658510526090032,0.06755023494600595,2.4552253999052818,1.1803972715349422,1.0340209375553222,1.3474946860760155,0.0334550249676126,0.2982470802503938,"0.03, 0.30",0.014079627595391208
