term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,31106888.05404907,6927.989514991722,-0.0794713823008139,0.24734697105929326,-0.32129515053476543,0.7479867310756398,-0.5642625372620996,0.40531977266047187,0.923604451024753,0.5687794457771802,1.499782012669488
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,31106888.05404907,6927.989514991722,8.919988420362248e-4,0.0014037006302024184,0.6354623078765702,0.525126942015899,-0.0018592038382366912,0.003643201522309141,1.000892396791318,0.9981425234106176,1.0036498460476397
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,18863664.50602434,4024.9938990741307,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,12243223.54802575,2902.9956159175913,0.18403410368743292,0.07937258560333654,2.3186104155298777,0.020416169851528585,0.028466694545070947,0.3396015128297949,1.2020568169672388,1.0288757430891866,1.4043878485063648
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,6609168.019069254,1636.9975167085659,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,6135493.74397574,1485.9977466429577,0.02037815884175579,0.11554611720781705,0.17636385656390663,0.860008097836872,-0.20608806943900937,0.24684438712252094,1.0205872111395462,0.8137614056164892,1.279979915922042
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,6294406.511435428,1309.9980378931878,-0.06915604161727756,0.12084613320376908,-0.5722652416247991,0.5671422938465505,-0.30601011036759485,0.16769802713303975,0.9331810536357825,0.7363791743543219,1.1825794498172153
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,6296821.496903574,1276.9980685511066,-0.05998534097443331,0.12148710464177688,-0.49375891500014896,0.6214764519272522,-0.2980956906583648,0.17812500870949816,0.9417783390358113,0.7422303118422766,1.1949746941425468
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,5770998.2826660285,1217.998145195904,0.08815542022832278,0.12524346182239446,0.7038724333038192,0.48151222019185924,-0.15731725424268755,0.3336280946993331,1.092157852260863,0.8544329433373251,1.39602385834525
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,29070201.107439984,6563.990051505303,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,270241.5999601446,14.99998467104053,-1.2573425100420623,0.6884218778054413,-1.826412771845997,0.06778810948205974,-2.606624596710161,0.09193957662603625,0.28440883673280765,0.07378317187801148,1.0962985780205365
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1564354.6472806444,326.99950947329694,-0.14306843306496564,0.19443653436966055,-0.7358104459574739,0.4618460631986645,-0.5241570377082846,0.2380201715783533,0.8666947562874779,0.5920542334668174,1.2687347849499173
