variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,1338302,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,1338302,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,1338302,23915,-0.05765160489467017,0.04633406344266603,-1.2442596355920417,0.9439787677359956,0.8620304358770754,1.033717461529906,-0.14846470049968952,0.03316149071034918,"-0.15, 0.03",0.2134040216661152
"age, degree = 2",Age,continuous,NA,level,Age²,1338302,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,1338302,23915,3.061019354246354e-4,2.6445166800432657e-4,1.1574967090758808,1.0003061487894027,0.9997878087062423,1.0008247576060276,-2.1221380951538788e-4,8.244176803646587e-4,"0.00, 0.00",0.24706948306748489
sex,Sex,dichotomous,NA,label,Sex,1338302,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,1338302,sexFemale,factor,2,FALSE,contr.treatment,treatment,807212,15069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,1338302,sexMale,factor,2,FALSE,contr.treatment,treatment,531090,8846,-0.054184779292935706,0.014122064248471313,-3.836888031351444,0.9472570568403287,0.9213977055998576,0.9738421598842979,-0.08186351660730018,-0.026506041978571232,"-0.08, -0.03",1.2460324807132627e-4
imd,Deprivation,categorical,NA,label,Deprivation,1338302,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,1338302,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,205598,3493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,1338302,imd2,factor,5,FALSE,contr.treatment,treatment,244663,4328,0.11839741879735549,0.023538988222737308,5.0298431554076055,1.1256913934020705,1.0749367790328925,1.1788424565020115,0.07226184964827789,0.1645329879464331,"0.07, 0.16",4.908812203611269e-7
imd,Deprivation,categorical,FALSE,level,3,1338302,imd3,factor,5,FALSE,contr.treatment,treatment,306726,5528,0.2055455153912969,0.02281652955602954,9.008623107495287,1.2281948814603114,1.1744805200131354,1.2843658461261134,0.16082593920928534,0.25026509157330845,"0.16, 0.25",2.086596582291302e-19
imd,Deprivation,categorical,FALSE,level,4,1338302,imd4,factor,5,FALSE,contr.treatment,treatment,298430,5473,0.2517053841110644,0.023011423823872248,10.938279440576949,1.286217041481449,1.2294953764852272,1.345555509551092,0.20660382218328785,0.296806946038841,"0.21, 0.30",7.562138539757061e-28
imd,Deprivation,categorical,FALSE,level,5 least deprived,1338302,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,282885,5093,0.2731259782231193,0.023580446756389838,11.582731279215798,1.3140657780695113,1.2547158741353506,1.376223019640507,0.2269091518412309,0.3193428046050077,"0.23, 0.32",5.0413783212875974e-31
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,1338302,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,1338302,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,1239136,22774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,1338302,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,27396,276,-0.7839600050482064,0.06261989020949882,-12.519344930587046,0.45659431072558304,0.4038576823174292,0.5162174045833993,-0.9066927345746764,-0.6612272755217364,"-0.91, -0.66",5.85160904568618e-36
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,1338302,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,51725,627,-0.6208754782641874,0.04298479063754507,-14.44407356777687,0.5374736850291072,0.49404724940621525,0.5847172764264229,-0.7051241197967703,-0.5366268367316046,"-0.71, -0.54",2.7320607618110077e-47
ethnicity,Ethnicity,categorical,FALSE,level,Mixed,1338302,ethnicityMixed,factor,5,FALSE,contr.treatment,treatment,6645,85,-0.5597960173637712,0.11232754477231544,-4.983604141784287,0.5713255924639996,0.4584271169920958,0.7120279767611742,-0.7799539595893198,-0.33963807513822253,"-0.78, -0.34",6.241069811832017e-7
ethnicity,Ethnicity,categorical,FALSE,level,Other,1338302,ethnicityOther,factor,5,FALSE,contr.treatment,treatment,13400,153,-0.49637745386201904,0.08911198570175109,-5.570265884584199,0.6087318295240093,0.511179879303533,0.7249002851609037,-0.6710337364282994,-0.3217211712957387,"-0.67, -0.32",2.543508808622308e-8
bmi,Body Mass Index,categorical,NA,label,Body Mass Index,1338302,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,TRUE,level,Not obese,1338302,bmiNot obese,factor,4,FALSE,contr.treatment,treatment,1106720,19665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,FALSE,level,Obese I (30-34.9),1338302,bmiObese I (30-34.9),factor,4,FALSE,contr.treatment,treatment,166287,2973,0.004697462094611868,0.020591742743866097,0.22812358104129657,1.0047085124658015,0.9649667713576487,1.0460870000746503,-0.03566161206227966,0.045056536251503396,"-0.04, 0.05",0.8195501683497767
bmi,Body Mass Index,categorical,FALSE,level,Obese II (35-39.9),1338302,bmiObese II (35-39.9),factor,4,FALSE,contr.treatment,treatment,48111,956,0.056671777971679674,0.03322621374107157,1.7056345454621147,1.058308393256217,0.9915852000021518,1.1295213515027505,-0.00845040430345044,0.12179396024680979,"-0.01, 0.12",0.08807614330777759
bmi,Body Mass Index,categorical,FALSE,level,Obese III (40+),1338302,bmiObese III (40+),factor,4,FALSE,contr.treatment,treatment,17184,321,-0.09840067189631162,0.053402166673620854,-1.8426344477314764,0.9062857077844328,0.8162235564738076,1.0062853217354886,-0.2030669952730136,0.006265651480390377,"-0.20, 0.01",0.065382400847649
