term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,1213649,21080,-0.06434748264653943,0.050133773054010594,-1.2835156567453239,0.19931147788155798,-0.1626078722415048,0.03391290694842594,0.9376791156937935,0.8499244020298249,1.0344945055212578
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,1213649,21080,3.1908123588452467e-4,2.8615712048910794e-4,1.1150560759737234,0.26482639246432726,-2.4177641419381555e-4,8.79938885962865e-4,1.000319132147717,0.999758252811368,1.0008803261457644
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,751825,13430,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,461824,7650,-0.019916585020657098,0.015356666274979017,-1.2969341564130794,0.19465384289258283,-0.05001509784221683,0.01018192780090264,0.980280439969076,0.9512150630973643,1.0102339400060618
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,282611,4466,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,244866,4219,0.08486937127961536,0.021783437540894197,3.896050433743045,9.777403757422517e-5,0.04217461823998498,0.12756412431924574,1.0885748582695698,1.0430766030497822,1.1360577148331055
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,244800,4353,0.17848330905704277,0.022495803995571197,7.934071131317698,2.1207652912157735e-15,0.134392343422451,0.22257427469163454,1.1954029307048382,1.1438415103113724,1.249288606730772
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,228277,4275,0.2667840203681318,0.02246426224471641,11.875930643165429,1.5786732492292504e-32,0.22275487542922476,0.3108131653070389,1.305758398655224,1.249514249549627,1.3645342550300679
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,213095,3767,0.27661381262136076,0.024436573859975805,11.319664295264452,1.0487274513426497e-29,0.22871900795025527,0.3245086172924663,1.3186570239901703,1.2569887855261022,1.3833507243191743
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,1102637,19845,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,16321,170,-0.7540623230970027,0.08161060696302863,-9.239758790650942,2.4705353559994724e-20,-0.9140161735009926,-0.5941084726930128,0.4704515395183226,0.4009108588573826,0.5520545182187057
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,83507,907,-0.7912088596484641,0.035863413587356986,-22.06172755198604,7.371335939617102e-108,-0.8614998586423482,-0.72091786065458,0.45329649210024103,0.42252787474121933,0.48630569018962455
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,4299,68,-0.23242072732821398,0.12198771867061041,-1.9052797270173836,0.056743719297374255,-0.4715122624788146,0.006670807822386687,0.7926125793732514,0.6240578151137401,1.0066931072183065
ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,6885,90,-0.37354710887997766,0.11265981812396912,-3.315708431811351,9.141114581144096e-4,-0.59435629490779,-0.1527379228521654,0.688288561029378,0.5519177237963714,0.8583546474740089
bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,990459,17160,0,NA,NA,NA,NA,NA,NA,NA,NA
bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),157767,2681,-0.04107837546644216,0.02179102779281667,-1.885105000874878,0.059415663014835904,-0.08378800512647418,0.0016312541935898511,0.9597539058399353,0.9196261914698962,1.0016325854124657
bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),48315,904,0.06443946342654536,0.045687710217617555,1.4104332022684072,0.15841180729921503,-0.025106803136087666,0.15398572998917837,1.0665610103413623,0.9752057514335087,1.1664742410596294
