term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,63547565,9529,0.042938665858612925,0.23437281483035674,0.18320668243752034,0.8546358512837309,-0.41642361016416124,0.5023009418813871,1.0438738677797132,0.65940088239671,1.6525192503121453
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,63547565,9529,2.1191753492419616e-4,0.0013343032489342365,0.15882261779206752,0.8738086285693368,-0.002403268777441689,0.0028271038472900815,1.0002119399910312,0.997599616760929,1.0028311038739806
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,37211506,5362,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,26336059,4167,0.1901045094242307,0.07058281825837207,2.693353908430566,0.007073713819121587,0.05176472771048535,0.3284442911379761,1.2093759822405288,1.0531279415421984,1.388805869378444
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,12114340,2255,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,12266427,1866,-0.11893517580787907,0.10454632064315612,-1.1376313874673396,0.2552744345741908,-0.3238421989846414,0.08597184736888328,0.8878653540507957,0.7233643810078072,1.0897756478214493
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,12909559,1779,-0.1220088990270629,0.10678966533929164,-1.1425159788582235,0.25323960802760986,-0.3313127970131598,0.08729499895903402,0.8851404915783897,0.7179805517405001,1.091218540575183
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,13580537,1833,-0.10998518226229866,0.10622383445946842,-1.0354096406138062,0.30047764534402926,-0.31818007210260146,0.09820970757800414,0.8958474096301166,0.7274717792465292,1.1031941090171422
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,12676702,1796,-0.014478651195367946,0.11020624480647465,-0.13137777465145353,0.8954764695195137,-0.23047892188746258,0.20152161949672667,0.9856256604374389,0.7941531740757924,1.223262683100507
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,60447155,9017,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,387327,30,-0.6549740380465567,0.5852180746035338,-1.1191965294138946,0.26305630573527816,-1.8019803873713571,0.49203231127824365,0.519455548492753,0.1649718563226576,1.635636967872606
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,2347955,441,-0.01018744232677677,0.16401874302942734,-0.06211145225609365,0.9504740770271007,-0.3316582714539843,0.3112833868004308,0.9898642738961337,0.71773255065235,1.3651760392437928
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,152380,20,-0.12751999545315937,0.7084340940685514,-0.1800026234209162,0.8571505086480786,-1.5160253052477806,1.2609853143414618,0.8802758141444358,0.21958292985962619,3.52889684759655
ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,212748,21,-0.5303500989259091,0.6943973459674172,-0.7637559417613247,0.44501269672452237,-1.8913438879822462,0.8306436901304279,0.5883989357789139,0.15086892160740895,2.2947954021085577
bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,51689157,8070,0,NA,NA,NA,NA,NA,NA,NA,NA
bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),8705572,985,-0.25995246971224484,0.108545552033795,-2.3948698481104986,0.016626265873940997,-0.4726978423805014,-0.04720709704398826,0.7710882349782796,0.6233183831251151,0.9538898293692272
bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),2418889,393,-0.053352715858024646,0.19503755953032692,-0.27355098159813,0.7844297084649977,-0.4356193081700521,0.32891387645400283,0.9480455627987829,0.6468639348826966,1.3894581853685342
bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),733947,81,-0.5005589119179871,0.3707627415787934,-1.3500787856581586,0.176990712406741,-1.2272405322217532,0.22612270838577908,0.60619175721544,0.2931002635097792,1.2537294989626737
heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,63547565,9529,0.3456269054408153,0.10351808548365142,3.338806971033096,8.413900900512185e-4,0.14273518614432,0.5485186247373106,1.4128753813520492,1.1534243184786939,1.730687320572193
other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,63547565,9529,-0.2519184448779276,0.10657058217767683,-2.3638647714049603,0.0180854127008224,-0.4607929477576403,-0.043043941998214874,0.7773081289433296,0.6307832689682318,0.9578692984512399
dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,63547565,9529,-0.030610651811314733,0.5834048913532295,-0.05246896669020409,0.9581550222549958,-1.1740632272681475,1.112841923645518,0.9698531101262917,0.3091084084305815,3.042994074465241
diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,63547565,9529,-0.005974226701256693,0.126727596908512,-0.04714227087861253,0.9623998374810645,-0.2543557524892497,0.2424072990867363,0.9940435835060265,0.7754158968368998,1.2743131136984458
chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,63547565,9529,-0.07407368691517123,0.3729999485425355,-0.19858900035940394,0.8425842586784508,-0.8051401522938341,0.6569927784634916,0.9286032654101322,0.4470252705516978,1.9289827249948193
current_copd,current_copd,COPD,integer,continuous,NA,NA,NA,NA,COPD,63547565,9529,0.035027598617465676,0.12754085822261066,0.27463825401212427,0.7835941735482364,-0.21494789005618037,0.28500308729111173,1.0356482908662172,0.8065834701015417,1.329766133490301
other_resp_conditions,other_resp_conditions,Other respiratory conditions,integer,continuous,NA,NA,NA,NA,Other respiratory conditions,63547565,9529,0.1316414360796739,0.12813176589075678,1.0273911013753563,0.3042363399619547,-0.1194922103417271,0.38277508250107495,1.140699232341051,0.8873709201083573,1.4663481856094331
