variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
age,Age,continuous,NA,label,Age,3683853,age,integer,NA,NA,NA,NA,3683853,92260,0.2729421532979431,0.02753866212214986,9.911235051553597,1.3138242422270154,1.244790655214575,1.3866862931790267,0.218967367356112,0.32691693923977416,"0.22, 0.33",3.7201861479724885e-23
I(age * age),Age-squared,continuous,NA,label,Age-squared,3683853,I(age * age),integer,NA,NA,NA,NA,3683853,92260,-0.0017052728033911406,1.5844356520830488e-4,-10.762651049597551,0.9982961803481519,0.9979862139087392,0.9986062430606315,-0.0020158164847815414,-0.0013947291220007395,"0.00, 0.00",5.166220061675457e-27
sex,Sex,dichotomous,NA,label,Sex,3683853,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,3683853,sexFemale,factor,2,FALSE,contr.treatment,treatment,2181808,53210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,3683853,sexMale,factor,2,FALSE,contr.treatment,treatment,1502045,39050,0.08487849747096392,0.0071602477425550095,11.854128589226232,1.088584792857356,1.0734144792059055,1.1039695049734644,0.07084466977517187,0.09891232516675597,"0.07, 0.10",2.0484411241429536e-32
imd,Deprivation,categorical,NA,label,Deprivation,3683853,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,3683853,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,515216,11645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,3683853,imd2,factor,5,FALSE,contr.treatment,treatment,648096,15369,0.08226030674080032,0.013198739377868661,6.232436627904971,1.085738398071905,1.058011552875814,1.114191868551471,0.05639125291884715,0.10812936056275349,"0.06, 0.11",4.592353399723512e-10
imd,Deprivation,categorical,FALSE,level,3,3683853,imd3,factor,5,FALSE,contr.treatment,treatment,843447,21057,0.1489258824893471,0.012504210186056823,11.910059113962365,1.1605869662043882,1.1324892441261039,1.189381809239965,0.12441808086955684,0.17343368410913734,"0.12, 0.17",1.0490286416079928e-32
imd,Deprivation,categorical,FALSE,level,4,3683853,imd4,factor,5,FALSE,contr.treatment,treatment,846980,21987,0.2010906216344565,0.012471569572569483,16.12392253151071,1.2227355730988974,1.1932095704367502,1.2529921974848426,0.17664679444153475,0.22553444882737828,"0.18, 0.23",1.7325442051093392e-58
