variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
age,Age,continuous,NA,label,Age,7559813,age,integer,NA,NA,NA,NA,7559813,1561,0.25028395686326754,0.15972803909071326,1.5669381424079556,1.284390076288768,0.9391526493900004,1.7565385873537753,-0.06277724707573623,0.5633451608022713,"-0.06, 0.56",0.1171291510542169
I(age * age),Age-squared,continuous,NA,label,Age-squared,7559813,I(age * age),integer,NA,NA,NA,NA,7559813,1561,-9.112293844815067e-4,9.02244476852759e-4,-1.0099583958220384,0.9990891856589379,0.9973239908486297,1.0008575047425483,-0.0026795960643630963,8.571372954000829e-4,"0.00, 0.00",0.31251522311429814
sex,Sex,dichotomous,NA,label,Sex,7559813,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,7559813,sexFemale,factor,2,FALSE,contr.treatment,treatment,4378354,796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,7559813,sexMale,factor,2,FALSE,contr.treatment,treatment,3181459,765,0.374745401388265,0.05256918894637433,7.128612955595371,1.4546210229765528,1.3122086164954396,1.6124892748657749,0.27171168435689025,0.47777911841963977,"0.27, 0.48",1.0138537961914312e-12
imd,Deprivation,categorical,NA,label,Deprivation,7559813,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,7559813,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,990144,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,7559813,imd2,factor,5,FALSE,contr.treatment,treatment,1281608,292,-0.02286168117739701,0.09066782486992932,-0.2521476743287272,0.9773976669183779,0.8182663759007818,1.167475809140816,-0.20056735247904345,0.15484399012424943,"-0.20, 0.15",0.8009269213314152
imd,Deprivation,categorical,FALSE,level,3,7559813,imd3,factor,5,FALSE,contr.treatment,treatment,1733382,347,-0.09770457375290237,0.08937497919221599,-1.0931982825167676,0.906916791205536,0.7611869299059013,1.0805467538338103,-0.2728763140886624,0.077467166582857655,"-0.27, 0.08",0.2743067509685238
imd,Deprivation,categorical,FALSE,level,4,7559813,imd4,factor,5,FALSE,contr.treatment,treatment,1766598,364,-0.03352716558818152,0.0878841624474467,-0.381492690542852,0.9670286409727606,0.8140146148361215,1.1488054089174908,-0.20577695879664454,0.13872262762028148,"-0.21, 0.14",0.7028376939835974
imd,Deprivation,categorical,FALSE,level,5 least deprived,7559813,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,1788081,322,-0.13732324235550583,0.09085484561574478,-1.5114575499505143,0.8716884139715506,0.7295003234866223,1.0415906156430532,-0.3153954675833124,0.04074898287230072,"-0.32, 0.04",0.13067191623881608
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,7559813,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,7559813,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,7212963,1495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,7559813,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,77934,15,-0.46431665363075214,0.2758711990418219,-1.683092164906863,0.6285644857242753,0.3660394120708149,1.0793736949762855,-1.0050142681246035,0.07638096086309931,"-1.0, 0.08",0.09235725101501907
