term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,37604507.94506628,544783.1502147748,-0.5990662277620922,0.15157964670052645,-3.9521547965186774,7.745061077063536e-5,-0.8961568760844296,-0.3019755794397547,0.549324340500969,0.4081351636091502,0.7393561201597462
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,37604507.94506628,544783.1502147748,0.005258356526158877,0.0010217540412936132,5.146401495511997,2.655307940870385e-7,0.003255755404165145,0.00726095764815261,1.0052722059472605,1.0032610611322794,1.007287382318557
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,20002389.871404424,288781.9578672791,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,17602118.073661268,256001.19234749573,0.005556638108879622,0.01320994995069714,0.42064036045695824,0.6740177170865933,-0.020334388032063427,0.03144766424982267,1.0055721048568529,0.9798709613958811,1.0319473664427872
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,7770990.265456011,95905.32250244546,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,7498810.160436092,106919.24424786288,0.12775209042196073,0.02228240992977615,5.733315688230143,9.848607926188257e-9,0.0840793694708418,0.17142481137307966,1.1362712752446522,1.0877152217644568,1.1869948908609618
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,7452587.503366952,104633.26111796312,0.08851659089829113,0.022257866719232217,3.9768676852488807,6.982899319761405e-5,0.0448919737559033,0.13214120804067897,1.0925523788855092,1.0459148675509704,1.1412694643144217
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,8173947.331617994,121138.14373608926,0.15326303687780074,0.021625355456947503,7.087191569309556,1.3686087499328304e-12,0.11087811902930692,0.19564795472629457,1.165631542703842,1.1172587259776607,1.2160987081637753
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,6708172.684188906,116187.17861041409,0.34394773095019204,0.021964928559181293,15.658950586771775,2.886203169094572e-55,0.3008972620512015,0.3869981998491826,1.4105049078295757,1.3510705281926898,1.47255384045175
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,35294204.229532965,524039.296658586,0,NA,NA,NA,NA,NA,NA,NA,NA
