variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,9857097,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,9857097,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,93145807.96520251,701146.7510223051,-1.9738786899060627,0.0947415946500348,-20.834341000880944,0.13891699397045548,0.11537485957729952,0.16726287931781378,-2.159568803258024,-1.788188576554102,"-2.2, -1.8",2.1140421215841356e-96
"age, degree = 2",Age,continuous,NA,level,Age²,9857097,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,93145807.96520251,701146.7510223051,0.014581213700625902,6.386268124705473e-4,22.832135162346272,1.014688038175779,1.013418762351425,1.0159589037290568,0.013329528148622014,0.01583289925262979,"0.01, 0.02",2.1994738682759955e-115
sex,Sex,dichotomous,NA,label,Sex,9857097,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,9857097,sexFemale,factor,2,FALSE,contr.treatment,treatment,49320551.0013466,372607.2722118959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,9857097,sexMale,factor,2,FALSE,contr.treatment,treatment,43825256.96384673,328539.4788104089,-7.302102672561008e-4,0.00828982750433176,-0.08808509789552767,0.9992700562713808,0.9831653399758951,1.0156385754862862,-0.016977973613795907,0.015517553079283705,"-0.02, 0.02",0.9298090404938198
imd,Deprivation,categorical,NA,label,Deprivation,9857097,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,9857097,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,16934963.900557347,118538.45088289963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,9857097,imd2,factor,5,FALSE,contr.treatment,treatment,17901481.39223948,130364.39586431228,0.0669446029154539,0.014321403641930108,4.674444250663667,1.0692362439633074,1.0396406946743255,1.0996742925332463,0.038875167569210126,0.09501403826169767,"0.04, 0.10",2.947506861492961e-6
imd,Deprivation,categorical,FALSE,level,3,9857097,imd3,factor,5,FALSE,contr.treatment,treatment,19197480.41775061,139835.35241635688,0.06506270544947872,0.014030322368236162,4.637292268977149,1.0672259431685462,1.0382782152294743,1.0969807485754328,0.037563778916249124,0.09256163198270831,"0.04, 0.09",3.530030922473261e-6
imd,Deprivation,categorical,FALSE,level,4,9857097,imd4,factor,5,FALSE,contr.treatment,treatment,20499676.27523199,158513.26524163567,0.1459672675957131,0.013671446102182447,10.676797941105262,1.157158310857239,1.1265633614687303,1.1885841508641546,0.119171725618855,0.1727628095725712,"0.12, 0.17",1.3070244114707356e-26
imd,Deprivation,categorical,FALSE,level,5 least deprived,9857097,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,18612205.979414187,153895.28661710036,0.2416627818246251,0.01387562929596785,17.416347516206017,1.2733647186800023,1.2392012863165107,1.308469999735666,0.21446704814169926,0.26885851550755097,"0.21, 0.27",6.201153242939066e-68
ethnicity_combined,Ethnicity,categorical,NA,label,Ethnicity,9857097,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combined,Ethnicity,categorical,TRUE,level,White,9857097,ethnicity_combinedWhite,factor,5,FALSE,contr.treatment,treatment,89238743.96083315,677612.8599442382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combined,Ethnicity,categorical,FALSE,level,Black,9857097,ethnicity_combinedBlack,factor,5,FALSE,contr.treatment,treatment,466010.86194237927,2420.9888011152416,-0.7514609844618988,0.07557278120986127,-9.94354015336732,0.47167693642916164,0.4067400831646947,0.5469810858771804,-0.8995809138447521,-0.6033410550790455,"-0.90, -0.60",2.690904050545085e-23
ethnicity_combined,Ethnicity,categorical,FALSE,level,South Asian,9857097,ethnicity_combinedSouth Asian,factor,5,FALSE,contr.treatment,treatment,2758161.2901022322,17050.921096654274,-0.42634785871813774,0.030530683069615597,-13.964569929404654,0.6528891894179253,0.6149668605217392,0.6931500232340193,-0.4861868979579911,-0.3665088194782844,"-0.49, -0.37",2.56448800942102e-44
ethnicity_combined,Ethnicity,categorical,FALSE,level,Mixed,9857097,ethnicity_combinedMixed,factor,5,FALSE,contr.treatment,treatment,223257.9701208178,1351.9937267657992,-0.4186406092125122,0.09842935256216563,-4.253209010473871,0.6579406105766856,0.5425046646040808,0.7979394008749058,-0.6115585952559521,-0.22572262316907235,"-0.61, -0.23",2.107287182596659e-5
ethnicity_combined,Ethnicity,categorical,FALSE,level,Other,9857097,ethnicity_combinedOther,factor,5,FALSE,contr.treatment,treatment,459633.88220260234,2709.9874535315985,-0.40044563011508366,0.06859255436945555,-5.838033497895264,0.6700213977846511,0.5857369000278044,0.7664339970180936,-0.534884566286822,-0.2660066939433453,"-0.53, -0.27",5.282053928579337e-9
bmi,Body Mass Index,categorical,NA,label,Body Mass Index,9857097,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,TRUE,level,Not obese,9857097,bmiNot obese,factor,4,FALSE,contr.treatment,treatment,67958679.2082237,513840.61900557636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,FALSE,level,Obese I (30-34.9),9857097,bmiObese I (30-34.9),factor,4,FALSE,contr.treatment,treatment,16461189.977601968,126028.41589219331,0.04202978683541496,0.010798605597743682,3.892149449758299,1.0429255437396185,1.0210841028233257,1.065234182744669,0.020864908780584723,0.0631946648902452,"0.02, 0.06",9.936000495212329e-5
bmi,Body Mass Index,categorical,FALSE,level,Obese II (35-39.9),9857097,bmiObese II (35-39.9),factor,4,FALSE,contr.treatment,treatment,5946149.566960932,42785.80176579925,-0.01799849108647524,0.029882248285269482,-0.6023138190491387,0.9821625143554841,0.9262912013213817,1.0414038298420567,-0.0765666215026872,0.040569639329736715,"-0.08, 0.04",0.5469652639143199
bmi,Body Mass Index,categorical,FALSE,level,Obese III (40+),9857097,bmiObese III (40+),factor,4,FALSE,contr.treatment,treatment,2779789.212407065,18491.91435873606,-0.09522855644615189,0.03550993458837616,-2.6817440682451736,0.9091651151722272,0.8480406149637488,0.9746953059335053,-0.16482674933274227,-0.025630363559561484,"-0.16, -0.03",0.00732394672880637
heart_failure,Heart failure,continuous,NA,label,Heart failure,9857097,heart_failure,integer,NA,NA,NA,NA,93145807.96520251,701146.7510223051,-0.03281862073772857,0.0227047591378615,-1.4454511734062672,0.9677140669354047,0.9255944206639176,1.0117503891963202,-0.0773191309255938,0.011681889450136651,"-0.08, 0.01",0.14833119832835812
other_heart_disease,Other heart disease,continuous,NA,label,Other heart disease,9857097,other_heart_disease,integer,NA,NA,NA,NA,93145807.96520251,701146.7510223051,0.022376562163094048,0.024855904205323902,0.9002513840675809,1.0226287952868314,0.9740037600924571,1.0736813303991006,-0.02634011488251846,0.07109323920870655,"-0.03, 0.07",0.36798648664238093
dialysis,Dialysis,continuous,NA,label,Dialysis,9857097,dialysis,integer,NA,NA,NA,NA,93145807.96520251,701146.7510223051,0.03290236518072111,0.10043786598733231,0.3275892499037256,1.033449633647221,0.848782563148167,1.2582941634948943,-0.16395223483851068,0.22975696519995287,"-0.16, 0.23",0.7432222511512392
