term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,37604507.94506628,804748.3152015193,0.4351313996771897,0.13493792949306563,3.2246782006504024,0.0012611434065068372,0.17065791772237598,0.6996048816320035,1.5451660799367084,1.1860849409777339,2.0129571939585023
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,37604507.94506628,804748.3152015193,-0.0021743333658443397,9.153720242279126e-4,-2.3753548374807734,0.017532086975666304,-0.003968429565786574,-3.802371659021057e-4,0.9978280287846042,0.996039434245057,0.9996198351150875
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,20002389.871404424,432020.9459447965,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,17602118.073661268,372727.36925672326,-0.022634093008865135,0.010971237159598649,-2.063039261626274,0.03910889809313288,-0.044137322707526,-0.0011308633102042678,0.9776201363780673,0.9568225549871078,0.9988697758747426
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,7770990.265456011,153888.91336707355,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,7498810.160436092,159689.8719715335,0.11493696050754781,0.01813316531815243,6.338494051697016,2.3202179685075794e-10,0.07939660955825827,0.15047731145683735,1.1218027174689413,1.0826336197745954,1.1623889318924987
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,7452587.503366952,166658.82306241937,0.1817995384657239,0.017934980305503022,10.136589802105442,3.801389572959233e-24,0.14664762300350279,0.216951453927945,1.1993737414795576,1.1579458576471795,1.24228379267537
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,8173947.331617994,181395.7180141482,0.1923019942473237,0.017674803135633927,10.880007702016567,1.435508359451674e-27,0.1576600166676456,0.2269439718270018,1.212036489748732,1.170768085401151,1.2547595640848717
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,6708172.684188906,143114.98878634514,0.2069699164684893,0.018784571410647415,11.018080314101562,3.126557368214777e-28,0.17015283303859963,0.243786999898379,1.22994557011787,1.1854860189063035,1.276072497968562
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,35294204.229532965,766452.5856901852,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,248380.25699258567,3200.9774592778463,-0.8406639856182134,0.09161111823745946,-9.176440608869994,4.455761580072186e-20,-1.0202184779470744,-0.6611094932893524,0.43142396899483093,0.3605161667362666,0.5162782094025
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1765733.54476247,29789.78947816102,-0.5106952706223011,0.03405408418435613,-14.996593884527538,7.728487160626137e-51,-0.5774400491501342,-0.4439504920944681,0.6000782169840179,0.5613335150357505,0.6414971792229155
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,110155.22411715506,1948.9862487418309,-0.42082364432878216,0.1315946651193473,-3.197877694715998,0.0013844298348511179,-0.6787444485203121,-0.1629028401372522,0.6565058697339863,0.5072534755650875,0.8496737385880652
