stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",(Intercept),-10.765525852133262,-11.25017345556074,-10.280878248705784,0.24727372913498213,-43.53687668234486,0,2.1115021483364326e-5,1.3005041661622203e-5,3.4282407072837015e-5
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw1-3,-4.779000047209326,-5.520448560501306,-4.0375515339173464,0.37829700909834624,-12.632931089251421,1.3900229969661524e-36,0.008404398769092119,0.004004051479870478,0.017640612021352427
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw4-7,-4.893167467459929,-5.51471410559634,-4.271620829323517,0.31712145888347554,-15.429947518177554,1.0295389803421187e-53,0.007497636304898157,0.004027078493101836,0.013959139424975033
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw8-14,-4.488290066314853,-4.833348515761476,-4.14323161686823,0.17605346433322255,-25.493903703137075,2.3032976297853723e-143,0.011239846779631881,0.007959822998348347,0.015871478003444968
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw15-21,-4.465637645683088,-4.778255430483215,-4.153019860882962,0.15950180067900024,-27.997412108658576,1.7470322086250648e-172,0.011497362178765604,0.008410659155493449,0.015716881950134654
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw22-28,-5.129842537575697,-5.554749828085463,-4.704935247065931,0.2167934175634756,-23.662353752386025,8.807504880872133e-124,0.0059174921829902565,0.0038690362727348687,0.009050500245374763
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw29-35,-5.289427280046553,-5.75835902241442,-4.820495537678686,0.2392552853352107,-22.107880595556143,2.654447949659173e-108,0.005044648603419293,0.0031562867469371817,0.008062790732393086
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw36+,-5.64983864435435,-5.971776976928088,-5.3279003117806125,0.16425726957900552,-34.396277612765594,2.8662344224519117e-259,0.0035180843918953004,0.0025497066212314527,0.004854251734468001
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)1",3.898073528629903,3.417997679798457,4.37814937746135,0.24494115841832986,15.914326337807488,5.040663091225493e-57,49.307368316330866,30.508266503690162,79.69041997152605
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)2",5.254395912470597,4.6819953043489475,5.826796520592246,0.2920464930155206,17.991641872554023,2.265450450500553e-72,191.40582505130132,107.98532133787545,339.27009161678865
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)3",3.4409847568718503,2.955921125087121,3.9260483886565796,0.2474859924013143,13.903755616568692,6.010307762293931e-44,31.21768486635825,19.219418056904626,50.70621001790142
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)4",3.9568240671237795,2.875253947535404,5.038394186712155,0.5518316296215965,7.1703466324267495,7.480810962657489e-13,52.29098927988041,17.729926020830213,154.22216407762156
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)5",1.9245422723351062,1.3125351079955427,2.5365494366746697,0.3122542909803436,6.16338134631513,7.120774061579956e-10,6.852011592725198,3.7155811822588567,12.635994360994582
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionNorth East and Yorkshire,-2.3461200279435945,-3.074376618917211,-1.6178634369699785,0.37156631280881247,-6.314135450569704,2.716759167916484e-10,0.09573991068172362,0.046218431098836076,0.19832197414367111
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionEast of England,-1.6287003789158376,-2.325403973627115,-0.9319967842045602,0.355467549509474,-4.581853902454264,4.608718403041686e-6,0.19618437386815024,0.09774395009658002,0.39376665780345643
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionSouth East,-0.2501817683099253,-1.308801812525511,0.8084382759056605,0.5401221923289642,-0.4631947582660162,0.6432247731074354,0.7786592346341973,0.2701435451580096,2.2444001144890477
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",regionSouth West,1.1132393001686938,0.1361182460849164,2.0903603542524714,0.4985403108379459,2.2329975650265124,0.02554910494397759,3.0442035291591316,1.1458173740031952,8.087829122862534
