variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,5340890,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,5340890,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,5340890,92554,-0.9932584903241465,0.09839481236043476,-10.094622536457447,0.370367882484703,0.30540736248303346,0.4491455846413107,-1.186108778816175,-0.8004082018321178,"-1.2, -0.80",5.8355142170540105e-24
"age, degree = 2",Age,continuous,NA,level,Age²,5340890,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,5340890,92554,0.007752406037169196,6.680557923761628e-4,11.604429039669252,1.0077825337405928,1.0064638417814455,1.0091029534801241,0.006443040744448549,0.009061771329889843,"0.01, 0.01",3.9129052486954724e-31
sex,Sex,dichotomous,NA,label,Sex,5340890,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,5340890,sexFemale,factor,2,FALSE,contr.treatment,treatment,2805215,48569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,5340890,sexMale,factor,2,FALSE,contr.treatment,treatment,2535675,43985,0.015907978389697302,0.007667620984612313,2.0746954526863113,1.016035183910334,1.000880104477611,1.0314197378141599,8.79717412753625e-4,0.03093623936664098,"0.00, 0.03",0.03801476910033625
imd,Deprivation,categorical,NA,label,Deprivation,5340890,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,5340890,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,731809,11852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,5340890,imd2,factor,5,FALSE,contr.treatment,treatment,923621,15582,0.09251070081717598,0.015084350684704987,6.132892475841115,1.0969248794900923,1.0649692406707312,1.1298393843624392,0.06294591674498211,0.12207548488936985,"0.06, 0.12",8.629547649735314e-10
imd,Deprivation,categorical,FALSE,level,3,5340890,imd3,factor,5,FALSE,contr.treatment,treatment,1223294,21157,0.12460829368466224,0.01427068881858824,8.731764476733183,1.132704678581853,1.1014618560518477,1.1648336997162665,0.09663825756565084,0.15257832980367364,"0.10, 0.15",2.5072991837886183e-18
imd,Deprivation,categorical,FALSE,level,4,5340890,imd4,factor,5,FALSE,contr.treatment,treatment,1237446,21916,0.20379535013588984,0.014171408253574358,14.380740889635153,1.2260472173836396,1.1924617888199232,1.2605785722842704,0.17601990034867043,0.23157079992310925,"0.18, 0.23",6.83588215953613e-47
imd,Deprivation,categorical,FALSE,level,5 least deprived,5340890,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,1224720,22047,0.23943855742971398,0.014218907132686365,16.839448713979827,1.2705356172536373,1.2356164700249426,1.3064415972680383,0.21157001155012903,0.26730710330929897,"0.21, 0.27",1.2539929232841517e-63
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,5340890,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,5340890,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,5082386,89143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,5340890,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,47932,476,-1.058682229430371,0.06051358191719648,-17.49495230474069,0.34691266054636144,0.3081136191885873,0.3905974502662061,-1.1772866705635905,-0.9400777882971517,"-1.2, -0.94",1.5654347393219764e-68
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,5340890,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,148266,2139,-0.413916874361799,0.031118004273192564,-13.301523797217895,0.6610558996756171,0.6219428683381076,0.7026286894544393,-0.4749070420080199,-0.35292670671557813,"-0.47, -0.35",2.2679852615757425e-40
ethnicity,Ethnicity,categorical,FALSE,level,Mixed,5340890,ethnicityMixed,factor,5,FALSE,contr.treatment,treatment,16968,219,-0.5611724265605692,0.0866597387871299,-6.475584099543935,0.5705397556047703,0.4814165412556575,0.676162085906984,-0.7310223934929926,-0.3913224596281458,"-0.73, -0.39",9.44458645214238e-11
ethnicity,Ethnicity,categorical,FALSE,level,Other,5340890,ethnicityOther,factor,5,FALSE,contr.treatment,treatment,45338,577,-0.5463366398107508,0.05611678191484377,-9.735708662692153,0.5790672614719928,0.5187550298996537,0.6463915990820105,-0.6563235112921332,-0.43634976832936834,"-0.66, -0.44",2.1233248050944093e-22
bmi,Body Mass Index,categorical,NA,label,Body Mass Index,5340890,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,TRUE,level,Not obese,5340890,bmiNot obese,factor,4,FALSE,contr.treatment,treatment,3987680,68911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,FALSE,level,Obese I (30-34.9),5340890,bmiObese I (30-34.9),factor,4,FALSE,contr.treatment,treatment,897973,15829,0.03386224230539967,0.010056006623908932,3.3673647573868513,1.0344420945541257,1.0142534569652686,1.0550325854321139,0.014152831494241947,0.0535716531165574,"0.01, 0.05",7.589023908443014e-4
bmi,Body Mass Index,categorical,FALSE,level,Obese II (35-39.9),5340890,bmiObese II (35-39.9),factor,4,FALSE,contr.treatment,treatment,317351,5513,0.0064913275155412155,0.015915461384702623,0.4078629804461999,1.0065124418439473,0.975600203943892,1.038404144947194,-0.024702403595813896,0.03768505862689633,"-0.02, 0.04",0.6833742724859828
bmi,Body Mass Index,categorical,FALSE,level,Obese III (40+),5340890,bmiObese III (40+),factor,4,FALSE,contr.treatment,treatment,137886,2301,-0.07812842013125429,0.023359339096605092,-3.3446331597030934,0.9248456501172824,0.8834576846845693,0.9681725467657797,-0.12391188346325865,-0.03234495679924992,"-0.12, -0.03",8.239146782913184e-4
chronic_cardiac_disease,Chronic cardiac disease,continuous,NA,label,Chronic cardiac disease,5340890,chronic_cardiac_disease,integer,NA,NA,NA,NA,5340890,92554,-0.05250046067437323,0.03928712141145939,-1.3363274983811804,0.9488538839430323,0.8785330038073984,1.0248034953404621,-0.12950180369708603,0.024500882348339574,"-0.13, 0.02",0.18144225231479863
heart_failure,Heart failure,continuous,NA,label,Heart failure,5340890,heart_failure,integer,NA,NA,NA,NA,5340890,92554,-0.011129510862163676,0.02666256844114527,-0.4174208080039575,0.98893219302036,0.9385799994727625,1.0419856410124149,-0.06338718474214264,0.04112816301781529,"-0.06, 0.04",0.6763706376187335
other_heart_disease,Other heart disease,continuous,NA,label,Other heart disease,5340890,other_heart_disease,integer,NA,NA,NA,NA,5340890,92554,0.05658451843628973,0.03770657752445783,1.500653789105813,1.058216049786505,0.9828300965911142,1.139384326863601,-0.01731901549191507,0.1304880523644945,"-0.02, 0.13",0.13344513117805754
dialysis,Dialysis,continuous,NA,label,Dialysis,5340890,dialysis,integer,NA,NA,NA,NA,5340890,92554,-0.040490273309679935,0.08871556943076736,-0.45640549420446536,0.9603185051866946,0.8070500488272544,1.1426944744555774,-0.21436959426194652,0.13338904764258663,"-0.21, 0.13",0.6480984156108381
diabetes,Diabetes,continuous,NA,label,Diabetes,5340890,diabetes,integer,NA,NA,NA,NA,5340890,92554,0.011802113906411798,0.00969330705116385,1.217552878921209,1.01187203364892,0.9928294134132202,1.0312798942577817,-0.007196418804957498,0.03080064661778109,"-0.01, 0.03",0.22339393023570173
chronic_liver_disease,Chronic liver disease,continuous,NA,label,Chronic liver disease,5340890,chronic_liver_disease,integer,NA,NA,NA,NA,5340890,92554,-0.05774113185821677,0.03700016589633765,-1.5605641342254657,0.9438942599661863,0.8778670465463869,1.014887593175007,-0.1302601244370457,0.014777860720612178,"-0.13, 0.01",0.11862662669226247
