term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,37313760.22776404,1344069.0942049585,-0.19906627116300704,0.11331667620098304,-1.756725292665089,0.07896464424692998,-0.42116287536472086,0.023030333038706746,0.8194955826079895,0.6562832003380168,1.023297578801524
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,37313760.22776404,1344069.0942049585,0.0023407469959162834,7.696533784259766e-4,3.0413002288164592,0.002355588210999251,8.322540936217925e-4,0.003849239898210774,1.002343488682947,1.0008326005131563,1.003856657736734
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,19842449.926694807,717795.9820291173,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,17471310.301069226,626273.1121758417,-0.012316747929470864,0.008986580962903617,-1.3705710748408202,0.17050870499619758,-0.02993012296091523,0.005296627101973501,0.9877587927537272,0.9705133477782868,1.0053106790296216
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,7667846.166856258,247773.64894222017,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,7457541.455357167,265571.62352138304,0.12521066853740667,0.015514037198140289,8.07079852511995,6.983988112035572e-16,0.09480371437423703,0.15561762270057633,1.1333871969411269,1.0994430290820667,1.1683793559203874
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,7385005.558206348,270069.61706665147,0.1545287598505778,0.015064487246565447,10.257817429916761,1.0914573348256085e-24,0.12500290740174655,0.18405461229940903,1.1671078434220097,1.133151747589407,1.2020814697368674
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,8129647.491213631,301959.5716560509,0.1883129663442344,0.01470064752486304,12.80984160906809,1.4442907083521177e-37,0.15950022664608496,0.21712570604238382,1.207211272732594,1.1729245280594502,1.2425002821143003
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,6673719.556130594,258694.6330186533,0.2831604674260751,0.01519402329867272,18.636305990843827,1.631239055847144e-77,0.2533807289804141,0.3129402058717361,1.3273181360538617,1.2883737046756338,1.3674397637144022
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,35042914.422458075,1285596.1767800266,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,242060.66042993628,4922.993061874431,-0.8732204359055143,0.08214608827917712,-10.630091513765525,2.1590052088587677e-26,-1.0342238104035493,-0.7122170614074794,0.41760451282220556,0.3555022109805718,0.4905553994965232
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1734652.5584053677,45563.93565172885,-0.5485150055353629,0.030572879075199295,-17.941228373886386,5.619896955448449e-72,-0.6084367474264518,-0.4885932636442741,0.577807214117614,0.5442009279741898,0.6134888044553142
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,109726.84562670608,2759.996104413103,-0.5788575715828544,0.12326843469031254,-4.695910782327358,2.654213803841652e-6,-0.8204592640064947,-0.3372558791592141,0.5605383758828869,0.44022942654133096,0.7137261888783021
ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,184405.74084394902,5225.992606915378,-0.39442156536195633,0.07870688163971341,-5.011271659414107,5.407151777565866e-7,-0.5486842187112514,-0.24015891201266124,0.6740698318424284,0.577709449795601,0.7865028663817775
bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,27534731.037306763,989924.595967925,0,NA,NA,NA,NA,NA,NA,NA,NA
bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),6433351.909804387,235395.66637283892,0.03674300430699299,0.01183993916994189,3.103310226480946,0.001913689234262467,0.01353714995476183,0.05994885865922415,1.0374263724663473,1.0136291920293794,1.061782244189244
bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),2282213.779202684,82305.88344517743,-0.01695923447082313,0.03291656861901717,-0.5152187844095367,0.6064001440835836,-0.08147452345873812,0.047556054517091856,0.9831837638243898,0.921756192714432,1.0487049841252003
bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),1063463.5014501817,36442.94841901729,-0.06570134365846182,0.03922679657869039,-1.674909739995274,0.09395194231207456,-0.14258445218157398,0.011181764864650334,0.9364104874642876,0.867114321503839,1.0112445144630478
heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,37313760.22776404,1344069.0942049585,-0.06771019250740755,0.02602116774401663,-2.6021196732409133,0.00926495156050249,-0.1187107441213555,-0.016709640893459596,0.9345312684997926,0.8880646415319874,0.9834291908044334
other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,37313760.22776404,1344069.0942049585,-0.011070245674012592,0.02839489866900737,-0.3898674125608206,0.6966345919562964,-0.06672322440993134,0.04458273306190616,0.9889908040096265,0.9354540763639475,1.0455914781166307
dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,37313760.22776404,1344069.0942049585,0.048628071618379544,0.14647843140353983,0.3319811056988448,0.7399035261630473,-0.2384643784444793,0.3357205216812384,1.049829816614497,0.7878367517278988,1.3989479945376857
diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,37313760.22776404,1344069.0942049585,-0.022900614363184763,0.0296890890406763,-0.7713478285510609,0.4405007899068963,-0.08109015961671312,0.0352889308903436,0.9773596144541798,0.9221105505628835,1.0359189745556228
chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,37313760.22776404,1344069.0942049585,-0.040705165419690804,0.05431515537628657,-0.7494255542065936,0.4536007535364811,-0.14716091377190954,0.06575058293252795,0.9601121624883355,0.8631550727022871,1.0679603164146305
current_copd,current_copd,COPD,integer,continuous,NA,NA,NA,NA,COPD,37313760.22776404,1344069.0942049585,-0.0702240417448218,0.030011549973036865,-2.3399005318923165,0.01928887634027118,-0.12904559881219807,-0.011402484677445528,0.9321849481665436,0.8789338862905914,0.9886622772682185
other_resp_conditions,other_resp_conditions,Other respiratory conditions,integer,continuous,NA,NA,NA,NA,Other respiratory conditions,37313760.22776404,1344069.0942049585,-0.08066121484645701,0.02942168953489429,-2.7415561825840205,0.006114890228590909,-0.13832666669916882,-0.0229957629937452,0.9225061699045033,0.8708141792844188,0.9772666244493055
lung_cancer,lung_cancer,Lung Cancer,integer,continuous,NA,NA,NA,NA,Lung Cancer,37313760.22776404,1344069.0942049585,-0.07884886336100116,0.06294145852054184,-1.2527333368874463,0.21030276941167553,-0.20221185519568485,0.044514128473682524,0.9241795912876909,0.8169218404717717,1.045519748204353
haematological_cancer,haematological_cancer,Haematological cancer,integer,continuous,NA,NA,NA,NA,Haematological cancer,37313760.22776404,1344069.0942049585,-0.016836892114484678,0.04336395587806434,-0.3882692843297911,0.697816765293946,-0.10182868386267474,0.06815489963370538,0.9833040562010461,0.903184268455922,1.070531120514769
cancer_excl_lung_and_haem,cancer_excl_lung_and_haem,"Cancer excl. lung, haemo",integer,continuous,NA,NA,NA,NA,"Cancer excl. lung, haemo",37313760.22776404,1344069.0942049585,0.025519655323654848,0.029841470184935295,0.855174197702156,0.3924547182128509,-0.03296855148454414,0.08400786213185384,1.0258480694481127,0.9675689877188346,1.0876374449242123
any_immunosuppression,any_immunosuppression,Immunosuppressed,integer,continuous,NA,NA,NA,NA,Immunosuppressed,37313760.22776404,1344069.0942049585,-0.006613884004800489,0.03276300867810235,-0.20187047135329114,0.8400179872517884,-0.07082820103905432,0.05760043302945334,0.9934079395866072,0.9316219300596017,1.0592916531822867
dementia,dementia,Dementia,integer,continuous,NA,NA,NA,NA,Dementia,37313760.22776404,1344069.0942049585,-0.16019049944692393,0.042750928147142424,-3.7470648332024914,1.7891585490828073e-4,-0.24398077892098274,-0.07640021997286513,0.8519814715068976,0.7835026938853203,0.9264453504193094
