strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,1901863,47467,0.16099194418590726,0.04054015424843164,3.9711724627228198,7.151977971287668e-5,0.0815347019312828,0.2404491864405317,1.1746755058082614,1.084950866821171,1.2718203064704618
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,1901863,47467,-0.0010705642861649602,2.3380104998894937e-4,-4.578954141632642,4.673066281275865e-6,-0.0015288059236909497,-6.123226486389707e-4,0.9989300085633381,0.9984723621047797,0.999387864782616
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,1145118,27732,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,756745,19735,0.07472647203267214,0.010164769122904403,7.351516904037696,1.9596997646609626e-13,0.05480389064061472,0.09464905342472957,1.0775893597424742,1.0563334374877424,1.0992730013279255
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,411801,8462,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,374118,8996,0.13963000366340778,0.01621751538939547,8.609827110428453,7.317084447641134e-18,0.1078442575814686,0.17141574974534696,1.1498482804905448,1.1138742544065448,1.1869841348038739
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,376262,9627,0.20793495253384495,0.015965969321295376,13.023634728929471,8.979278232620734e-39,0.1766422276858346,0.2392276773818553,1.2311330848565731,1.1932041213525852,1.270267714890489
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,375329,10098,0.26087436946084436,0.01574031678049512,16.573641629888368,1.0807760305861027e-61,0.23002391546582246,0.29172482345586626,1.2980645786366904,1.2586301102949302,1.3387345785938771
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,364353,10284,0.36053161882305956,0.016339685336521394,22.06478346417253,6.889769582034207e-108,0.3285064240447604,0.39255681360135875,1.434091602035419,1.3888921626048643,1.4807619903127185
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,1747989,45195,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,16726,231,-0.660393029426683,0.07106519055106658,-9.292777860802788,1.5031310737093007e-20,-0.7996782434612496,-0.5211078153921164,0.5166482366223576,0.44947356191087157,0.5938622936356859
