variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,7333934,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,7333934,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,7333934,141047,0.5075169722287309,0.026481013708181417,19.165315112990992,1.6611613600308277,1.577143247159212,1.749655314461682,0.4556151390865839,0.559418805370878,"0.46, 0.56",7.211869617861278e-82
"age, degree = 2",Age,continuous,NA,level,Age²,7333934,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,7333934,141047,-0.003097311597139962,1.53684138104193e-4,-20.15374934165348,0.9969074801239971,0.9966072414833717,0.9972078092147394,-0.0033985269728192603,-0.002796096221460664,"0.00, 0.00",2.494836965154608e-90
sex,Sex,dichotomous,NA,label,Sex,7333934,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,7333934,sexFemale,factor,2,FALSE,contr.treatment,treatment,4418819,80623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,7333934,sexMale,factor,2,FALSE,contr.treatment,treatment,2915115,60424,0.12245345656661696,0.005613163695604399,21.81540806702445,1.1302665123656255,1.117899924642097,1.1427699034724914,0.11145185788390459,0.13345505524932932,"0.11, 0.13",1.6568563313880118e-105
imd,Deprivation,categorical,NA,label,Deprivation,7333934,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,7333934,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,1399825,23219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,7333934,imd2,factor,5,FALSE,contr.treatment,treatment,1344482,24837,0.1159119226159416,0.009484438268844415,12.221274400267072,1.1228969659502916,1.1022160732004544,1.1439658945266147,0.09732276519541314,0.13450108003647007,"0.10, 0.13",2.3930360362136e-34
imd,Deprivation,categorical,FALSE,level,3,7333934,imd3,factor,5,FALSE,contr.treatment,treatment,1563408,29833,0.1320735710673297,0.009139927982959348,14.450176337665912,1.1411922749125378,1.1209310576039493,1.16181972074521,0.11415964139943956,0.14998750073521983,"0.11, 0.15",2.5004488008209003e-47
imd,Deprivation,categorical,FALSE,level,4,7333934,imd4,factor,5,FALSE,contr.treatment,treatment,1528669,31529,0.21752461336060933,0.009116805490849285,23.859740517546744,1.2429960234405806,1.2209826714662035,1.2654062587421928,0.1996560029444877,0.23539322377673094,"0.20, 0.24",8.023543091006565e-126
imd,Deprivation,categorical,FALSE,level,5 least deprived,7333934,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,1497550,31629,0.2591235369543846,0.009119313868205522,28.41480627811469,1.295793873369281,1.272839218331049,1.3191624975721457,0.24125001020898515,0.27699706369978405,"0.24, 0.28",1.3271278673254967e-177
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,7333934,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,7333934,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,7015632,137708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,7333934,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,55115,520,-0.7295001903686125,0.04494636857847626,-16.230458954540605,0.4821499130476936,0.4414928499300047,0.5265510838709044,-0.8175934540182886,-0.6414069267189363,"-0.82, -0.64",3.0715422582488164e-59
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,7333934,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,211798,2177,-0.6706669206865884,0.023120181674567697,-29.007856864045536,0.5113674225249075,0.48871213487526927,0.5350729440890748,-0.7159816440847641,-0.6253521972884127,"-0.72, -0.63",5.237369156261852e-185
ethnicity,Ethnicity,categorical,FALSE,level,Mixed,7333934,ethnicityMixed,factor,5,FALSE,contr.treatment,treatment,18855,222,-0.4771398713480184,0.0690312007302696,-6.91194512481943,0.6205557252570678,0.5420275012105307,0.7104610140431815,-0.6124385385889018,-0.3418412041071349,"-0.61, -0.34",4.780527956190583e-12
ethnicity,Ethnicity,categorical,FALSE,level,Other,7333934,ethnicityOther,factor,5,FALSE,contr.treatment,treatment,32534,420,-0.37324052047457335,0.05122678621799502,-7.286042089118229,0.6884996146734089,0.6227294174153134,0.761216197835872,-0.47364317650557636,-0.27283786444357033,"-0.47, -0.27",3.191932955138831e-13
