term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,16225696.558891222,4649.971924104515,-0.31990021523475115,0.2934597831557698,-1.0900989968528214,0.2756695381514005,-0.8950708211309939,0.25527039066149154,0.726221499300144,0.4085786616132686,1.2908105968219798
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,16225696.558891222,4649.971924104515,0.0022171408232407462,0.0016593594254333522,1.3361426037410344,0.1815026670323152,-0.0010351438880157006,0.005469425534497193,1.0022196004974346,0.9989653916886032,1.0054844101489573
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,10104952.24056201,2859.9827318148195,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,6120744.3183293035,1789.9891922896948,0.10666736969805123,0.10179793177368196,1.047834350261605,0.2947149332903616,-0.09285291027903099,0.30618764967513346,1.1125641203845296,0.9113275373513428,1.3582371553969572
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,3755329.4274026854,1089.9934187685851,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,3268385.3760962496,939.994324442633,-0.04582675476686559,0.14389216130968707,-0.31847985567633874,0.7501209726415796,-0.32785020859148,0.23619669905774882,0.9552074329912074,0.7204709319786327,1.2664233899567123
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,3243579.5277664633,999.9939621730139,0.12052270837415932,0.14415511880835893,0.8360626342681821,0.40311966780594516,-0.16201613267731665,0.4030615494256353,1.1280863576820004,0.8504274847573721,1.4963989913276503
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,3157691.0431553745,849.9948678470618,-0.011359649366510126,0.14971312785382584,-0.07587610738853343,0.9395176655924297,-0.3047919879728491,0.28207268923982887,0.9887046278313187,0.7372767208673979,1.3258750933367394
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,2800711.1844707145,769.9953508732207,0.11420013996064127,0.15553313479543598,0.7342495868217555,0.46279663691558776,-0.19063920264102668,0.4190394825623092,1.1209764546182392,0.826430708384423,1.5205003868563436
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,14936436.298721282,4409.973373182991,0,NA,NA,NA,NA,NA,NA,NA,NA
