strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,3022564,49830,-0.022614929238645356,0.033233807433869576,-0.6804796375993261,0.49620081071533684,-0.08775199487816923,0.04252213640087851,0.9776388714452398,0.9159880182760952,1.0434391541054344
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,3022564,49830,9.445824489833053e-5,1.8975042690843108e-4,0.49780254219883135,0.6186232239449035,-2.7744575789329426e-4,4.663622476899553e-4,1.0000944627062187,0.9997225927266218,1.0004664710114701
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,1871497,31951,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,1151067,17879,-0.02855827850470344,0.009991080786729205,-2.858377298143398,0.004258137552159922,-0.04814043701332279,-0.008976119996084095,0.9718456547841605,0.9529999412138271,0.9910640451035845
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,664203,10040,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,576335,9209,0.0782812476074145,0.014666856351894466,5.337288763812239,9.434671894087356e-8,0.04953473739127884,0.10702775782355017,1.0814267645936828,1.050782093009563,1.1129651475407445
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,637493,10756,0.19315207018657876,0.014637040781656292,13.196114779474033,9.23781039972577e-40,0.16446399741428844,0.22184014295886909,1.2130672508567035,1.1787611303390224,1.2483718008904945
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,586609,10311,0.2710892803397491,0.014829184766903182,18.28079456834237,1.1769886690993318e-74,0.24202461227652888,0.30015394840296933,1.311392146694605,1.273825544176922,1.350066632180386
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,557924,9514,0.28688612107391165,0.015550404763585008,18.44878801777071,5.3327687257922387e-76,0.2564078877922649,0.3173643543555584,1.3322724870765348,1.2922797255787009,1.3735029225396602
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,2809054,47640,0,NA,NA,NA,NA,NA,NA,NA,NA
