variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,12053346,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,12053346,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,112479533.17591302,5962.975968511673,0.3822645900787801,0.9025227675863966,0.4235511876349277,1.4655998170067364,0.24991172346464333,8.594966229801816,-1.3866475296179703,2.1511767097755308,"-1.4, 2.2",0.6718931602558864
"age, degree = 2",Age,continuous,NA,level,Age²,12053346,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,112479533.17591302,5962.975968511673,-0.0019926884487642617,0.0060591751122361145,-0.3288712426779275,0.9980092956367558,0.9862272705302667,1.009932075435148,-0.013868453444768484,0.009883076547239961,"-0.01, 0.01",0.7422530113636597
sex,Sex,dichotomous,NA,label,Sex,12053346,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,12053346,sexFemale,factor,2,FALSE,contr.treatment,treatment,59615094.75776552,2585.9895604267062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,12053346,sexMale,factor,2,FALSE,contr.treatment,treatment,52864438.41813158,3376.986408084967,0.2986504618596884,0.08530739557773426,3.5008742189011097,1.3480383502957027,1.140482067113,1.593367792680873,0.13145103891241783,0.465849884806959,"0.13, 0.47",4.6373465881622785e-4
imd,Deprivation,categorical,NA,label,Deprivation,12053346,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,12053346,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,20243521.887802124,1552.9937362560238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,12053346,imd2,factor,5,FALSE,contr.treatment,treatment,21558058.495619193,1404.9943503485706,-0.012929537146317597,0.11972257927394697,-0.10799581185711403,0.9871536902357665,0.7806866073597013,1.2482248305011636,-0.24758148065949515,0.22172240636685997,"-0.25, 0.22",0.9139990144340542
imd,Deprivation,categorical,FALSE,level,3,12053346,imd3,factor,5,FALSE,contr.treatment,treatment,23295153.427577693,1248.9949644411172,-0.10846151603552211,0.12514893966801977,-0.866659488472183,0.8972134224820659,0.7020512088842923,1.1466285013044624,-0.3537489304882169,0.1368258984171727,"-0.35, 0.14",0.38612860847016844
imd,Deprivation,categorical,FALSE,level,4,12053346,imd4,factor,5,FALSE,contr.treatment,treatment,24908078.745431952,1076.99566041267,-0.2302287062219249,0.1313616281947516,-1.752632860797042,0.7943519085029792,0.614041498224401,1.0276096263313605,-0.48769276643417936,0.02723535399032953,"-0.49, 0.03",0.07966504692779378
imd,Deprivation,categorical,FALSE,level,5 least deprived,12053346,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,22474720.619467013,678.9972570532915,-0.5058477268812384,0.15300711408473522,-3.306040571427942,0.6029941843183941,0.4467589194871301,0.8138662049304197,-0.8057361598657306,-0.20595929389674617,"-0.81, -0.21",9.462438547161276e-4
ethnicity_combined,Ethnicity,categorical,NA,label,Ethnicity,12053346,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combined,Ethnicity,categorical,TRUE,level,White,12053346,ethnicity_combinedWhite,factor,5,FALSE,contr.treatment,treatment,107921885.46858217,5710.976951059748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combined,Ethnicity,categorical,FALSE,level,Black,12053346,ethnicity_combinedBlack,factor,5,FALSE,contr.treatment,treatment,532920.8681163148,32.99987718149066,-0.16935159778785328,0.4920552313906668,-0.3441719282390816,0.8442120281171837,0.3218202465892147,2.214571506830774,-1.1337621297180827,0.7950589341423762,"-1.1, 0.80",0.7307169921738439
ethnicity_combined,Ethnicity,categorical,FALSE,level,South Asian,12053346,ethnicity_combinedSouth Asian,factor,5,FALSE,contr.treatment,treatment,3218093.085674675,188.999263088944,-0.18827263030177988,0.23871131811644666,-0.7887042465658788,0.8283888325465295,0.5188511614048686,1.322591349761529,-0.656138216512099,0.2795929559085392,"-0.66, 0.28",0.4302848853591679
ethnicity_combined,Ethnicity,categorical,FALSE,level,Mixed,12053346,ethnicity_combinedMixed,factor,5,FALSE,contr.treatment,treatment,266380.92775347404,19.999918120993776,0.2774685322786632,0.7121077553496747,0.3896440253517735,1.3197845878766792,0.32685552629742526,5.32905586186057,-1.118237021318359,1.6731740858756854,"-1.1, 1.7",0.6967997925598457
ethnicity_combined,Ethnicity,categorical,FALSE,level,Other,12053346,ethnicity_combinedOther,factor,5,FALSE,contr.treatment,treatment,540252.8257848686,9.999959060496888,-1.088163628342727,1.0108297853967394,-1.07650530689065,0.3368344793985212,0.046451171089011804,2.4425103576885188,-3.0693536022206875,0.8930263455352336,"-3.1, 0.89",0.28170132877454984
bmi,Body Mass Index,categorical,NA,label,Body Mass Index,12053346,NA,factor,4,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bmi,Body Mass Index,categorical,TRUE,level,Not obese,12053346,bmiNot obese,factor,4,FALSE,contr.treatment,treatment,82110271.32078193,4214.9829691667055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
