term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,37512656.05250051,803596.2117277663,0.4185418002999518,0.13548165902506165,3.0892875339128314,0.0020063715621939926,0.15300262804509507,0.6840809725548085,1.5197438490572348,1.1653280414733571,1.9819495322769196
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,37512656.05250051,803596.2117277663,-0.0020595086315989253,9.191241383561849e-4,-2.240729565956423,0.025043597747141433,-0.0038609588400984572,-2.5805842309939366e-4,0.9979426107011252,0.9961464850781817,0.9997419748711115
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,19954312.372864388,431285.20922437217,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,17558343.679636348,372311.00250339456,-0.023088914264269504,0.010991376217745404,-2.1006390652876403,0.03567266205625461,-0.04463161579158057,-0.001546212736958437,0.9771755950614144,0.9563497210844014,0.9984549820340861
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,7757960.059756147,153663.9377970129,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,7488532.619568888,159466.8595977597,0.11606150580751498,0.01816248225363344,6.390178621333361,1.6569209135092765e-10,0.08046369472054557,0.1516593168944844,1.1230649450253765,1.083789498647367,1.1637636942588918
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,7411723.626753772,166063.77038074227,0.1847479393871943,0.01797948554351439,10.275485299068364,9.088586110511818e-25,0.14950879526134755,0.21998708351304105,1.2029151943700989,1.1612636843846795,1.2460606357574848
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,8161601.519433108,181388.56426793395,0.19543248909218197,0.01769165232842448,11.046593357376139,2.2769192964330036e-28,0.1607574877014658,0.23010749048289814,1.2158367089114084,1.1744001278021512,1.2587353047236418
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,6692838.226988556,143013.07968431772,0.209704547229887,0.01882667248730329,11.138694178236316,8.130266477278997e-29,0.17280494720604142,0.24660414725373256,1.233313620196521,1.1886342360426803,1.2796724506491761
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,35208410.88719147,765373.7244568906,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,244214.74357886406,3190.9572725729804,-0.828078617640813,0.09208814821126608,-8.992238781271375,2.4224472825606133e-19,-1.008568071537881,-0.647589163743745,0.4368879091275466,0.36474088867388715,0.5233058619662907
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1764327.3763012004,29741.600941955196,-0.51055259030103906,0.03399362854430719,-15.019067165353837,5.507735269770169e-51,-0.5771788779517139,-0.44392630265036426,0.6001638424451884,0.5614801383286431,0.641512696870756
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,109923.52926284228,1943.9739335822585,-0.41683428454220717,0.13175194974324947,-3.1637807664669064,0.001557340580156102,-0.6750633609319072,-0.15860520815250706,0.6591301389469528,0.5091241610042629,0.8533331814606058
ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,185779.51616598782,3345.955122765332,-0.3546432138425925,0.08862891599972983,-4.001439144800932,6.29583882503094e-5,-0.5283526971908887,-0.1809337304942963,0.7014236568207733,0.5895753793582165,0.8344906581468654
bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,27665021.95824832,590051.0774213624,0,NA,NA,NA,NA,NA,NA,NA,NA
bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),6469754.299869865,139351.12966734558,0.020642558640059247,0.01456594771278348,1.4171792352338848,0.15643053115855884,-0.007906174277689946,0.049191291557808436,1.020857089868691,0.9921249973147219,1.0504212682432617
bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),2298652.2252347823,51370.31071792261,-0.0020284271111858467,0.04005660207361263,-0.050639020939873415,0.9596131684840653,-0.08053792451851903,0.07648107029614733,0.9979736287567925,0.9226199130042836,1.079481755873804
bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),1079227.5691474313,22823.693921136004,-0.06633848553773046,0.04695796228501289,-1.412720704000886,0.15773786151355884,-0.1583744004037459,0.025697429328284963,0.9358140511539905,0.8535301601023858,1.0260304547787655
heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,37512656.05250051,803596.2117277663,-0.10133333768305021,0.03158921184228473,-3.2078463428899897,0.0013373292842803303,-0.16324705519393443,-0.039419620172165985,0.9036317681572822,0.8493813184245745,0.9613472238094277
other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,37512656.05250051,803596.2117277663,-0.039221443383990556,0.03424981611411831,-1.1451577799222947,0.25214380413820625,-0.10634984944478201,0.0279069626768009,0.9615377593938051,0.8991100398981284,1.0283000096904864
