variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,2689581,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,2689581,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,2689581,52949,0.22281413940099143,0.11915589401196716,1.869938044177769,1.2495883029211612,0.9893302089789214,1.5783111772246066,-0.010727121408136031,0.4563554002101189,"-0.01, 0.46",0.06149242195315452
"age, degree = 2",Age,continuous,NA,level,Age²,2689581,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,2689581,52949,-6.796235446496562e-4,8.083068570168019e-4,-0.8407989351444153,0.9993206073471221,0.9977386847614406,1.0009050380835902,-0.0022638758728593545,9.046287835600421e-4,"0.00, 0.00",0.40046058380079363
sex,Sex,dichotomous,NA,label,Sex,2689581,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,2689581,sexFemale,factor,2,FALSE,contr.treatment,treatment,1413088,27697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,2689581,sexMale,factor,2,FALSE,contr.treatment,treatment,1276493,25252,0.018187545235513553,0.009531648036587645,1.908121781847155,1.0183539459121442,0.9995059804383578,1.03755733277355,-4.941416295101454e-4,0.03686923210053725,"0.00, 0.04",0.0563754780628476
imd,Deprivation,categorical,NA,label,Deprivation,2689581,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,2689581,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,375674,6997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,2689581,imd2,factor,5,FALSE,contr.treatment,treatment,468973,8837,0.08943284639625791,0.01802170207220997,4.962508315691566,1.0935538947616272,1.055601724585358,1.1328705636759544,0.054110959394615514,0.1247547333979003,"0.05, 0.12",6.958858614473521e-7
imd,Deprivation,categorical,FALSE,level,3,2689581,imd3,factor,5,FALSE,contr.treatment,treatment,618555,12205,0.15463563764393212,0.017082495052724172,9.052286400005258,1.167232587999015,1.128799369021342,1.2069743763837266,0.1211545625745091,0.18811671271335514,"0.12, 0.19",1.400055251223503e-19
imd,Deprivation,categorical,FALSE,level,4,2689581,imd4,factor,5,FALSE,contr.treatment,treatment,617794,12430,0.22169821047102523,0.01710580104312326,12.960410910435009,1.2481946289485648,1.2070404525398397,1.2907519615086156,0.18817145649979594,0.2552249644422545,"0.19, 0.26",2.0514565352150933e-38
imd,Deprivation,categorical,FALSE,level,5 least deprived,2689581,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,608585,12480,0.2574167720363979,0.017189039614758112,14.975634346399772,1.293584144125868,1.25072936539235,1.3379072917256778,0.22372687346263975,0.29110667061015605,"0.22, 0.29",1.0595205362240992e-50
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,2689581,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,TRUE,level,White,2689581,ethnicityWhite,factor,5,FALSE,contr.treatment,treatment,2552127,51072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity,Ethnicity,categorical,FALSE,level,Black,2689581,ethnicityBlack,factor,5,FALSE,contr.treatment,treatment,26912,249,-1.1132746183842088,0.07254112066535809,-15.346807550987444,0.3284815462665125,0.2849468514380479,0.37866755043299094,-1.255452602286485,-0.9710966344819327,"-1.3, -1.0",3.7205012582579187e-53
ethnicity,Ethnicity,categorical,FALSE,level,South Asian,2689581,ethnicitySouth Asian,factor,5,FALSE,contr.treatment,treatment,77183,1174,-0.4245416935154686,0.036465345006392515,-11.642333109450762,0.6540694807327363,0.6089540556431535,0.7025273609092862,-0.49601245641182545,-0.35307093061911177,"-0.50, -0.35",2.5105258636535166e-31
ethnicity,Ethnicity,categorical,FALSE,level,Mixed,2689581,ethnicityMixed,factor,5,FALSE,contr.treatment,treatment,9168,134,-0.48928438209197894,0.10403481302300883,-4.703083207193024,0.6130649575061882,0.4999791563367256,0.7517286218006618,-0.6931888687554348,-0.2853798954285231,"-0.69, -0.29",2.5626192153443644e-6
ethnicity,Ethnicity,categorical,FALSE,level,Other,2689581,ethnicityOther,factor,5,FALSE,contr.treatment,treatment,24191,320,-0.5425822692020398,0.0663130476273927,-8.182134415699952,0.5812453807540011,0.5104036201242326,0.6619196638253305,-0.6725534542568187,-0.4126110841472609,"-0.67, -0.41",2.788597369138646e-16
