term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,37512656.05250051,544274.6936099798,-0.6038915354044857,0.1519900234567911,-3.9732314113114446,7.090410229128223e-5,-0.9017865073891942,-0.3059965634197772,0.5466800664112653,0.40584396845867926,0.7363891501121412
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,37512656.05250051,544274.6936099798,0.005292270630227945,0.001024573624845644,5.165339514791088,2.4000287692013764e-7,0.0032841432260208307,0.00730039803443506,1.0053062994315927,1.0032895419328096,1.0073271109054633
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,19954312.372864388,288625.1247029872,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,17558343.679636348,255649.5689069926,0.003928174750091021,0.013232092143696332,0.29686724574105794,0.7665678635680415,-0.02200624929166918,0.02986259879185122,1.003935900140774,0.9782341217617606,1.0303129579821868
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,7757960.059756147,95840.71414630007,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,7488532.619568888,106917.56473466849,0.1302079118745197,0.02233143954655475,5.830699431761796,5.519552734445083e-9,0.08643909464033891,0.17397672910870046,1.1390651838845263,1.0902849614978394,1.1900278724888755
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,7411723.626753772,104424.598325413,0.09307060003357469,0.022311619871557564,4.1713959169867065,3.0273933264873032e-5,0.049340628648573685,0.13680057141857568,1.097539218838578,1.050578146813142,1.1465994610137717
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,8161601.519433108,121127.3736705137,0.1566922467329857,0.02165823718952771,7.2347645545571115,4.663374504789118e-13,0.11424288187288541,0.19914161159308602,1.169635599329015,1.1210243683194445,1.2203547700471649
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,6692838.226988556,115964.44273308442,0.3469222077206439,0.022011851758938095,15.760700713413321,5.7986479942137485e-56,0.30377977104009063,0.3900646444011972,1.4147066678333597,1.3549706194584523,1.477076275507786
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,35208410.88719147,523509.9717413444,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,244214.74357886406,1747.9766208418196,-0.8666649142075801,0.12213194789848274,-7.0961360161713,1.2829321902693879e-12,-1.1060391334503286,-0.6272906949648316,0.4203511211561783,0.3308668886936855,0.5340367111223367
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1764327.3763012004,16246.78233197556,-0.5349045341829656,0.043333367628884886,-12.343941019400768,5.252074376603925e-35,-0.6198363740644137,-0.4499726943015174,0.585725204210988,0.5380324664582755,0.6376455627415358
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,109923.52926284228,842.9887135098439,-0.7512509159727815,0.17651531874655993,-4.256009740726384,2.081076438153258e-5,-1.0972145834356466,-0.40528724850991626,0.4717760312985391,0.3337995608258896,0.6667852502774695
ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,185779.51616598782,1926.9742023082147,-0.38545030984653156,0.11588673433237116,-3.326095191715675,8.80718451590179e-4,-0.6125841354239404,-0.15831648426912273,0.680144291563207,0.54194858946664,0.8535795947015599
bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,27665021.95824832,402464.5964584749,0,NA,NA,NA,NA,NA,NA,NA,NA
bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),6469754.299869865,96648.70285980991,0.05863620822888442,0.01734544714659187,3.3804956270848048,7.235522642643701e-4,0.024639756525821316,0.09263265993194753,1.0603894096219226,1.0249458239656146,1.0970586676355418
bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),2298652.2252347823,31315.57998133062,-0.04235962525330049,0.04902130511641752,-0.8641064360221206,0.3875294237726241,-0.1384396177566279,0.05372036725002692,0.9585250087828009,0.8707158254567073,1.0551894953559111
bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),1079227.5691474313,13845.814310364336,-0.067765019524901,0.05833927995264773,-1.1615676364175878,0.24541113448558163,-0.1821079071160901,0.04657786806628812,0.9344800323421621,0.833511393752152,1.0476796566813023
heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,37512656.05250051,544274.6936099798,-0.018458318291087426,0.0374289535686494,-0.49315614066614377,0.6219022653850617,-0.09181771926466217,0.054901082682487314,0.9817109931308602,0.9122714238963,1.0564361096808095
other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,37512656.05250051,544274.6936099798,0.023560220974462913,0.04077074919153737,0.5778706901798414,0.5633514248883483,-0.05634897906366584,0.10346942101259166,1.023839955529971,0.9452092200982942,1.109011880386232
dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,37512656.05250051,544274.6936099798,-0.05428719708564376,0.2061151865689416,-0.26338281030779714,0.7922555383979707,-0.45826553942752307,0.3496911452562355,0.9471600458313515,0.6323795322115132,1.4186293305255
diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,37512656.05250051,544274.6936099798,-0.00171011120163909,0.04336434982755025,-0.03943587782221566,0.9685428757812933,-0.08670267507663326,0.08328245267335507,0.998291350205347,0.9169496871024742,1.0868487485327436
chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,37512656.05250051,544274.6936099798,-0.07031052199850152,0.08182083577563137,-0.8593229503461274,0.39016236562828993,-0.23067641330370536,0.09005536930670233,0.9321043360614776,0.7939963511268333,1.0942348690539796
current_copd,current_copd,COPD,integer,continuous,NA,NA,NA,NA,COPD,37512656.05250051,544274.6936099798,-0.06444185353174442,0.04335900600928563,-1.486239179882116,0.13721586760070484,-0.14942394371540002,0.02054023665191118,0.9375906302608972,0.861203935500539,1.0207526390855377
other_resp_conditions,other_resp_conditions,Other respiratory conditions,integer,continuous,NA,NA,NA,NA,Other respiratory conditions,37512656.05250051,544274.6936099798,-0.06081890978507509,0.04143124307318721,-1.4679479849938384,0.14211835243897775,-0.1420226540432466,0.020384834473096414,0.9409936290861599,0.8676016015790803,1.0205940242262594
lung_cancer,lung_cancer,Lung Cancer,integer,continuous,NA,NA,NA,NA,Lung Cancer,37512656.05250051,544274.6936099798,-0.18396487120929889,0.09706483444827224,-1.8952782668921913,0.05805554586382996,-0.37420845089325516,0.0062787084746574184,0.8319650292387248,0.6878335173730402,1.0062984608829442
