variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,6498448,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,6498448,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,6498448,400,-0.8456785243351741,1.097142866353891,-0.7708007318550935,0.4292659919505677,0.04998466461572855,3.686516519855198,-2.9960390282838416,1.3046819796134936,"-3.0, 1.3",0.44082505339863054
"age, degree = 2",Age,continuous,NA,level,Age²,6498448,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,6498448,400,0.006194509352312404,0.007359835266704051,0.8416641307634167,1.0062137350026932,0.9918032751516948,1.0208335724170854,-0.008230502702575275,0.02061952140720008,"-0.01, 0.02",0.39997598127391976
sex,Sex,dichotomous,NA,label,Sex,6498448,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,6498448,sexFemale,factor,2,FALSE,contr.treatment,treatment,3411985,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,6498448,sexMale,factor,2,FALSE,contr.treatment,treatment,3086463,239,0.4144464814399775,0.10429275841059964,3.9738759215506168,1.5135327403260939,1.2337230050326775,1.856803631523706,0.21003643110686543,0.6188565317730895,"0.21, 0.62",7.07124101754522e-5
imd,Deprivation,categorical,NA,label,Deprivation,6498448,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,6498448,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,883393,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,6498448,imd2,factor,5,FALSE,contr.treatment,treatment,1115215,84,-0.10858513196222709,0.15871976585352804,-0.6841311249314286,0.8971025194682243,0.6572635780723877,1.224459953792845,-0.41967015666977225,0.2024998927453181,"-0.42, 0.20",0.49389236924971264
imd,Deprivation,categorical,FALSE,level,3,6498448,imd3,factor,5,FALSE,contr.treatment,treatment,1486802,89,-0.27873712789749283,0.16162137398446375,-1.7246303568999923,0.7567388025914393,0.551281781681549,1.038767531190287,-0.5955092000389206,0.03803494424393489,"-0.60, 0.04",0.08459410904447638
imd,Deprivation,categorical,FALSE,level,4,6498448,imd4,factor,5,FALSE,contr.treatment,treatment,1510982,73,-0.41671907633274974,0.16478135595768836,-2.5289212721356202,0.6592060805245229,0.47726442130155333,0.9105071260401734,-0.7396845993334935,-0.09375355333200597,"-0.74, -0.09",0.011441368813733364
imd,Deprivation,categorical,FALSE,level,5 least deprived,6498448,imd5 least deprived,factor,5,FALSE,contr.treatment,treatment,1502056,62,-0.5388795844256401,0.17937172682556454,-3.004261563193233,0.5834015384995144,0.4104744025276139,0.8291804629661492,-0.8904417088485036,-0.1873174600027766,"-0.89, -0.19",0.002662263405992155
ethnicity,Ethnicity,categorical,NA,label,Ethnicity,6498448,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
