term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,97573456.49120358,3479.953343306331,4.214489821211097,1.9139407721508293,2.201995946026574,0.027665594833005097,0.4632348392526908,7.965744803169503,67.6596385516739,1.589206506665955,2880.573839674946
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,97573456.49120358,3479.953343306331,-0.028029179479722603,0.012855825978552907,-2.1802706046646145,0.029237408674788634,-0.05322613538920069,-0.002832223570244513,0.9723599934285775,0.9481655744459936,0.9971717833911685
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,52061503.27837429,1399.9812300657654,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,45511953.21283466,2079.9721132405657,0.3576501944510523,0.1634869576603785,2.187637470103401,0.028696020175740557,0.03722164549468582,0.6780787434074187,1.429965323176763,1.037923046312206,1.9700890473078008
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,18778115.409678645,939.9873973298711,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,19419521.786234587,899.9879336137063,0.14851315731537765,0.22238216131300845,0.6678285544061319,0.5042430372441367,-0.2873478696622953,0.5843741842930507,1.1601080615816497,0.7502506939810948,1.7938680035138317
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,19433273.602557372,499.9932964520591,-0.38893496996297017,0.2717885553054111,-1.4310204104286903,0.15242436561438835,-0.9216307497717484,0.14376080984580808,0.6777783445317148,0.39786968586107435,1.1546079046508622
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,21591051.639476314,739.9900787490475,0.10550885629464385,0.2440429303685402,0.43233727826210816,0.6654962970436161,-0.37280649790931103,0.5838242104985987,1.111275946266482,0.6887985038999941,1.7928816943681456
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,18351494.05326158,399.99463716164723,-0.22986945941063636,0.2956790948550005,-0.7774288524637265,0.436905795382432,-0.8093898363078396,0.3496509174865669,0.7946373281581308,0.4451295852902295,1.4185722633793962
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,92648847.43293293,3319.955488441672,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,463603.8021677156,39.999463716164726,0.5749199329064556,0.7194915293951275,0.7990642132921114,0.42425317909275895,-0.8352575518896357,1.9850974177025469,1.7769882429341077,0.4337627506292906,7.279756528067394
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,3812423.943097468,119.99839114849418,-0.5236361102412138,0.443835143676252,-1.1797986655675272,0.2380803004091883,-1.3935370069198278,0.3462647864374002,0.5923627311245012,0.24819587973842508,1.4137769152134465
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,232690.88204578168,0,-18.26436999458917,0.16966221680466947,-107.65136951862871,0,-18.596901829063547,-17.931838160114793,1.1691894715279595e-8,8.38432597880726e-9,1.630428043693856e-8
ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,415890.4309605125,0,-17.929100929572208,0.12902059904318158,-138.963088549694,0,-18.181976656960625,-17.67622520218379,1.634897014644145e-8,1.2696027890116898e-8,2.10529487775702e-8
