term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,37619502.18117968,1349290.914363939,-0.16862938685594978,0.11338016850161609,-1.4872917290958707,0.1369377780273027,-0.3908504336801999,0.05359165996830037,0.8448219474914436,0.6764813272957314,1.055053693523787
"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,37619502.18117968,1349290.914363939,0.0021250627233771633,7.700382215350977e-4,2.7596847324549394,0.005785716579801148,6.158155424490967e-4,0.00363430990430523,1.0021273222694418,1.0006160051957687,1.0036409220162736
sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,20004670.022989795,720547.3412599849,0,NA,NA,NA,NA,NA,NA,NA,NA
sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,17614832.158189736,628743.5731039544,-0.01240860564467155,0.009003325670151349,-1.3782246804433276,0.16813392948494257,-0.030054799699253135,0.005237588409910036,0.9876680636550031,0.970392354882229,1.0052513285540186
imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,7795254.629244384,250141.64742160373,0,NA,NA,NA,NA,NA,NA,NA,NA
imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,7508830.446512726,266678.42566823785,0.12853295500863332,0.015518594719433513,8.282512516914627,1.206032775341212e-16,0.09811706826787017,0.15894884174939647,1.1371588957549534,1.1030919146096216,1.1722779734563251
imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,7431944.48314938,270708.37150357047,0.15609409225189294,0.015055059949383718,10.368214592083552,3.4592745521800982e-25,0.12658671696600945,0.18560146753777643,1.1689361857535663,1.134947866144417,1.2039423546440031
imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,8182948.379025634,302662.9430127861,0.18940317680721125,0.014703718785612092,12.881311154600315,5.735286161184273e-38,0.16058441754860653,0.21822193606581597,1.2085281047747582,1.1741968917800665,1.2438630950694392
imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,6700524.243247046,259099.5267577408,0.28500746337954347,0.015209979633488115,18.738188363647566,2.417182709890727e-78,0.25519645109231903,0.3148184756667679,1.3297719526772274,1.29071515837095,1.3700105981236186
ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,35300164.209221646,1290083.7075277315,0,NA,NA,NA,NA,NA,NA,NA,NA
ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,247631.6940782974,4968.933500804426,-0.8788171407884467,0.08222982754424077,-10.687328029669418,1.1668418620770238e-26,-1.0399846412300984,-0.7176496403467951,0.4152738317568859,0.35346011062959976,0.48789764433351807
ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1776841.2238561623,46194.38112845409,-0.5534070041171151,0.03048252183549618,-18.154895684276543,1.1745090381738309e-73,-0.6131516490726434,-0.4936623591615868,0.574987484725115,0.5416411135018782,0.6103868398264931
ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,109592.53245928478,2779.9627282734486,-0.5660290458145557,0.12386005466405318,-4.569907928345436,4.879385329137357e-6,-0.8087902920792622,-0.3232677995498492,0.5677755789524709,0.445396540181695,0.723780000453767
ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,185272.52156425526,5263.929478675662,-0.38560521349587723,0.07914920976889663,-4.871876985528781,1.1054299242612073e-6,-0.5407348140477204,-0.23047561294403407,0.6800389428900198,0.5823201980612825,0.7941558018880667
bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,27737298.45907335,993312.6848767962,0,NA,NA,NA,NA,NA,NA,NA,NA
bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),6487476.150978003,236285.83324395266,0.03838241897779921,0.011857005732646766,3.237108916302374,0.0012074731706461525,0.015143114777326598,0.061621723178271824,1.0391285393787142,1.0152583526921102,1.063559948547204
bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),2308194.1068333844,82828.8901606029,-0.019022445808921658,0.03339342833617774,-0.5696463872298232,0.5689175596356504,-0.08447236266814931,0.046427471050306,0.9811573391254875,0.9189970536524014,1.0475221006355089
bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),1086533.4642947873,36863.506082587715,-0.06626363997169885,0.03925829709142928,-1.6878888001019603,0.09143257698181476,-0.14320848836527378,0.010681208421876073,0.9358840953075639,0.8665733795930337,1.0107384561720483
heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,37619502.18117968,1349290.914363939,-0.06783708435638273,0.026270483456895047,-2.582254889510911,0.009815705981700722,-0.1193262857883523,-0.016347882924413158,0.9344126916225863,0.8875181689477151,0.9837850185090731
other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,37619502.18117968,1349290.914363939,-0.01492764256079045,0.02867187921831058,-0.5206370481379987,0.6026196356461104,-0.07112349319776161,0.041268208076180715,0.9851832223592348,0.9313468700223102,1.0421315761708367
dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,37619502.18117968,1349290.914363939,-0.001081894795288242,0.1461324511788471,-0.007403521849942445,0.9940928981838913,-0.28749623607838626,0.28533244648780975,0.9989186902418838,0.7501393902315324,1.3302041763285826
diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,37619502.18117968,1349290.914363939,-0.021030550836748037,0.030025540509328787,-0.7004220566891693,0.4836637656632012,-0.07987952885138087,0.037818427177884806,0.9791890490677065,0.9232275619721942,1.0385426446388923
chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,37619502.18117968,1349290.914363939,-0.04430281702433733,0.054688328257034735,-0.810096385029625,0.41788478178637195,-0.15148997078282955,0.06288433673415487,0.9566642193942423,0.859426501604731,1.0649036618725525
