variable,var_label,var_type,reference_row,row_type,label,N,term,var_class,var_nlevels,header_row,contrasts,contrasts_type,n_obs,n_event,estimate,std.error,statistic,or,or.ll,or.ul,conf.low,conf.high,ci,p.value
"age, degree = 2",Age,continuous,NA,label,Age,15345207,NA,nmatrix.2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"age, degree = 2",Age,continuous,NA,level,Age,15345207,"poly(age, degree = 2, raw = TRUE)1",nmatrix.2,NA,FALSE,NA,NA,15345207,735,1.0640088232556644,0.8275623730777382,1.2857143556425508,2.8979651643864632,0.5723619986882734,14.67288553964846,-0.5579836229372017,2.6860012694485302,"-0.56, 2.7",0.19854276927287723
"age, degree = 2",Age,continuous,NA,level,Age²,15345207,"poly(age, degree = 2, raw = TRUE)2",nmatrix.2,NA,FALSE,NA,NA,15345207,735,-0.006516607621578873,0.005553595005538415,-1.173403464797141,0.9935045794183442,0.9827490770635581,1.0043777932353986,-0.017401453817155688,0.00436823857399794,"-0.02, 0.00",0.2406340484463477
sex,Sex,dichotomous,NA,label,Sex,15345207,NA,factor,2,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,TRUE,level,Female,15345207,sexFemale,factor,2,FALSE,contr.treatment,treatment,8154206,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sex,Sex,dichotomous,FALSE,level,Male,15345207,sexMale,factor,2,FALSE,contr.treatment,treatment,7191001,421,0.286984696212706,0.07677044580178947,3.7382184409044625,1.3324038224949575,1.1462748082999643,1.5487559644027373,0.13651738736411448,0.43745200506129756,"0.14, 0.44",1.8532889129593277e-4
imd,Deprivation,categorical,NA,label,Deprivation,15345207,NA,factor,5,TRUE,contr.treatment,treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,TRUE,level,1 most deprived,15345207,imd1 most deprived,factor,5,FALSE,contr.treatment,treatment,2669130,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
imd,Deprivation,categorical,FALSE,level,2,15345207,imd2,factor,5,FALSE,contr.treatment,treatment,2877690,169,0.01252272003957205,0.11005783933308633,0.11378308092776981,1.0126014576244717,0.8161258717898969,1.2563769234939455,-0.20318668126957287,0.22823212134871698,"-0.20, 0.23",0.9094097509438223
imd,Deprivation,categorical,FALSE,level,3,15345207,imd3,factor,5,FALSE,contr.treatment,treatment,3219229,163,-0.03211751961301266,0.11352520151327694,-0.28291092360894393,0.9683927702481636,0.7752088315076963,1.2097186194912464,-0.25462282591668745,0.19038778669066214,"-0.25, 0.19",0.7772451207025473
