strata,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul
all,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age,4341184,57686,0.7020912339105747,0.11789488417983966,5.955230702288897,2.597052134214747e-9,0.471021506956568,0.9331609608645814,2.0179683418222676,1.601629433478657,2.5425333372853363
all,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2",Age,nmatrix.2,continuous,NA,NA,NA,NA,Age²,4341184,57686,-0.003567021113178269,7.969719242058789e-4,-4.475717405895485,7.615516009000086e-6,-0.005129057381311377,-0.002004984845045161,0.9964393331491248,0.9948840737737573,0.9979970237944145
all,sexFemale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,2288249,30546,0,NA,NA,NA,NA,NA,NA,NA,NA
all,sexMale,sex,Sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,2052935,27140,-0.010821724497404308,0.008969754954792714,-1.2064682426605258,0.22763699689868153,-0.028402121158947725,0.006758672164139107,0.9892366197118323,0.9719974274719975,1.00678156353154
all,imd1 most deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,862510,10097,0,NA,NA,NA,NA,NA,NA,NA,NA
all,imd2,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,2,849563,10772,0.06529351757895262,0.015184852888360658,4.299911106086563,1.7086663340421565e-5,0.035531752807226716,0.09505528235067852,1.067472300291131,1.0361705489294097,1.0997196485329446
all,imd3,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,3,879884,11341,0.05680330478075874,0.014949467568338105,3.799687481918356,1.4487867362876925e-4,0.027502886758766484,0.086103722802751,1.0584475983366028,1.027884582357799,1.089919371934456
all,imd4,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,4,919406,12819,0.13198198883710147,0.014564174345516382,9.062098935785704,1.2796405407434777e-19,0.10343673165532716,0.16052724601887577,1.1410877667644996,1.108975628093199,1.1741297630665022
all,imd5 least deprived,imd,IMD,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,829821,12657,0.24995878686137482,0.014760680179192154,16.934096791402396,2.5219970707717616e-64,0.22102838532284397,0.2788891883999057,1.2839724990607035,1.2473588367448378,1.3216608803978243
all,ethnicity_combinedWhite,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,TRUE,White,4112985,55737,0,NA,NA,NA,NA,NA,NA,NA,NA
all,ethnicity_combinedBlack,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Black,30582,194,-0.7520361240673517,0.08131172038487262,-9.248803499762893,2.270196265697778e-20,-0.9114041675426933,-0.59266808059201,0.4714057343390499,0.4019594092232155,0.5528502661430029
all,ethnicity_combinedSouth Asian,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,158726,1404,-0.39536821114393605,0.031833579134706864,-12.419847905599848,2.039488531258813e-35,-0.4577608797469672,-0.3329755425409049,0.6734320284139477,0.6326987492054273,0.7167877247477791
all,ethnicity_combinedMixed,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,12448,108,-0.40401153286219915,0.10326866659402494,-3.9122373338126843,9.144497614067685e-5,-0.6064144001179625,-0.2016086656064357,0.6676364214656807,0.5453026048673277,0.8174147478645336
all,ethnicity_combinedOther,ethnicity_combined,Ethnicity,factor,categorical,5,contr.treatment,treatment,FALSE,Other,26443,243,-0.37613835782724814,0.07143673636871217,-5.265335133534866,1.39933849497552e-7,-0.5161517882830067,-0.23612492737148966,0.6865073428067906,0.5968127966091477,0.7896820148718919
all,bmiObese I (30-34.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,TRUE,Obese I (30-34.9),760783,10576,0,NA,NA,NA,NA,NA,NA,NA,NA
all,bmiObese III (40+),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),135974,1607,-0.14179888457488712,0.03847225598543453,-3.6857439456779377,2.280355343870717e-4,-0.2172031207103443,-0.06639464843942994,0.8677957660514437,0.8047664879616442,0.9357614945973047
all,bmiNot obese,bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Not obese,3164520,41800,-0.0576188372276164,0.011586894309094285,-4.972759368521443,6.600657218100647e-7,-0.0803287327661133,-0.03490894168911949,0.9440097002247526,0.9228129376695694,0.9656933466590841
all,bmiObese II (35-39.9),bmi,Body Mass Index,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),279907,3703,-0.0511036565959428,0.03308348020348059,-1.5446880522130308,0.12242173621373792,-0.11594608627800859,0.013738773086123,0.9501801729852909,0.8905232334252924,1.01383358372547
all,heart_failure,heart_failure,Heart failure,integer,continuous,NA,NA,NA,NA,Heart failure,4341184,57686,-0.006545477306739806,0.024544062920156137,-0.26668271378022396,0.789713464456415,-0.05465095666453081,0.0415600020510512,0.9934758976679491,0.9468155699489407,1.0424357082555828
all,other_heart_disease,other_heart_disease,Other heart disease,integer,continuous,NA,NA,NA,NA,Other heart disease,4341184,57686,0.044730468165231053,0.02696170964980625,1.6590367875856304,0.09710837957786406,-0.008113511710015217,0.09757444804047732,1.0457459600926102,0.9919193139888961,1.1024935169900898
all,dialysis,dialysis,Dialysis,integer,continuous,NA,NA,NA,NA,Dialysis,4341184,57686,0.12588721644819348,0.10960537853172579,1.1485496253430194,0.25074173901740876,-0.08893537798586865,0.3407098108822556,1.134154247125172,0.9149046946482764,1.4059451916645482
all,diabetes,diabetes,Diabetes,integer,continuous,NA,NA,NA,NA,Diabetes,4341184,57686,-0.0014575902115539546,0.028741353063173464,-0.05071404287578851,0.9595533864524396,-0.05778960708232389,0.05487442665921598,0.9985434715571213,0.9438485055893867,1.0564079496706038
all,chronic_liver_disease,chronic_liver_disease,Chronic liver disease,integer,continuous,NA,NA,NA,NA,Chronic liver disease,4341184,57686,-0.022100781755506706,0.05227480021040718,-0.4227807981388851,0.6724551986273885,-0.12455750746693159,0.08035594395591819,0.978141651250822,0.8828874872834784,1.0836727257914878
all,current_copd,current_copd,COPD,integer,continuous,NA,NA,NA,NA,COPD,4341184,57686,-0.026832698819702683,0.028406309044056856,-0.944603495585661,0.3448613417581643,-0.08250804147976852,0.028842643840363155,0.9735240996316964,0.9208040332000287,1.029262620918411
all,other_resp_conditions,other_resp_conditions,Other respiratory conditions,integer,continuous,NA,NA,NA,NA,Other respiratory conditions,4341184,57686,-0.0287270575004834,0.027593882797111727,-1.041066156281938,0.29784484544397116,-0.08281007397644174,0.02535595897547494,0.9716816414918817,0.9205259624542491,1.0256801556091728
