strata,model,model_descr,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,ve,ve.ll,ve.ul
all,1,"Region-stratified Cox model, with no further adjustment",(Intercept),-9.17326599144259,-9.32498745251842,-9.021544530366759,0.07741033114515879,-118.50183116050759,0,1.037770207869324e-4,8.916807798803205e-5,1.2077943459605446e-4,0.9998962229792131,0.9998792205654039,0.999910831922012
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw1-3,-1.73683653333282,-1.8883188242854358,-1.585354242380204,0.07728830332980041,-22.47217830518916,7.768613098933697e-112,0.17607653274268797,0.15132600070326893,0.20487520478043764,0.823923467257312,0.7951247952195624,0.848673999296731
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw4-7,-1.3197229067901999,-1.4268068800439078,-1.212638933536492,0.054635684175001496,-24.154962580189263,6.621888127234593e-129,0.26720933360048094,0.24007428563730018,0.2974113940344456,0.7327906663995191,0.7025886059655544,0.7599257143626998
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw8-14,-1.0209154854608748,-1.096224208587291,-0.9456067623344587,0.038423523962910426,-26.57006386104375,1.5061467910100097e-155,0.3602649718117494,0.33413031127175047,0.38844380631172604,0.6397350281882506,0.611556193688274,0.6658696887282496
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw15-21,-1.136191543728207,-1.218144858611277,-1.054238228845137,0.04181368409292584,-27.172720327708014,1.3648784322585997e-162,0.3210393609047892,0.2957783689648001,0.34845777130653244,0.6789606390952108,0.6515422286934676,0.7042216310351999
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw22-28,-1.3072654917234752,-1.4143032670799387,-1.2002277163670116,0.05461211338614578,-23.93728077286069,1.2536385783105802e-126,0.27055889127671817,0.24309492669696597,0.3011256328690821,0.7294411087232818,0.6988743671309179,0.756905073303034
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw29-35,-1.3679763840643786,-1.4909949072054656,-1.2449578609232916,0.06276570595757958,-21.794965310976192,2.5898857378621046e-105,0.25462169508336036,0.22514854216501953,0.28795304195043764,0.7453783049166396,0.7120469580495623,0.7748514578349804
all,1,"Region-stratified Cox model, with no further adjustment",timesincevax_pw36+,-1.4190485153584158,-1.5323949803128367,-1.305702050403995,0.0578308917145842,-24.53789788270808,5.823706992832014e-133,0.24194411352111223,0.21601768917707143,0.27098222506923325,0.7580558864788878,0.7290177749307667,0.7839823108229286
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)1",1.8094101963791154,1.651858391557143,1.9669620012010878,0.08038505098293697,22.509287165385913,3.3663958618301125e-112,6.106844530816449,5.216665431564068,7.148925038955657,-5.106844530816449,-6.148925038955657,-4.216665431564068
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)2",1.7968509188748718,1.5542642009020464,2.039437636847697,0.12377100798092136,14.517542905943262,9.381311545898297e-48,6.030626598612523,4.73160373423982,7.686285499505341,-5.030626598612523,-6.686285499505341,-3.73160373423982
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)3",0.13427284353677174,-0.1814272529430758,0.44997294001661925,0.16107443757642984,0.8336074026212835,0.40450225280022795,1.1437048295484853,0.8340789198831683,1.568269747562681,-0.1437048295484853,-0.568269747562681,0.1659210801168317
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)4",0.5241969316282866,0.05225460383586461,0.9961392594207086,0.24079132653203988,2.1769759699319424,0.029482360415276278,1.6891018393027397,1.0536439701624607,2.707807479879552,-0.6891018393027397,-1.707807479879552,-0.0536439701624607
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)5",-2.1311954120977066,-2.6810846014487844,-1.581306222746629,0.280560864224309,-7.596196347591129,3.049617023999293e-14,0.11869531918970137,0.06848883077085956,0.20570622448908063,0.8813046808102987,0.7942937755109194,0.9315111692291405
all,1,"Region-stratified Cox model, with no further adjustment",regionEast Midlands,0.3301859659218988,0.09153447411201879,0.5688374577317789,0.12176320263654465,2.711705661253694,0.0066938002208775165,1.3912268251877637,1.0958545546540301,1.7662125606924917,-0.39122682518776375,-0.7662125606924917,-0.09585455465403014
all,1,"Region-stratified Cox model, with no further adjustment",regionLondon,1.404104587088636,1.000858066926623,1.807351107250649,0.20574180104469791,6.824595585141158,8.817335013669655e-12,4.071879095321137,2.720615297186282,6.0942829307991,-3.071879095321137,-5.0942829307991,-1.7206152971862818
all,1,"Region-stratified Cox model, with no further adjustment",regionNorth East,1.232272586126095,0.9144371480538009,1.5501080241983891,0.16216391759202697,7.598932021525616,2.9858456322543406e-14,3.4290134164870207,2.495370332513029,4.711979162871049,-2.4290134164870207,-3.7119791628710486,-1.495370332513029
all,1,"Region-stratified Cox model, with no further adjustment",regionNorth West,0.8172882599470207,0.5061508686507477,1.1284256512432937,0.15874648399179028,5.148386530496559,2.627366457041028e-7,2.2643511727408474,1.6588935909097204,3.090786691556931,-1.2643511727408474,-2.090786691556931,-0.6588935909097204
all,1,"Region-stratified Cox model, with no further adjustment",regionSouth East,1.096109106663638,0.7336204286509913,1.4585977846762845,0.18494660150488024,5.9266247540899775,3.0922448472055225e-9,2.992499845029342,2.082606904949496,4.2999258771389695,-1.992499845029342,-3.2999258771389695,-1.082606904949496
all,1,"Region-stratified Cox model, with no further adjustment",regionSouth West,2.5787052308770835,2.270340832042917,2.88706962971125,0.15733166592167297,16.390249323113906,2.2452183056365552e-60,13.180061969905566,9.682700426301357,17.940659721195882,-12.180061969905566,-16.940659721195882,-8.682700426301357
all,1,"Region-stratified Cox model, with no further adjustment",regionWest Midlands,3.5597565355762555,3.155067624760743,3.964445446391768,0.20647772816625573,17.240389882195633,1.3214263387123994e-66,35.15463719964004,23.45462315108087,52.691041279056456,-34.15463719964004,-51.691041279056456,-22.45462315108087
all,1,"Region-stratified Cox model, with no further adjustment",regionYorkshire and The Humber,-1.0517506125740426,-1.34894618873124,-0.7545550364168452,0.15163318229387798,-6.9361507597701175,4.0292760856399565e-12,0.34932567959204197,0.2595135949499661,0.47021979887400084,0.650674320407958,0.5297802011259991,0.7404864050500339
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)1:regionEast Midlands",-0.1392680758022445,-0.391136679054471,0.11260052744998203,0.12850675075610268,-1.0837413208475415,0.2784795090856125,0.8699947726479031,0.6762877153565953,1.1191847600478455,0.13000522735209685,-0.1191847600478455,0.32371228464340474
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)2:regionEast Midlands",-0.2749724143840834,-0.635999643592216,0.0860548148240492,0.18420095065821077,-1.4927849905308102,0.13549347745390278,0.7595930767788277,0.5294060063930826,1.0898660674845437,0.2404069232211723,-0.08986606748454373,0.47059399360691745
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)3:regionEast Midlands",0.4595341022950767,0.045408487497593575,0.8736597170925597,0.21129246152687153,2.1748722078124616,0.029639694114450145,1.5833361404538295,1.0464552364946775,2.3956622760709743,-0.5833361404538295,-1.3956622760709743,-0.04645523649467753
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)4:regionEast Midlands",-0.29547848029828006,-0.9590850844470343,0.3681281238504742,0.3385810195407664,-0.872696528290486,0.38282851050743183,0.7441754289840631,0.3832433609346586,1.445027169558808,0.2558245710159369,-0.44502716955880794,0.6167566390653414
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)5:regionEast Midlands",1.3194613945484777,0.6460976527989513,1.992825136298004,0.34355924244574587,3.840564396275394,1.2275176558719804e-4,3.741405692977725,1.9080802898958886,7.336230363875261,-2.741405692977725,-6.336230363875261,-0.9080802898958886
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)1:regionLondon",0.6065052087154083,0.2002023505990117,1.0128080668318047,0.2073011857979339,2.925719919936189,0.003436601798945395,1.8340107012032218,1.2216499347472398,2.753321681160539,-0.8340107012032218,-1.7533216811605392,-0.22164993474723982
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)2:regionLondon",0.4034285048098431,-0.20278566750081278,1.009642677120499,0.30929862849133766,1.3043333130109294,0.1921199617148475,1.4969482037565072,0.8164532151317329,2.7446201242140695,-0.49694820375650717,-1.7446201242140695,0.18354678486826714
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)3:regionLondon",-1.1026047846467113,-1.9087476929249108,-0.29646187636851185,0.4113049600079145,-2.6807476005771838,0.007345789848519822,0.3320051544790998,0.14826594487500055,0.7434439695077719,0.6679948455209002,0.2565560304922281,0.8517340551249994
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)4:regionLondon",0.2327226124884054,-0.8352944757366507,1.3007397007134616,0.5449166906379092,0.4270792517218873,0.6693216046556556,1.2620313590317713,0.43374673473553155,3.6720118530706896,-0.2620313590317713,-2.6720118530706896,0.5662532652644685
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)5:regionLondon",1.0617358460969655,0.04408355251179308,2.0793881396821376,0.5192198946573938,2.0448674194149468,0.04086793075638865,2.8913856361525228,1.0450696694365982,7.999572795425304,-1.8913856361525228,-6.999572795425304,-0.04506966943659818
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)1:regionNorth East",-1.3266911492836477,-1.7052112034782612,-0.9481710950890343,0.19312602536594112,-6.8695617111665435,6.4399454611831895e-12,0.2653538264872534,0.1817339992690222,0.38744898320976817,0.7346461735127465,0.6125510167902318,0.8182660007309778
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)2:regionNorth East",-0.7924867515596329,-1.326199966260441,-0.25877353685882487,0.2723076642788694,-2.9102623815540123,0.0036112544875348835,0.45271759814035756,0.2654841957969417,0.7719978323031131,0.5472824018596425,0.22800216769688686,0.7345158042030583
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)3:regionNorth East",0.20956076744332447,-0.37813978639318496,0.7972613212798338,0.29985273120945927,0.698878968345757,0.4846276721475004,1.2331363073747497,0.6851347214601528,2.2194542254771306,-0.23313630737474966,-1.2194542254771306,0.31486527853984725
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)4:regionNorth East",-0.4042813939810823,-1.2843705278622362,0.4758077399000714,0.4490333193993281,-0.9003371832671339,0.36794083893309126,0.6674562766621092,0.27682478228711377,1.609313579423644,0.33254372333789084,-0.609313579423644,0.7231752177128863
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)5:regionNorth East",1.4726971940716815,0.651278604013862,2.294115784129501,0.4190988184155754,3.5139616943786405,0.00044147647117238886,4.360981706563767,1.917991613664251,9.915664546963447,-3.3609817065637673,-8.915664546963447,-0.917991613664251
all,1,"Region-stratified Cox model, with no further adjustment","ns(tstop, df = 5)1:regionNorth West",-0.24175371999684445,-0.5759124064240969,0.09240496643040799,0.17049225856344996,-1.41797476339299,0.156198132873745,0.7852495450000048,0.5621916874203838,1.0968089029420915,0.21475045499999523,-0.09680890294209155,0.43780831257961617
