stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul,term_left,term_right,term_midpoint,ve,ve.ll,ve.ul,diff,diff.std.error,z,diff.ll,diff.ul,diff.p.value
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",1-3,-1.0382883453067497,-1.205287069848553,-0.8712896207649466,0.08520499655048143,-12.185768292257306,3.701485002414421e-34,0.3540601923885572,0.29960597932382566,0.41841160886422,0,3,1.5,0.6459398076114429,0.58158839113578,0.7003940206761743,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",4-7,-0.7234993412911708,-0.8568720209363632,-0.5901266616459784,0.06804853594107806,-10.632107381672917,2.112834198261706e-26,0.48505192045434775,0.4244877967743691,0.5542570771746083,3,7,5,0.5149480795456522,0.44574292282539174,0.5755122032256309,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",8-14,-0.6919629409929146,-0.8074470544482967,-0.5764788275375324,0.058921548745949445,-11.743800964506784,7.599266791766198e-32,0.5005924705277949,0.44599521556680677,0.5618733403465944,7,14,10.5,0.4994075294722051,0.4381266596534056,0.5540047844331932,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",15-21,-0.7883357256803243,-0.925355425875794,-0.6513160254848546,0.0699092949035103,-11.276550947458349,1.7133236368502279e-29,0.45460074640079273,0.3963905065915431,0.5213592030878544,14,21,17.5,0.5453992535992073,0.47864079691214556,0.6036094934084568,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",22-28,-0.9693424301918336,-1.1401202559269832,-0.7985646044566841,0.0871331448344068,-11.124841551788721,9.497446998958371e-29,0.3793323936393945,0.3197805639958053,0.4499743920211488,21,28,24.5,0.6206676063606055,0.5500256079788512,0.6802194360041947,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",29-35,-1.0252706213345129,-1.227531133617265,-0.8230101090517606,0.10319603517113445,-9.935174540710427,2.926629613860244e-23,0.35869938056487205,0.29301510053901675,0.4391079005175379,28,35,31.5,0.641300619435128,0.5608920994824621,0.7069848994609833,0,NA,NA,NA,NA,NA
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",36+,-0.9634967010646511,-1.1290240968072298,-0.7979693053220723,0.08445430479755638,-11.408497214845692,3.7922431149204335e-30,0.3815563620871236,0.32334865948496216,0.45024234113434103,35,42,38.5,0.6184436379128764,0.549757658865659,0.6766513405150378,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",1-3,-1.040104250631648,-1.2075219411457634,-0.8726865601175328,0.08541875862754861,-12.176532032815114,4.145364426876491e-34,0.3534178360055673,0.2989371461765462,0.41782752128466566,0,3,1.5,0.6465821639944327,0.5821724787153344,0.7010628538234538,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",4-7,-0.7102503764470448,-0.8443152508414007,-0.5761855020526889,0.06840170301691383,-10.383518905536896,2.947079266001933e-25,0.4915211167424941,0.429851597979064,0.5620381762906819,3,7,5,0.5084788832575059,0.43796182370931813,0.570148402020936,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",8-14,-0.6617272940879422,-0.7788683424301801,-0.5445862457457042,0.05976693922247124,-11.07179492034528,1.71922120890949e-28,0.5159593508181224,0.4589250635772908,0.5800817449836738,7,14,10.5,0.4840406491818776,0.4199182550163262,0.5410749364227092,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",15-21,-0.747487631137061,-0.8878335743751578,-0.6071416878989642,0.07160638886486063,-10.438839927366805,1.6481240368993721e-25,0.47355480379747317,0.41154637228024454,0.5449061571291323,14,21,17.5,0.5264451962025268,0.45509384287086774,0.5884536277197554,0,NA,NA,NA,NA,NA
,2,"Region-stratified Cox model, with adjustment for baseline confounders","Region-stratified Cox model,
with adjustment for baseline
confounders",22-28,-0.9312713787988842,-1.1058667681797327,-0.7566759894180357,0.08908091717910877,-10.454218572159984,1.4014927544224875e-25,0.39405240189322555,0.33092392356976114,0.4692235416611896,21,28,24.5,0.6059475981067745,0.5307764583388104,0.6690760764302388,0,NA,NA,NA,NA,NA
