stratum,model,model_descr,model_descr_wrap,term,estimate,conf.low,conf.high,std.error,statistic,p.value,or,or.ll,or.ul
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",(Intercept),-6.7678048578348005,-6.8885833136618135,-6.647026402007787,0.06162279346952181,-109.82632361809608,0,0.0011502167710157303,0.0010193569275866005,0.0012978757337316043
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw1-3,-1.0382883453067497,-1.205287069848553,-0.8712896207649466,0.08520499655048143,-12.185768292257306,3.701485002414421e-34,0.3540601923885572,0.29960597932382566,0.41841160886422
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw4-7,-0.7234993412911708,-0.8568720209363632,-0.5901266616459784,0.06804853594107806,-10.632107381672917,2.112834198261706e-26,0.48505192045434775,0.4244877967743691,0.5542570771746083
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw8-14,-0.6919629409929146,-0.8074470544482967,-0.5764788275375324,0.058921548745949445,-11.743800964506784,7.599266791766198e-32,0.5005924705277949,0.44599521556680677,0.5618733403465944
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw15-21,-0.7883357256803243,-0.925355425875794,-0.6513160254848546,0.0699092949035103,-11.276550947458349,1.7133236368502279e-29,0.45460074640079273,0.3963905065915431,0.5213592030878544
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw22-28,-0.9693424301918336,-1.1401202559269832,-0.7985646044566841,0.0871331448344068,-11.124841551788721,9.497446998958371e-29,0.3793323936393945,0.3197805639958053,0.4499743920211488
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw29-35,-1.0252706213345129,-1.227531133617265,-0.8230101090517606,0.10319603517113445,-9.935174540710427,2.926629613860244e-23,0.35869938056487205,0.29301510053901675,0.4391079005175379
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment",timesincevax_pw36+,-0.9634967010646511,-1.1290240968072298,-0.7979693053220723,0.08445430479755638,-11.408497214845692,3.7922431149204335e-30,0.3815563620871236,0.32334865948496216,0.45024234113434103
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)1",0.798809352187133,0.5828072186635135,1.0148114857107524,0.11020719524818662,7.248250446699186,4.221894249928835e-13,2.222892669937997,1.7910592751734933,2.7588432669741962
,1,"Region-stratified Cox model, with no further adjustment","Region-stratified Cox model,
with no further adjustment","ns(tstop, df = 5)2",0.09520243087698538,-0.2386508283451556,0.42905569009912636,0.1703364254932912,0.5589082346966062,0.5762243491598569,1.0998814825651044,0.7876898733369462,1.5358065612354623
